gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	105.18	4.22	21.36	0.01	
0.00	97.18	3.89	19.73	0.01	
0.00	91.66	3.67	18.62	0.01	
0.00	90.37	3.62	18.30	0.01	
0.00	98.48	3.93	19.98	0.01	
0.00	106.56	4.26	21.56	0.01	
0.00	119.81	4.77	24.24	0.01	
0.00	135.79	5.40	27.45	0.02	
0.00	147.74	5.87	29.88	0.02	
0.00	158.41	6.29	32.04	0.02	
0.00	173.75	6.91	35.15	0.02	
0.00	190.45	7.60	38.54	0.01	
0.00	198.97	7.88	40.24	0.01	
0.00	214.93	8.52	43.49	0.01	
0.00	244.48	9.71	49.43	0.01	
0.00	277.13	11.01	56.05	0.01	
0.00	310.04	12.31	62.73	0.01	
0.00	327.42	13.03	66.25	0.00	
0.00	330.86	13.16	66.89	0.00	
0.00	328.05	13.01	66.03	0.00	
0.00	323.52	12.87	65.41	0.00	
0.00	313.83	12.48	63.43	0.00	
0.00	298.03	11.85	60.24	0.00	
0.00	291.84	11.62	59.05	0.00	
0.00	306.90	12.22	62.09	0.00	
0.00	342.32	13.62	69.24	0.00	
0.00	375.79	14.96	75.99	0.00	
0.00	380.12	15.14	76.89	0.00	
0.00	345.47	13.75	69.89	0.00	
0.00	279.64	11.14	56.64	0.00	
0.00	248.94	9.92	50.40	0.00	
0.00	329.40	13.12	66.69	0.00	
0.00	466.96	18.59	94.46	0.00	
0.00	579.26	23.06	117.24	0.00	
0.00	624.31	24.85	126.33	0.01	
0.00	619.96	24.66	125.51	0.31	
0.00	616.46	24.54	124.74	3.61	
0.00	671.91	26.75	135.97	6.06	
0.00	776.28	30.90	157.07	7.54	
0.00	879.25	34.98	177.88	8.18	
0.00	895.65	35.65	181.34	8.09	
0.00	838.22	33.37	169.61	7.67	
0.00	752.75	29.95	152.30	7.93	
0.00	675.77	26.88	136.75	8.70	
0.00	621.37	24.73	125.70	8.86	
0.00	514.36	20.47	104.17	9.29	
0.00	328.69	13.09	66.56	9.77	
0.00	151.93	6.04	30.79	9.79	
0.00	54.94	2.21	11.19	9.88	
0.00	18.61	0.74	3.80	13.02	
0.00	6.20	0.26	1.16	12.04	
0.00	31.96	1.28	6.53	8.84	
0.00	184.09	7.33	37.28	16.74	
0.00	387.27	15.42	78.37	15.38	
0.00	593.46	23.63	120.09	19.19	
0.00	831.35	33.08	168.20	12.34	
0.00	921.68	36.69	186.49	23.88	
0.00	914.88	36.39	185.21	14.00	
0.00	771.33	30.71	156.05	20.30	
0.00	703.48	28.00	142.34	5.85	
0.00	672.66	26.78	136.11	10.44	
0.00	676.33	26.92	136.84	18.86	
0.00	654.67	26.04	132.38	2.13	
0.00	456.55	18.17	92.36	0.00	
0.00	365.46	14.54	73.92	0.00	
0.00	452.13	18.00	91.46	0.00	
0.00	470.80	18.74	95.24	0.00	
0.00	483.13	19.23	97.71	0.00	
0.00	484.51	19.28	98.00	0.00	
0.00	436.98	17.36	88.33	0.01	
0.00	394.13	15.68	79.79	0.01	
0.00	366.71	14.59	74.16	0.01	
0.00	353.00	14.05	71.41	0.01	
0.00	341.41	13.63	69.11	0.01	
0.00	328.23	13.04	66.46	0.29	
0.00	315.29	12.55	63.80	6.75	
0.00	302.61	12.04	61.23	15.98	
0.00	292.30	11.64	59.16	24.27	
0.00	286.69	11.41	58.04	31.22	
0.00	283.99	11.30	57.46	36.55	
0.00	284.07	11.31	57.50	40.64	
0.00	285.75	11.38	57.85	43.70	
0.00	280.72	11.18	56.82	45.01	
0.00	270.95	10.79	54.85	45.70	
0.00	259.33	10.33	52.52	46.62	
0.00	244.51	9.74	49.50	47.16	
0.00	232.36	9.25	47.04	46.76	
0.00	227.01	9.04	45.97	45.35	
0.00	225.31	8.97	45.63	43.62	
0.00	225.69	8.99	45.72	41.97	
0.00	227.96	9.08	46.18	39.39	
0.00	229.65	9.14	46.51	34.84	
0.00	225.52	8.98	45.66	28.71	
0.00	220.15	8.77	44.57	23.22	
0.00	216.31	8.61	43.81	18.07	
0.00	212.85	8.48	43.12	12.10	
0.00	206.95	8.23	41.91	4.62	
0.00	198.51	7.88	40.35	0.16	
0.00	189.58	7.56	38.35	0.03	
0.00	178.92	7.14	36.23	0.02	
