gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	22.53	11.73	11.09	74.98	146.27	45.47	15.90	6.59	9.26	15.97	5.24	2.76	33.82	8.56	8.71	27.14	25.66	7.58	7.01	2.73	1.60	0.01	0.01	
0.00	29.78	9.55	8.18	33.16	128.17	41.62	15.28	2.38	9.96	13.32	2.77	3.21	58.40	9.22	3.71	25.98	24.37	7.62	7.18	2.48	1.48	0.00	0.00	
0.00	22.93	6.79	3.83	64.87	78.23	17.71	18.38	5.36	9.47	16.10	2.09	2.81	41.35	5.81	1.72	25.67	23.70	7.86	7.64	2.50	1.47	0.00	0.00	
0.00	19.78	3.98	4.17	50.76	68.31	16.75	17.43	4.34	9.48	15.09	2.53	2.71	41.54	5.12	2.07	25.28	23.39	8.40	8.30	2.46	1.64	0.00	0.01	
0.00	16.60	9.72	4.23	48.20	105.36	41.16	17.52	6.26	8.91	17.57	2.98	2.82	36.78	9.85	4.13	24.84	22.71	9.17	8.92	2.52	1.89	0.00	0.01	
0.00	36.91	15.35	7.20	61.04	54.19	33.59	16.40	4.68	8.94	15.32	2.77	2.69	57.40	12.65	5.62	23.75	23.00	9.89	9.53	2.26	2.00	0.00	0.00	
0.00	19.50	11.96	7.69	38.37	139.36	27.33	17.27	3.38	8.77	17.46	4.62	2.49	42.96	9.62	6.97	22.59	21.51	10.54	10.43	2.08	2.13	0.00	0.01	
0.00	27.56	11.47	3.10	80.74	110.93	23.09	16.80	3.62	8.10	15.37	3.29	2.44	37.97	10.86	7.32	22.00	22.20	11.16	11.02	2.12	2.13	0.00	0.01	
0.00	17.55	10.57	6.43	58.44	75.58	24.96	16.79	3.80	7.83	15.09	4.54	2.26	37.23	4.04	4.57	20.94	21.54	11.52	11.30	1.95	2.20	0.00	0.00	
0.00	30.23	20.08	13.20	60.98	128.96	54.02	16.72	6.42	6.84	16.84	7.81	2.53	38.77	12.34	5.75	20.10	20.70	11.77	11.67	1.96	2.38	0.01	0.00	
0.00	28.49	14.99	12.33	71.83	111.68	44.06	15.48	3.15	7.10	13.20	3.32	2.45	54.03	9.42	9.47	19.73	20.41	12.18	11.95	1.87	2.63	0.00	0.00	
0.00	28.20	4.65	4.89	47.74	73.38	19.50	15.83	3.14	6.47	12.85	3.35	1.77	26.32	5.58	4.76	18.61	20.58	12.31	12.08	2.06	2.96	0.00	0.00	
0.00	15.69	5.01	4.65	91.90	139.47	26.78	13.30	4.63	5.84	12.95	4.65	1.48	42.82	5.14	3.80	18.17	18.85	12.34	12.14	2.26	3.13	0.00	0.01	
0.00	27.95	6.68	3.81	39.64	64.15	23.22	15.66	4.40	5.02	13.47	3.85	0.87	39.34	4.92	3.32	17.49	19.06	12.77	12.98	2.35	3.27	0.00	0.01	
0.00	17.76	9.20	8.75	93.21	127.83	24.95	13.20	3.63	4.70	14.96	4.39	1.09	34.35	7.78	7.43	18.04	19.15	13.63	14.36	2.64	3.30	0.00	0.00	
0.00	33.99	9.87	10.68	94.24	74.34	54.87	14.94	4.50	4.22	15.50	5.68	1.06	44.64	9.10	6.14	17.93	18.06	14.56	15.86	2.80	3.49	0.00	0.01	
0.00	24.76	12.65	8.49	140.12	92.72	51.51	15.35	2.83	4.09	14.65	5.06	0.85	40.91	11.85	6.42	18.04	18.52	15.05	17.16	2.78	3.71	0.00	0.00	
