gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	1.24	-8.46	-10.27	-0.06	0.98	0.04	-21.42	5.70	-4.39	-0.80	10.74	17.83	0.00	21.40	-13.60	-5.76	1.84	2.50	0.69	0.00	-18.33	6.97	20.69	
2.00	1.41	-8.39	-10.15	-0.06	0.98	0.04	-22.06	5.25	-4.48	-1.83	10.60	18.12	0.00	21.59	-13.18	-6.01	0.86	3.07	0.36	0.00	-18.45	6.71	20.40	
3.00	1.70	-8.08	-9.91	-0.05	0.98	0.04	-22.68	4.54	-4.62	-3.01	10.31	18.39	0.00	21.89	-12.45	-5.83	-1.09	2.11	-0.59	0.00	-18.63	6.25	19.95	
4.00	2.07	-7.56	-9.56	-0.05	0.98	0.04	-23.28	3.61	-4.94	-4.35	9.88	18.70	0.00	22.12	-11.43	-5.49	-3.42	0.31	-1.62	0.00	-18.84	5.61	19.36	
5.00	2.49	-6.98	-9.16	-0.05	0.98	0.03	-23.87	2.63	-5.37	-5.84	9.23	18.99	0.00	22.18	-10.33	-5.27	-5.64	-1.12	-1.59	0.00	-19.04	4.94	18.75	
6.00	2.91	-6.38	-8.82	-0.05	0.98	0.03	-24.32	1.62	-5.86	-7.57	8.29	19.16	0.00	22.03	-9.27	-5.03	-7.40	-2.87	-1.27	0.00	-19.19	4.25	18.21	
7.00	3.27	-5.76	-8.56	-0.04	0.98	0.03	-24.51	0.58	-6.36	-9.65	7.03	19.14	0.00	21.74	-8.29	-4.80	-8.81	-5.02	-1.35	0.00	-19.28	3.52	17.76	
8.00	3.56	-5.14	-8.38	-0.04	0.98	0.03	-24.32	-0.45	-6.78	-12.21	5.39	18.77	0.00	21.46	-7.42	-4.69	-10.23	-6.56	-2.08	0.00	-19.31	2.73	17.36	
9.00	3.76	-4.42	-8.27	-0.04	0.98	0.02	-23.64	-1.57	-7.14	-15.33	3.36	18.05	0.00	21.31	-6.56	-4.72	-11.95	-6.43	-2.74	0.00	-19.30	1.80	16.94	
10.00	3.92	-3.53	-8.24	-0.04	0.98	0.02	-22.43	-2.88	-7.44	-19.13	1.03	16.96	0.00	21.30	-5.64	-5.13	-14.04	-4.91	-2.21	0.00	-19.30	0.66	16.51	
11.00	4.06	-2.51	-8.30	-0.04	0.98	0.02	-20.75	-4.35	-7.59	-23.56	-1.46	15.48	0.00	21.27	-4.66	-5.97	-16.23	-3.04	-0.98	0.00	-19.31	-0.66	16.05	
12.00	4.16	-1.43	-8.38	-0.04	0.98	0.02	-18.69	-5.88	-7.56	-28.50	-3.87	13.76	0.00	21.07	-3.65	-6.96	-18.00	-1.43	0.11	0.00	-19.30	-2.06	15.54	
13.00	4.20	-0.35	-8.44	-0.04	0.98	0.02	-16.27	-7.34	-7.31	-33.84	-5.94	11.90	0.00	20.63	-2.59	-7.92	-19.11	-0.10	1.02	0.00	-19.21	-3.43	14.94	
14.00	4.20	0.73	-8.44	-0.03	0.98	0.02	-13.65	-8.72	-6.87	-39.35	-7.62	9.95	0.00	19.92	-1.43	-8.82	-19.53	0.99	1.73	0.00	-19.08	-4.74	14.22	
15.00	4.19	1.80	-8.38	-0.03	0.99	0.01	-10.93	-9.98	-6.29	-44.76	-9.07	7.84	0.00	18.99	-0.17	-9.56	-19.41	1.83	2.17	0.00	-18.93	-5.99	13.34	
16.00	4.16	2.79	-8.28	-0.03	0.99	0.01	-8.17	-11.05	-5.60	-49.82	-10.47	5.68	0.00	17.96	1.11	-10.04	-18.98	2.50	2.36	0.00	-18.80	-7.13	12.37	
17.00	4.08	3.63	-8.13	-0.03	0.99	0.01	-5.44	-11.83	-4.87	-54.37	-11.56	3.83	0.00	16.89	2.26	-10.23	-18.40	3.05	2.40	0.00	-18.68	-8.08	11.34	
18.00	3.97	4.30	-7.99	-0.04	0.99	0.01	-2.68	-12.34	-4.09	-58.56	-11.23	2.90	0.00	15.81	3.24	-10.21	-17.76	3.53	2.39	0.00	-18.58	-8.84	10.33	
19.00	3.89	4.79	-7.77	-0.04	0.99	0.01	-0.07	-12.60	-3.42	-62.29	-9.68	3.00	0.00	14.65	4.01	-10.05	-17.10	4.00	2.51	0.00	-18.57	-9.39	9.28	
20.00	3.86	5.14	-7.52	-0.04	1.00	0.01	2.44	-12.69	-2.87	-65.53	-7.99	3.69	0.00	13.38	4.61	-9.87	-16.37	4.44	2.76	0.00	-18.61	-9.77	8.25	
21.00	3.88	5.38	-7.19	-0.04	1.00	0.01	4.78	-12.67	-2.57	-68.21	-6.68	4.60	0.00	11.98	5.09	-9.62	-15.52	4.84	3.15	0.00	-18.71	-10.00	7.19	
22.00	3.96	5.53	-6.66	-0.04	1.00	0.01	6.85	-12.55	-2.68	-70.34	-5.68	5.43	0.00	10.43	5.43	-9.29	-14.60	5.24	3.74	0.00	-18.88	-10.15	6.02	
23.00	4.12	5.62	-6.01	-0.04	1.01	0.01	8.68	-12.41	-3.10	-71.93	-4.84	6.20	0.00	8.73	5.69	-8.87	-13.57	5.59	4.39	0.00	-19.11	-10.26	4.79	
24.00	4.31	5.68	-5.30	-0.04	1.01	0.01	10.32	-12.26	-3.67	-73.03	-4.06	6.90	0.00	6.91	5.92	-8.28	-12.44	5.86	4.91	0.00	-19.37	-10.29	3.55	
25.00	4.60	5.64	-4.49	-0.04	1.01	0.01	11.66	-12.05	-4.51	-73.64	-3.33	7.34	0.00	4.93	5.99	-7.67	-11.26	6.12	5.55	0.00	-19.71	-10.26	2.27	
