gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	26.13	1.05	5.32	20.20	
0.00	36.69	1.49	7.48	7.48	
0.00	49.19	1.98	9.99	2.21	
0.00	68.29	2.73	13.85	4.09	
0.00	97.03	3.86	19.68	10.85	
0.00	152.22	6.06	30.85	13.56	
0.00	225.18	8.96	45.59	8.52	
0.00	303.53	12.07	61.40	2.13	
0.00	369.18	14.68	74.64	0.06	
0.00	402.83	16.04	81.51	0.00	
0.00	416.07	16.57	84.25	0.00	
0.00	411.51	16.39	83.35	0.00	
0.00	388.85	15.49	78.71	0.00	
0.00	359.10	14.30	72.67	0.00	
0.00	328.84	13.09	66.54	0.00	
0.00	300.12	11.94	60.72	0.00	
0.00	272.28	10.83	55.09	0.00	
0.00	249.27	9.91	50.43	0.00	
0.00	228.21	9.08	46.17	0.00	
0.00	207.85	8.27	42.06	0.00	
0.00	185.45	7.38	37.52	0.00	
0.00	164.46	6.54	33.28	0.00	
0.00	145.79	5.80	29.50	0.00	
0.00	131.10	5.21	26.52	0.00	
0.00	123.70	4.92	25.02	0.00	
0.00	122.34	4.87	24.75	0.00	
0.00	124.14	4.94	25.11	0.00	
0.00	127.31	5.07	25.75	0.00	
0.00	131.45	5.24	26.60	0.00	
0.00	137.44	5.48	27.82	0.00	
0.00	146.38	5.83	29.63	0.00	
0.00	159.73	6.36	32.33	0.00	
0.00	176.90	7.04	35.80	0.00	
0.00	193.82	7.72	39.22	0.00	
0.00	206.66	8.23	41.82	0.00	
0.00	212.10	8.44	42.90	0.00	
0.00	205.96	8.20	41.64	0.00	
0.00	189.02	7.52	38.20	0.00	
0.00	165.06	6.57	33.38	0.00	
0.00	133.55	5.31	27.02	0.00	
0.00	102.23	4.06	20.69	0.00	
0.00	77.54	3.07	15.70	0.00	
0.00	60.58	2.40	12.25	0.01	
0.00	52.21	2.08	10.54	0.01	
0.00	49.95	2.00	10.10	0.01	
0.00	49.92	2.01	10.12	0.01	
0.00	49.59	2.00	10.10	0.02	
0.00	47.84	1.94	9.80	0.03	
0.00	44.53	1.80	9.18	0.06	
0.00	40.04	1.62	8.30	0.09	
0.00	34.98	1.41	7.28	0.13	
0.00	30.07	1.20	6.27	0.22	
0.00	25.91	1.02	5.42	0.37	
0.00	22.75	0.88	4.78	0.50	
0.00	20.69	0.78	4.35	0.57	
0.00	19.33	0.72	4.06	0.57	
0.00	18.39	0.67	3.84	0.51	
0.00	17.76	0.63	3.70	0.43	
0.00	17.36	0.61	3.65	0.34	
0.00	17.13	0.60	3.64	0.23	
0.00	17.03	0.60	3.66	0.15	
0.00	17.01	0.61	3.67	0.13	
0.00	17.01	0.61	3.68	0.12	
0.00	17.06	0.61	3.69	0.13	
0.00	17.17	0.61	3.68	0.14	
0.00	17.24	0.60	3.67	0.15	
0.00	17.20	0.59	3.63	0.18	
0.00	17.03	0.58	3.57	0.25	
0.00	16.75	0.58	3.52	0.38	
0.00	16.37	0.56	3.44	0.57	
0.00	15.88	0.54	3.32	0.84	
0.00	15.35	0.52	3.17	1.14	
0.00	14.70	0.51	3.03	1.51	
0.00	13.97	0.49	2.87	1.96	
0.00	13.17	0.47	2.71	2.51	
0.00	12.28	0.44	2.53	3.11	
0.00	11.37	0.41	2.35	3.73	
0.00	10.50	0.38	2.16	4.36	
0.00	9.68	0.35	1.97	4.97	
0.00	8.93	0.32	1.79	5.57	
0.00	8.27	0.30	1.62	6.13	
0.00	7.70	0.29	1.47	6.63	
0.00	7.22	0.28	1.32	7.03	
0.00	6.75	0.27	1.19	7.33	
0.00	6.27	0.26	1.06	7.55	
0.00	5.83	0.25	0.95	7.70	
0.00	5.47	0.25	0.85	7.80	
0.00	5.19	0.24	0.79	7.85	
0.00	4.99	0.23	0.74	7.80	
0.00	4.54	0.22	0.69	7.81	
0.00	3.76	0.19	0.58	7.92	
0.00	2.68	0.15	0.40	8.21	
0.00	1.33	0.08	0.16	8.80	
0.00	0.44	0.03	0.05	9.22	
0.00	0.00	0.00	0.00	9.98	
0.00	0.01	0.00	0.00	11.29	
0.00	0.17	0.02	0.03	15.56	
0.00	4.15	0.17	0.84	21.73	
0.00	12.33	0.50	2.51	24.64	
0.00	26.13	1.05	5.32	20.34	
