gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.90	0.44	1.43	0.03	0.00	0.02	0.91	0.78	0.97	0.74	1.19	2.35	0.00	0.81	0.93	0.87	0.76	1.05	0.93	0.00	0.56	0.74	1.14	
0.00	0.94	0.46	1.42	0.03	0.00	0.02	0.92	0.78	0.96	0.78	1.24	2.30	0.00	0.90	0.98	0.80	1.03	0.84	0.97	0.00	0.58	0.76	1.15	
0.00	0.96	0.48	1.41	0.03	0.00	0.02	0.93	0.80	0.97	0.84	1.31	2.29	0.00	0.98	1.04	0.80	1.31	1.02	1.08	0.00	0.61	0.77	1.16	
0.00	0.98	0.49	1.38	0.03	0.00	0.02	0.95	0.81	0.96	0.93	1.40	2.26	0.00	1.02	1.08	0.80	1.39	1.20	1.19	0.00	0.64	0.76	1.16	
0.00	0.97	0.50	1.33	0.03	0.00	0.02	0.96	0.83	0.98	1.07	1.50	2.22	0.00	1.02	1.11	0.84	1.29	1.40	1.30	0.00	0.65	0.75	1.14	
0.00	0.95	0.51	1.29	0.03	0.00	0.02	0.97	0.86	1.00	1.27	1.62	2.19	0.00	1.03	1.12	0.93	1.13	1.51	1.22	0.00	0.66	0.75	1.12	
0.00	0.92	0.51	1.24	0.03	0.00	0.02	1.00	0.89	0.99	1.50	1.74	2.18	0.00	1.03	1.11	1.02	1.03	1.43	1.06	0.00	0.66	0.74	1.09	
0.00	0.89	0.52	1.19	0.03	0.00	0.02	1.05	0.93	0.92	1.80	1.86	2.19	0.00	1.05	1.07	1.10	1.04	1.04	0.96	0.00	0.66	0.76	1.08	
0.00	0.86	0.54	1.16	0.03	0.00	0.02	1.15	0.96	0.82	2.14	1.95	2.23	0.00	1.08	1.06	1.13	1.17	0.76	0.91	0.00	0.67	0.81	1.09	
0.00	0.86	0.56	1.12	0.03	0.00	0.02	1.31	0.97	0.71	2.49	1.98	2.29	0.00	1.12	1.04	1.10	1.37	0.86	1.03	0.00	0.70	0.86	1.10	
0.00	0.86	0.55	1.09	0.03	0.00	0.02	1.47	0.95	0.64	2.80	1.91	2.33	0.00	1.16	1.02	1.07	1.50	0.86	1.03	0.00	0.72	0.87	1.11	
0.00	0.87	0.53	1.07	0.03	0.00	0.02	1.64	0.91	0.60	3.08	1.77	2.34	0.00	1.18	1.02	1.04	1.54	0.83	1.00	0.00	0.72	0.87	1.14	
0.00	0.87	0.53	1.07	0.03	0.00	0.02	1.78	0.90	0.58	3.30	1.65	2.29	0.00	1.17	1.02	0.99	1.53	0.85	1.01	0.00	0.74	0.89	1.20	
0.00	0.88	0.55	1.08	0.03	0.00	0.02	1.85	0.89	0.59	3.37	1.58	2.23	0.00	1.17	1.04	0.97	1.52	0.85	1.04	0.00	0.74	0.92	1.26	
0.00	0.87	0.56	1.13	0.03	0.00	0.02	1.84	0.89	0.67	3.30	1.57	2.24	0.00	1.16	1.06	1.00	1.53	0.82	1.10	0.00	0.74	0.94	1.34	
0.00	0.87	0.56	1.18	0.03	0.00	0.02	1.80	0.88	0.76	3.11	1.58	2.16	0.00	1.17	1.06	1.04	1.57	0.81	1.15	0.00	0.75	0.93	1.41	
0.00	0.87	0.56	1.23	0.03	0.00	0.02	1.76	0.85	0.83	2.91	1.71	1.89	0.00	1.17	1.05	1.08	1.63	0.79	1.21	0.00	0.77	0.91	1.46	
0.00	0.86	0.57	1.29	0.03	0.00	0.02	1.72	0.83	0.89	2.75	2.00	1.63	0.00	1.22	1.06	1.10	1.72	0.80	1.28	0.00	0.78	0.88	1.48	
