gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.22	1.20	2.33	0.04	0.02	0.01	1.91	2.45	1.81	5.74	3.87	2.29	0.00	7.45	1.61	2.08	4.71	2.11	4.03	0.00	2.69	2.08	2.78	
0.00	2.17	1.08	2.55	0.04	0.03	0.01	2.50	2.37	1.66	7.40	4.57	2.59	0.00	5.71	1.60	2.80	4.67	2.00	3.87	0.00	3.86	2.00	3.39	
0.00	2.22	1.09	2.29	0.03	0.04	0.01	2.66	2.58	2.11	8.72	4.87	3.03	0.00	6.57	1.44	2.39	5.21	2.00	3.67	0.00	2.79	1.83	2.39	
0.00	1.91	1.23	2.68	0.03	0.04	0.01	3.72	3.02	3.25	10.34	5.69	3.47	0.00	6.19	1.47	2.74	6.26	2.24	3.51	0.00	2.12	3.02	1.92	
0.00	1.58	1.62	2.81	0.03	0.05	0.01	4.92	2.69	3.72	12.20	6.54	3.91	0.00	5.24	1.64	3.28	7.29	2.48	3.21	0.00	1.79	3.15	1.75	
0.00	1.73	1.36	1.85	0.03	0.05	0.01	6.47	1.72	3.50	14.51	7.64	4.49	0.00	3.76	1.24	3.08	8.54	2.26	2.93	0.00	2.48	3.22	1.69	
0.00	1.37	1.11	2.74	0.03	0.06	0.01	7.74	1.27	3.10	17.32	8.03	5.04	0.00	2.81	1.30	2.39	10.23	1.93	2.47	0.00	3.22	3.02	2.27	
0.00	1.05	1.49	2.93	0.04	0.06	0.01	9.56	1.31	3.17	20.50	9.15	5.15	0.00	2.55	2.06	1.81	12.35	2.09	2.05	0.00	2.82	3.70	2.48	
0.00	1.10	1.70	3.09	0.04	0.06	0.01	10.62	1.74	3.66	22.17	5.07	3.64	0.00	3.03	2.86	1.47	14.70	2.68	2.29	0.00	2.51	4.05	2.56	
0.00	1.36	1.77	3.12	0.04	0.06	0.01	10.24	2.12	4.21	19.88	2.46	6.22	0.00	4.11	3.48	2.03	16.45	3.50	3.11	0.00	2.19	4.04	2.39	
0.00	1.54	1.61	2.92	0.04	0.05	0.01	7.99	1.93	3.82	12.70	4.78	8.94	0.00	4.52	3.27	3.34	16.25	4.91	4.43	0.00	1.89	3.51	1.87	
0.00	1.48	1.96	2.49	0.04	0.04	0.01	5.18	1.57	2.65	5.48	3.12	8.60	0.00	4.40	2.45	3.72	14.86	6.24	5.24	0.00	1.47	2.79	1.08	
0.00	1.33	2.84	1.84	0.04	0.03	0.01	3.17	2.32	1.61	8.96	2.14	7.59	0.00	4.33	2.53	3.29	12.13	6.41	5.18	0.00	0.85	2.46	1.34	
0.00	1.30	3.33	1.39	0.05	0.02	0.01	2.75	3.07	2.33	13.78	3.26	5.32	0.00	4.67	3.17	2.45	9.68	5.53	3.81	0.00	0.56	2.58	2.13	
0.00	1.35	2.93	1.26	0.05	0.02	0.01	3.42	3.16	1.86	13.73	3.14	3.57	0.00	4.92	2.95	2.21	7.91	4.30	2.83	0.00	0.53	2.24	2.45	
0.00	1.43	2.01	1.46	0.05	0.01	0.01	4.50	2.55	1.19	10.38	2.22	1.63	0.00	4.74	1.91	2.11	6.01	3.14	2.46	0.00	0.63	1.55	2.63	
0.00	1.53	1.17	2.00	0.05	0.01	0.02	5.74	1.87	0.85	6.46	1.37	3.83	0.00	4.60	1.12	1.82	3.93	2.32	2.24	0.00	0.86	1.20	3.03	
0.00	1.68	0.69	2.70	0.05	0.00	0.02	6.81	1.60	0.95	6.93	0.86	3.79	0.00	4.52	0.90	1.83	2.52	2.16	2.34	0.00	1.10	1.30	3.46	
0.00	1.79	0.52	3.14	0.05	0.00	0.02	7.60	1.75	1.83	11.55	0.67	2.54	0.00	4.40	0.84	1.77	2.14	2.19	2.96	0.00	1.16	1.40	3.57	
0.00	1.83	0.38	3.29	0.05	0.00	0.02	7.70	1.82	3.37	15.55	1.25	3.44	0.00	4.48	0.74	1.66	2.16	2.05	3.25	0.00	1.05	1.40	3.31	
0.00	1.87	0.42	3.33	0.05	0.00	0.02	6.77	1.94	4.28	16.96	0.97	4.38	0.00	4.77	0.90	1.71	2.18	1.95	3.28	0.00	0.73	1.75	2.93	
0.00	1.92	1.11	3.27	0.05	0.00	0.02	5.10	2.40	4.58	15.33	1.43	4.27	0.00	5.16	1.59	1.47	2.72	2.10	3.45	0.00	0.51	2.41	2.48	
0.00	1.74	1.16	3.00	0.05	0.00	0.03	3.09	2.53	3.30	10.94	1.03	3.48	0.00	5.42	1.69	1.36	4.48	2.21	3.50	0.00	0.68	2.48	1.98	
