gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	35.58	1.44	7.37	1.29	
0.00	30.61	1.23	6.37	1.40	
0.00	26.39	1.04	5.52	1.43	
0.00	23.12	0.90	4.85	1.45	
0.00	20.97	0.79	4.39	1.51	
0.00	19.72	0.73	4.13	1.59	
0.00	18.85	0.69	3.93	1.65	
0.00	18.25	0.66	3.79	1.63	
0.00	17.88	0.63	3.71	1.51	
0.00	17.64	0.62	3.70	1.25	
0.00	17.48	0.62	3.70	0.91	
0.00	17.38	0.62	3.72	0.59	
0.00	17.32	0.62	3.72	0.34	
0.00	17.26	0.62	3.70	0.25	
0.00	17.23	0.61	3.68	0.21	
0.00	17.22	0.60	3.66	0.20	
0.00	17.12	0.59	3.62	0.19	
0.00	16.91	0.58	3.56	0.22	
0.00	16.63	0.57	3.50	0.29	
0.00	16.22	0.55	3.43	0.45	
0.00	15.77	0.54	3.31	0.72	
0.00	15.26	0.52	3.17	1.05	
0.00	14.67	0.50	3.03	1.45	
0.00	14.01	0.49	2.89	1.95	
0.00	13.23	0.46	2.72	2.54	
0.00	12.36	0.44	2.53	3.16	
0.00	11.46	0.41	2.34	3.78	
0.00	10.54	0.39	2.15	4.39	
0.00	9.69	0.35	1.96	4.99	
0.00	8.88	0.33	1.77	5.57	
0.00	8.15	0.31	1.58	6.12	
0.00	7.50	0.29	1.41	6.63	
0.00	6.93	0.28	1.25	7.07	
0.00	6.43	0.27	1.13	7.41	
0.00	5.96	0.26	1.00	7.64	
0.00	5.53	0.25	0.90	7.80	
0.00	5.18	0.24	0.83	7.94	
0.00	4.91	0.24	0.76	8.04	
0.00	4.71	0.23	0.71	8.06	
0.00	4.41	0.22	0.66	8.03	
0.00	3.82	0.20	0.59	8.02	
0.00	2.88	0.15	0.46	8.10	
0.00	1.84	0.10	0.29	8.48	
0.00	0.95	0.05	0.11	9.42	
0.00	0.34	0.02	0.03	10.77	
0.00	0.04	0.00	0.01	11.38	
0.00	0.34	0.02	0.07	13.07	
0.00	3.79	0.16	0.76	20.11	
0.00	12.47	0.50	2.54	28.04	
0.00	25.66	1.03	5.23	28.05	
0.00	37.99	1.53	7.74	19.53	
0.00	46.50	1.88	9.46	9.21	
0.00	58.07	2.33	11.78	5.95	
0.00	80.47	3.22	16.32	9.44	
0.00	127.83	5.09	25.91	10.67	
0.00	210.02	8.35	42.54	9.51	
0.00	309.27	12.30	62.59	5.02	
0.00	399.50	15.89	80.80	1.77	
0.00	461.70	18.38	93.39	0.00	
0.00	490.80	19.54	99.33	0.00	
0.00	489.79	19.51	99.17	0.00	
0.00	468.84	18.67	94.91	0.00	
0.00	431.86	17.20	87.39	0.00	
0.00	390.31	15.54	78.98	0.00	
0.00	349.69	13.91	70.75	0.00	
0.00	311.91	12.41	63.10	0.00	
0.00	277.37	11.03	56.11	0.00	
0.00	246.89	9.82	49.95	0.00	
0.00	219.54	8.74	44.42	0.00	
0.00	193.93	7.71	39.24	0.00	
0.00	170.05	6.76	34.40	0.00	
0.00	148.97	5.92	30.14	0.00	
0.00	134.25	5.34	27.16	0.00	
0.00	128.15	5.10	25.93	0.00	
0.00	128.67	5.12	26.03	0.00	
0.00	132.93	5.29	26.90	0.00	
0.00	138.38	5.51	28.00	0.00	
0.00	143.16	5.70	28.98	0.00	
0.00	148.81	5.93	30.12	0.00	
0.00	156.92	6.25	31.77	0.00	
0.00	169.03	6.73	34.22	0.00	
0.00	185.88	7.40	37.62	0.00	
0.00	203.61	8.10	41.20	0.00	
0.00	220.10	8.76	44.52	0.00	
0.00	230.59	9.18	46.65	0.00	
0.00	228.87	9.11	46.27	0.00	
0.00	216.39	8.61	43.74	0.00	
0.00	194.08	7.72	39.24	0.00	
0.00	161.81	6.43	32.72	0.00	
0.00	127.02	5.05	25.70	0.00	
0.00	95.17	3.78	19.26	0.00	
0.00	69.35	2.75	14.04	0.00	
0.00	54.46	2.16	11.01	0.01	
0.00	49.25	1.97	9.95	0.01	
0.00	48.43	1.95	9.81	0.01	
0.00	48.64	1.96	9.89	0.02	
0.00	47.09	1.91	9.65	0.03	
0.00	44.10	1.79	9.07	0.06	
0.00	40.06	1.62	8.27	0.09	
0.00	35.22	1.43	7.30	0.12	
