gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.19	1.14	2.27	0.05	0.01	0.03	2.78	2.46	1.74	5.61	3.71	1.82	0.00	4.08	2.66	2.92	5.52	3.48	1.94	0.00	0.90	2.02	1.25	
0.00	1.27	1.39	2.36	0.05	0.01	0.03	3.41	2.92	1.95	7.63	4.05	1.72	0.00	3.97	2.65	2.91	4.55	3.83	1.89	0.00	0.99	2.40	1.15	
0.00	1.45	1.40	2.42	0.05	0.01	0.03	4.24	3.14	2.01	9.68	3.90	1.45	0.00	4.15	2.43	2.91	4.52	4.23	2.44	0.00	1.22	2.52	1.01	
0.00	1.62	1.31	2.35	0.05	0.01	0.03	4.93	3.17	1.62	11.39	3.23	1.34	0.00	4.50	2.12	2.98	5.57	4.58	3.11	0.00	1.58	2.40	1.04	
0.00	1.78	1.28	2.27	0.05	0.01	0.03	5.36	3.09	1.17	12.52	2.11	1.67	0.00	4.87	1.85	2.93	6.87	4.86	3.30	0.00	1.92	2.13	1.08	
0.00	1.87	1.25	2.31	0.05	0.01	0.03	5.62	2.87	1.10	12.85	1.21	1.99	0.00	5.01	1.64	2.82	7.52	4.85	3.07	0.00	2.09	1.79	1.09	
0.00	1.87	1.41	2.45	0.05	0.01	0.03	5.75	2.79	1.33	12.43	2.56	2.14	0.00	5.02	1.62	2.60	7.39	4.49	2.63	0.00	1.94	1.61	1.20	
0.00	1.85	1.52	2.54	0.05	0.01	0.03	5.54	2.63	1.73	11.07	4.42	1.92	0.00	4.73	1.58	2.24	6.17	3.70	2.19	0.00	1.63	1.55	1.30	
0.00	1.88	1.55	2.56	0.05	0.01	0.03	5.08	2.41	2.11	9.11	5.30	1.45	0.00	4.48	1.37	2.29	5.02	3.09	2.14	0.00	1.07	1.62	1.25	
0.00	2.00	1.55	2.46	0.05	0.01	0.03	4.32	2.23	2.47	7.61	5.41	1.37	0.00	4.61	1.22	2.72	6.39	4.20	2.64	0.00	0.76	1.96	1.10	
0.00	2.26	1.50	2.14	0.05	0.02	0.03	3.39	2.08	2.69	8.42	5.63	1.67	0.00	5.14	1.12	3.28	9.83	7.36	3.85	0.00	1.27	2.53	0.93	
