gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	31.76	1.27	6.42	16.98	
2.00	67.18	2.70	13.66	5.25	
3.00	92.21	3.72	18.75	0.85	
4.00	109.78	4.42	22.30	1.25	
5.00	124.01	4.98	25.16	3.41	
6.00	201.15	8.05	40.76	4.24	
7.00	357.22	14.25	72.34	2.52	
8.00	595.98	23.75	120.64	0.26	
9.00	929.08	37.00	188.02	0.01	
10.00	1312.68	52.26	265.61	0.00	
11.00	1700.41	67.70	344.03	0.00	
12.00	2075.96	82.65	420.02	0.00	
13.00	2410.14	95.96	487.68	0.00	
14.00	2692.84	107.22	544.90	0.00	
15.00	2931.79	116.73	593.25	0.00	
16.00	3125.20	124.43	632.39	0.00	
17.00	3268.62	130.13	661.41	0.00	
18.00	3370.04	134.16	681.92	0.00	
19.00	3438.70	136.89	695.81	0.00	
20.00	3474.63	138.33	703.09	0.00	
21.00	3475.43	138.36	703.25	0.00	
22.00	3446.36	137.20	697.36	0.00	
23.00	3391.43	135.02	686.25	0.00	
24.00	3308.43	131.72	669.46	0.00	
25.00	3199.92	127.40	647.51	0.00	
26.00	3072.06	122.32	621.64	0.00	
27.00	2930.04	116.66	592.91	0.00	
28.00	2778.13	110.62	562.17	0.00	
29.00	2620.40	104.34	530.25	0.00	
30.00	2457.86	97.86	497.35	0.00	
31.00	2289.84	91.17	463.35	0.00	
32.00	2112.66	84.11	427.49	0.00	
33.00	1923.00	76.56	389.10	0.00	
34.00	1720.02	68.48	348.01	0.00	
35.00	1504.71	59.90	304.42	0.00	
36.00	1283.69	51.10	259.70	0.00	
37.00	1066.01	42.44	215.69	0.00	
38.00	860.96	34.28	174.24	0.00	
39.00	677.22	26.97	137.09	0.00	
40.00	524.34	20.90	106.20	0.00	
41.00	401.18	16.00	81.28	0.01	
42.00	309.00	12.34	62.63	0.01	
43.00	240.95	9.64	48.84	0.01	
44.00	192.59	7.73	39.06	0.02	
45.00	157.42	6.33	31.96	0.02	
46.00	131.75	5.30	26.78	0.02	
47.00	110.68	4.45	22.51	0.03	
48.00	92.95	3.74	18.89	0.04	
49.00	77.80	3.14	15.77	0.05	
50.00	64.90	2.62	13.12	0.07	
51.00	54.14	2.19	10.91	0.09	
52.00	45.68	1.85	9.17	0.12	
53.00	39.51	1.59	7.89	0.17	
54.00	35.23	1.40	7.01	0.22	
55.00	32.73	1.29	6.50	0.24	
56.00	31.46	1.24	6.25	0.24	
57.00	31.19	1.23	6.20	0.22	
58.00	31.56	1.25	6.29	0.19	
59.00	32.33	1.28	6.43	0.16	
60.00	33.18	1.30	6.59	0.13	
61.00	33.87	1.33	6.72	0.11	
62.00	34.21	1.34	6.78	0.10	
63.00	34.13	1.35	6.75	0.11	
64.00	33.67	1.34	6.65	0.11	
65.00	32.84	1.30	6.49	0.12	
66.00	31.74	1.26	6.28	0.13	
67.00	30.39	1.21	6.03	0.14	
68.00	28.88	1.16	5.74	0.17	
69.00	27.33	1.10	5.41	0.22	
70.00	25.70	1.03	5.07	0.29	
71.00	24.01	0.96	4.73	0.39	
72.00	22.25	0.89	4.40	0.53	
73.00	20.48	0.82	4.04	0.73	
74.00	18.70	0.76	3.69	1.01	
75.00	16.98	0.69	3.33	1.36	
76.00	15.36	0.63	2.97	1.79	
77.00	13.79	0.57	2.62	2.24	
78.00	12.32	0.52	2.31	2.70	
79.00	10.92	0.48	2.02	3.14	
80.00	9.64	0.43	1.73	3.59	
81.00	8.48	0.40	1.48	4.03	
82.00	7.38	0.37	1.27	4.49	
83.00	6.39	0.34	1.08	4.93	
84.00	5.50	0.30	0.92	5.35	
85.00	4.77	0.28	0.79	5.76	
86.00	4.21	0.26	0.68	6.08	
87.00	3.79	0.25	0.59	6.33	
88.00	3.47	0.23	0.51	6.53	
89.00	3.19	0.21	0.48	6.72	
90.00	2.70	0.19	0.43	7.25	
91.00	1.99	0.15	0.34	8.70	
92.00	1.14	0.10	0.20	11.71	
93.00	0.42	0.04	0.07	18.68	
94.00	0.11	0.01	0.02	30.51	
95.00	0.00	0.00	0.00	45.00	
96.00	0.00	0.00	0.00	60.65	
97.00	0.02	0.00	0.00	68.33	
98.00	2.53	0.10	0.50	60.56	
99.00	11.97	0.48	2.40	42.41	
100.00	32.15	1.29	6.49	16.89	
