gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	29.10	14.94	15.88	135.33	118.09	44.50	7.35	11.59	7.43	9.30	4.67	4.10	28.74	18.01	5.23	5.49	5.00	5.96	4.97	3.45	3.12	0.01	0.01	
0.00	20.54	13.00	15.50	91.39	125.51	20.81	7.55	12.79	8.16	15.08	8.20	4.72	22.64	21.01	5.28	4.34	7.58	6.38	4.77	3.78	2.95	0.01	0.01	
0.00	12.74	4.59	13.10	119.02	143.36	61.87	9.20	10.84	7.72	10.64	8.12	7.86	19.99	17.03	3.77	3.57	10.32	7.08	6.00	3.64	4.00	0.01	0.00	
0.00	15.31	8.11	19.06	98.41	103.87	56.26	6.05	8.32	6.36	11.55	11.19	11.23	20.94	19.64	3.40	4.07	16.89	8.58	8.98	3.19	5.68	0.02	0.00	
0.00	22.47	11.97	10.62	63.36	98.93	32.84	14.95	6.73	3.74	14.51	9.62	12.62	16.14	21.15	4.22	3.33	24.54	10.83	13.53	2.15	6.90	0.02	0.00	
0.00	36.61	24.94	13.50	53.12	152.51	72.06	15.67	6.71	2.51	14.37	11.63	14.07	23.63	28.03	4.87	3.23	34.40	12.01	19.40	2.30	8.28	0.02	0.00	
0.00	18.41	14.76	11.44	64.95	88.73	33.63	17.51	4.29	1.84	19.65	7.98	16.13	31.33	30.74	4.88	4.35	41.90	10.84	25.24	2.48	10.55	0.03	0.00	
0.00	20.81	21.40	16.72	56.10	98.16	31.65	12.29	5.38	1.61	17.41	8.58	15.19	28.01	29.24	4.69	3.75	43.73	7.86	27.74	2.58	11.75	0.02	0.00	
0.00	19.56	14.27	14.40	95.06	119.91	23.27	12.39	6.09	1.81	20.69	8.29	11.93	34.91	25.89	5.85	3.85	37.03	5.44	24.75	2.13	11.04	0.03	0.00	
0.00	31.95	17.49	13.93	57.55	163.11	39.33	10.88	5.33	2.09	20.91	9.45	10.73	26.11	27.08	6.10	4.95	35.91	2.94	19.96	2.28	10.04	0.02	0.01	
0.00	41.79	14.20	18.34	71.92	150.36	58.99	8.57	4.17	1.25	16.49	9.19	17.55	46.27	27.89	7.86	4.49	46.39	0.74	28.72	0.09	12.32	0.03	0.01	
0.00	40.01	16.50	22.00	108.67	133.89	33.42	6.61	5.00	0.84	18.67	12.65	21.01	31.56	35.49	4.63	4.04	58.55	0.39	43.03	0.14	13.40	0.01	0.03	
0.00	24.77	19.32	23.93	127.62	125.23	32.25	8.73	5.48	1.61	19.25	13.44	23.33	37.58	39.41	16.11	3.72	56.18	0.28	50.00	0.26	14.04	0.01	0.02	
0.00	65.18	20.59	34.47	121.07	124.08	68.16	10.91	3.41	1.24	12.50	10.85	24.14	73.65	42.92	22.85	4.82	48.90	0.26	57.40	0.11	16.08	0.01	0.02	
0.00	20.23	16.22	22.28	56.15	122.00	32.48	13.25	4.07	1.66	14.12	9.35	18.76	21.50	37.43	8.63	5.26	37.65	0.72	59.29	0.17	13.90	0.02	0.03	
0.00	30.46	20.27	15.84	92.39	167.50	62.93	32.34	5.74	3.65	14.78	8.06	14.62	24.58	32.73	8.44	7.95	25.65	1.71	52.05	1.09	10.80	0.04	0.03	
0.00	40.41	18.99	13.71	115.85	76.73	64.89	41.17	30.78	6.72	9.94	8.69	10.43	22.77	22.33	8.75	35.75	15.56	7.68	40.03	0.96	8.46	0.08	0.03	
0.00	61.67	24.67	18.05	129.62	133.31	64.40	48.24	10.25	13.82	15.88	10.08	3.10	26.37	14.33	16.90	27.64	13.85	13.31	27.39	1.57	3.19	0.04	0.02	
0.00	78.97	42.39	32.53	162.09	120.67	117.13	64.50	19.35	19.81	19.74	16.28	8.37	62.70	24.46	23.56	49.02	13.91	19.56	12.78	1.79	1.69	0.16	0.03	
0.00	47.68	43.36	26.08	101.69	174.52	76.47	54.08	34.39	21.29	14.66	6.34	3.82	55.55	8.60	24.12	45.23	11.82	26.65	2.34	2.34	1.36	0.13	0.04	
0.00	86.75	31.26	25.87	179.22	230.91	89.02	73.58	23.35	25.60	15.57	10.27	3.62	56.96	33.45	14.99	54.94	10.73	32.54	0.72	6.37	0.30	0.12	0.03	
0.00	160.56	69.66	28.52	995.21	989.39	122.08	70.88	25.64	25.39	19.08	11.08	4.55	135.16	40.16	21.50	68.17	9.87	37.71	0.65	7.10	0.29	0.17	0.03	
0.00	76.26	78.09	19.90	616.39	550.03	92.39	34.05	14.62	20.11	19.33	37.39	16.78	64.80	20.52	18.96	60.62	9.20	37.26	0.76	5.16	0.77	0.16	0.03	
0.00	218.61	59.40	67.10	2018.28	1357.21	211.65	81.28	15.94	13.12	35.12	17.85	8.15	154.33	109.09	19.64	47.79	20.48	31.96	1.11	3.34	0.34	0.06	0.05	
0.00	82.57	67.92	47.11	813.06	704.19	211.14	16.35	21.03	10.85	33.19	12.59	6.00	74.21	61.58	28.95	35.00	10.53	23.47	1.43	3.80	0.41	0.03	0.06	
0.00	59.39	36.64	24.66	469.07	510.86	72.02	23.76	15.69	5.19	18.62	20.44	9.76	43.14	27.37	11.03	9.48	6.70	18.22	0.68	3.69	0.55	0.01	0.04	
0.00	144.04	92.59	35.26	818.85	650.18	162.46	26.69	16.50	5.98	34.27	78.28	30.58	77.85	64.56	14.66	10.65	9.06	15.48	0.84	3.64	1.10	0.01	0.02	
0.00	47.13	42.35	32.77	1022.79	885.35	72.03	37.55	8.13	3.77	12.52	10.63	4.42	80.76	35.79	15.08	8.41	6.15	14.24	1.95	4.41	0.35	0.01	0.08	
0.00	50.52	28.76	11.42	206.26	162.52	47.69	8.44	7.20	3.54	7.37	3.76	2.28	42.29	30.37	6.66	10.10	9.59	12.33	1.00	5.03	0.87	0.00	0.07	
0.00	80.33	32.37	33.44	154.64	190.96	47.97	7.97	5.27	2.44	31.52	12.22	8.96	53.44	34.07	15.18	10.60	14.62	10.99	2.10	5.03	1.28	0.01	0.12	
0.00	113.06	43.43	35.16	1156.16	807.45	178.44	30.72	19.45	4.37	11.60	6.22	3.68	43.09	26.82	10.82	10.99	3.58	11.41	0.83	4.82	0.42	0.01	0.04	
0.00	69.56	61.57	54.11	298.37	220.60	309.23	14.40	5.10	2.79	10.69	39.64	8.26	59.63	13.92	14.49	12.22	159.23	13.00	20.40	4.65	8.05	0.00	1.47	
0.00	20.34	19.45	8.23	181.68	180.74	13.94	9.69	3.85	3.56	5.65	5.62	1.78	27.90	13.39	9.61	12.03	6.38	14.60	0.73	5.14	0.33	0.01	0.05	
