gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	21.40	0.86	4.51	0.10	
0.00	17.02	0.65	3.64	0.13	
0.00	13.90	0.50	3.02	0.26	
0.00	11.95	0.41	2.64	0.47	
0.00	10.92	0.36	2.43	0.74	
0.00	10.49	0.34	2.34	0.93	
0.00	10.30	0.33	2.30	0.97	
0.00	10.22	0.33	2.27	0.89	
0.00	10.18	0.33	2.25	0.72	
0.00	10.11	0.33	2.25	0.49	
0.00	9.92	0.32	2.25	0.28	
0.00	9.75	0.31	2.21	0.16	
0.00	9.58	0.30	2.17	0.12	
0.00	9.43	0.30	2.17	0.12	
0.00	9.30	0.29	2.17	0.14	
0.00	9.15	0.29	2.16	0.18	
0.00	8.99	0.28	2.10	0.25	
0.00	8.79	0.26	2.05	0.36	
0.00	8.57	0.25	2.00	0.52	
0.00	8.31	0.24	1.93	0.72	
0.00	8.04	0.23	1.82	0.96	
0.00	7.76	0.22	1.69	1.23	
0.00	7.39	0.22	1.54	1.54	
0.00	6.97	0.22	1.37	1.95	
0.00	6.44	0.23	1.18	2.55	
0.00	5.86	0.23	1.00	3.30	
0.00	5.30	0.22	0.80	4.12	
0.00	4.64	0.22	0.63	4.91	
0.00	4.01	0.21	0.50	5.62	
0.00	3.41	0.20	0.42	6.16	
0.00	2.85	0.19	0.39	6.55	
0.00	2.38	0.16	0.35	6.81	
0.00	2.01	0.14	0.33	6.92	
0.00	1.74	0.12	0.31	6.88	
0.00	1.62	0.11	0.25	6.73	
0.00	1.53	0.09	0.18	6.57	
0.00	1.30	0.08	0.16	6.46	
0.00	1.03	0.08	0.15	6.38	
0.00	0.81	0.07	0.11	6.35	
0.00	0.57	0.05	0.08	6.34	
0.00	0.26	0.04	0.07	6.50	
0.00	0.03	0.01	0.01	7.06	
0.00	0.00	0.00	0.00	8.35	
0.00	0.00	0.00	0.00	10.28	
0.00	0.00	0.00	0.00	11.61	
0.00	0.00	0.00	0.00	10.89	
0.00	0.52	0.02	0.10	9.75	
0.00	4.11	0.17	0.81	19.16	
0.00	11.48	0.46	2.29	27.67	
0.00	22.71	0.91	4.62	23.19	
0.00	27.43	1.12	5.60	10.11	
0.00	34.22	1.40	7.03	12.43	
0.00	46.09	1.86	9.42	28.79	
0.00	45.14	1.81	9.21	36.66	
0.00	61.72	2.48	12.56	30.72	
0.00	126.28	5.03	25.60	19.94	
0.00	196.88	7.83	39.84	14.53	
0.00	253.89	10.11	51.35	7.79	
0.00	294.08	11.71	59.46	0.00	
0.00	317.03	12.62	64.14	0.00	
0.00	326.27	12.99	66.04	0.00	
0.00	324.89	12.94	65.76	0.00	
0.00	315.25	12.56	63.85	0.00	
0.00	299.92	11.94	60.70	0.00	
0.00	279.64	11.13	56.59	0.00	
0.00	258.86	10.30	52.38	0.00	
0.00	239.03	9.51	48.36	0.00	
0.00	221.59	8.82	44.83	0.00	
0.00	205.52	8.18	41.58	0.00	
0.00	190.72	7.59	38.58	0.00	
0.00	177.39	7.06	35.89	0.00	
0.00	166.05	6.61	33.60	0.00	
0.00	157.19	6.26	31.80	0.00	
0.00	150.41	5.99	30.43	0.00	
0.00	147.09	5.85	29.76	0.00	
0.00	146.49	5.83	29.65	0.00	
0.00	147.00	5.85	29.77	0.00	
0.00	147.10	5.86	29.78	0.00	
0.00	146.97	5.85	29.75	0.00	
0.00	147.56	5.88	29.87	0.00	
0.00	150.01	5.98	30.37	0.00	
0.00	155.89	6.21	31.55	0.00	
0.00	166.63	6.63	33.70	0.00	
0.00	180.69	7.19	36.54	0.00	
0.00	195.17	7.77	39.50	0.00	
0.00	206.39	8.23	41.80	0.00	
0.00	209.23	8.33	42.34	0.00	
0.00	201.23	8.01	40.69	0.00	
0.00	184.36	7.33	37.27	0.00	
0.00	160.30	6.38	32.43	0.00	
0.00	131.46	5.22	26.59	0.00	
0.00	102.09	4.05	20.67	0.00	
0.00	76.89	3.05	15.54	0.01	
0.00	57.99	2.30	11.69	0.01	
0.00	46.35	1.84	9.35	0.01	
0.00	40.27	1.62	8.19	0.01	
0.00	35.94	1.47	7.34	0.02	
0.00	31.52	1.30	6.48	0.04	
0.00	26.56	1.10	5.52	0.07	
0.00	21.31	0.86	4.49	0.10	
