gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	135.95	5.39	27.54	16.00	
0.00	141.78	5.71	28.76	0.27	
0.00	147.71	5.92	30.00	0.04	
0.00	183.85	7.27	37.30	0.76	
0.00	212.99	8.46	43.16	5.83	
0.00	209.78	8.35	42.48	7.80	
0.00	176.43	7.04	35.72	9.07	
0.00	139.94	5.60	28.44	9.60	
0.00	84.25	3.37	17.07	9.14	
0.00	22.06	0.90	4.51	8.77	
0.00	1.17	0.09	0.15	7.04	
0.00	0.00	0.00	0.00	2.58	
0.00	0.00	0.00	0.00	2.52	
0.00	0.00	0.00	0.00	14.89	
0.00	11.37	0.48	2.34	3.76	
0.00	82.25	3.33	16.69	12.62	
0.00	124.18	4.95	25.18	24.10	
0.00	246.90	9.83	50.01	19.61	
0.00	368.44	14.68	74.58	44.95	
0.00	518.74	20.65	104.96	34.91	
0.00	655.79	26.08	132.67	25.29	
0.00	681.61	27.12	137.86	1.16	
0.00	608.67	24.24	123.20	0.00	
0.00	512.53	20.40	103.71	0.00	
0.00	392.13	15.61	79.31	0.00	
0.00	335.88	13.38	68.00	0.00	
0.00	337.77	13.46	68.41	0.00	
0.00	345.78	13.76	69.91	0.00	
0.00	326.05	12.98	65.94	0.00	
0.00	317.73	12.63	64.17	0.00	
0.00	344.65	13.74	69.80	0.00	
0.00	377.23	15.02	76.32	0.00	
0.00	401.00	15.97	81.15	0.00	
0.00	413.02	16.44	83.56	0.00	
0.00	416.56	16.59	84.29	0.00	
0.00	406.20	16.18	82.25	0.00	
0.00	399.00	15.90	80.81	0.00	
0.00	392.32	15.62	79.39	0.00	
0.00	396.30	15.77	80.13	0.00	
0.00	416.94	16.58	84.19	0.00	
0.00	434.50	17.28	87.78	0.00	
0.00	443.00	17.65	89.78	0.00	
0.00	455.43	18.14	92.18	0.00	
0.00	464.34	18.49	94.03	0.00	
0.00	469.32	18.69	95.03	0.00	
0.00	472.50	18.81	95.61	0.00	
0.00	481.50	19.17	97.41	0.00	
0.00	494.73	19.69	100.09	0.00	
0.00	503.18	20.03	101.81	0.00	
0.00	518.58	20.64	104.93	0.00	
0.00	522.56	20.80	105.75	0.00	
0.00	516.30	20.55	104.48	0.00	
0.00	515.91	20.54	104.40	0.00	
0.00	517.68	20.61	104.74	0.00	
0.00	527.89	21.02	106.80	0.00	
0.00	551.19	21.95	111.53	0.00	
0.00	574.94	22.89	116.32	0.00	
0.00	587.90	23.39	118.88	0.00	
0.00	579.09	23.05	117.16	0.00	
0.00	558.11	22.21	112.88	0.00	
0.00	518.28	20.62	104.86	0.01	
0.00	448.52	17.85	90.81	10.75	
0.00	366.55	14.59	74.17	44.47	
0.00	298.24	11.87	60.37	59.26	
0.00	246.09	9.79	49.80	66.70	
0.00	202.47	8.05	41.12	74.38	
0.00	163.33	6.51	33.09	80.66	
0.00	130.09	5.18	26.35	85.94	
0.00	109.91	4.39	22.29	86.74	
0.00	108.74	4.34	22.04	90.91	
0.00	113.03	4.51	22.93	92.25	
0.00	111.41	4.45	22.59	87.00	
0.00	96.64	3.86	19.58	91.55	
0.00	62.48	2.52	12.70	80.91	
0.00	24.27	1.00	4.97	73.29	
0.00	0.24	0.01	0.05	58.68	
0.00	0.00	0.00	0.00	48.30	
0.00	0.18	0.04	0.10	4.45	
0.00	12.31	0.51	2.50	10.58	
0.00	9.25	0.36	1.80	7.88	
0.00	1.30	0.14	0.29	7.81	
0.00	0.00	0.00	0.00	5.14	
0.00	0.00	0.00	0.00	4.01	
0.00	1.42	0.11	0.22	8.42	
0.00	8.06	0.34	1.63	10.23	
0.00	23.01	0.91	4.69	10.09	
0.00	55.88	2.26	11.40	9.71	
0.00	91.98	3.68	18.63	9.28	
0.00	106.32	4.23	21.53	9.63	
0.00	115.07	4.59	23.33	9.92	
0.00	128.47	5.10	26.06	9.63	
0.00	140.51	5.59	28.55	12.16	
0.00	156.97	6.25	31.99	11.89	
0.00	156.88	6.26	31.87	0.08	
0.00	154.74	6.15	31.43	7.90	
0.00	158.97	6.33	32.18	26.68	
0.00	162.67	6.45	32.93	29.24	
0.00	164.93	6.53	33.40	30.81	
0.00	168.74	6.68	34.17	28.78	
0.00	173.14	6.86	35.18	28.33	
