gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.19	1.60	-1.10	-0.40	1.02	-0.06	1.72	-7.05	-16.26	-11.52	18.02	14.48	0.00	7.90	-0.18	-3.68	-18.31	18.79	4.29	0.00	-14.27	-5.16	6.71	
2.00	-3.32	1.76	-0.52	-0.40	1.01	-0.06	3.61	-7.71	-15.72	-15.98	20.16	13.93	0.00	8.62	-0.09	-3.92	-20.07	20.61	5.46	0.00	-14.51	-5.48	6.09	
3.00	-3.38	1.98	-0.09	-0.39	1.01	-0.06	6.06	-8.58	-14.98	-21.63	22.15	13.50	0.00	9.43	-0.06	-4.45	-22.26	22.81	6.90	0.00	-14.91	-5.95	5.42	
4.00	-3.44	2.17	0.36	-0.39	1.00	-0.06	9.13	-9.51	-14.06	-28.45	23.61	12.92	0.00	10.58	-0.23	-5.19	-25.13	25.27	8.70	0.00	-15.51	-6.42	4.57	
5.00	-3.36	2.38	0.75	-0.38	0.99	-0.06	12.56	-10.50	-13.08	-36.10	24.35	12.29	0.00	11.73	-0.53	-6.07	-28.33	27.79	10.73	0.00	-16.41	-6.92	3.61	
6.00	-3.26	2.54	1.08	-0.38	0.99	-0.05	16.32	-11.47	-12.26	-44.08	24.37	11.71	0.00	12.89	-1.00	-7.00	-31.66	30.21	12.78	0.00	-17.48	-7.32	2.57	
7.00	-3.17	2.55	1.35	-0.37	0.98	-0.05	20.08	-12.30	-11.70	-51.65	23.61	11.17	0.00	13.87	-1.65	-7.89	-34.68	32.28	14.74	0.00	-18.55	-7.40	1.54	
8.00	-3.24	2.29	1.64	-0.37	0.97	-0.05	23.69	-12.82	-11.45	-58.05	22.53	10.59	0.00	14.63	-2.51	-8.43	-37.01	33.86	16.28	0.00	-19.38	-6.96	0.62	
9.00	-3.50	1.88	1.94	-0.36	0.97	-0.05	26.87	-13.05	-11.50	-62.62	21.40	9.87	0.00	14.82	-3.36	-8.59	-37.84	34.43	17.27	0.00	-19.87	-6.10	-0.12	
10.00	-3.99	1.46	2.12	-0.35	0.97	-0.04	29.45	-13.01	-11.72	-64.86	20.48	9.02	0.00	14.09	-3.99	-8.37	-36.53	33.62	17.34	0.00	-19.91	-4.97	-0.61	
11.00	-4.73	1.06	2.14	-0.33	0.98	-0.04	31.37	-12.70	-12.04	-64.66	19.50	8.17	0.00	12.41	-4.41	-7.95	-32.97	31.08	16.55	0.00	-19.47	-3.70	-0.82	
12.00	-5.63	0.59	2.19	-0.32	0.99	-0.04	32.51	-12.07	-12.66	-62.04	18.69	7.62	0.00	10.21	-4.77	-7.34	-28.16	27.09	15.01	0.00	-18.73	-2.15	-0.84	
13.00	-6.66	0.28	2.37	-0.30	1.00	-0.03	33.02	-11.39	-13.46	-57.38	17.81	7.52	0.00	8.03	-4.94	-6.99	-23.50	22.27	12.78	0.00	-17.79	-0.65	-0.82	
