gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.02	0.58	1.95	0.05	0.00	0.02	1.38	0.99	2.04	2.94	1.86	1.69	0.00	1.09	0.95	1.43	1.16	0.82	1.83	0.00	0.98	0.98	1.80	
0.00	1.04	0.60	1.93	0.05	0.00	0.02	1.34	0.99	2.08	2.99	1.87	1.87	0.00	1.06	0.99	1.36	1.16	0.90	1.86	0.00	1.00	0.98	1.83	
0.00	1.04	0.62	1.94	0.05	0.00	0.02	1.34	1.00	2.13	3.04	1.85	2.02	0.00	1.05	1.03	1.29	1.18	1.09	1.94	0.00	1.01	0.98	1.85	
0.00	1.04	0.64	1.95	0.05	0.00	0.02	1.34	1.00	2.16	3.05	1.81	2.12	0.00	1.06	1.07	1.21	1.22	1.32	2.02	0.00	1.01	0.98	1.86	
0.00	1.02	0.66	1.95	0.05	0.00	0.02	1.32	0.98	2.18	3.05	1.76	2.17	0.00	1.08	1.10	1.14	1.29	1.40	2.08	0.00	1.01	0.99	1.86	
0.00	0.98	0.68	1.98	0.05	0.00	0.02	1.32	0.96	2.23	3.04	1.69	2.24	0.00	1.09	1.14	1.10	1.44	1.16	2.09	0.00	1.00	1.00	1.89	
0.00	0.95	0.72	1.99	0.05	0.00	0.02	1.32	0.95	2.27	3.00	1.62	2.32	0.00	1.13	1.17	1.09	1.64	1.58	2.11	0.00	0.99	1.01	1.89	
0.00	0.94	0.75	1.99	0.05	0.00	0.02	1.35	0.96	2.32	2.95	1.57	2.30	0.00	1.19	1.19	1.11	1.77	1.64	2.17	0.00	0.99	1.01	1.90	
0.00	0.94	0.79	1.98	0.05	0.00	0.02	1.41	0.98	2.37	2.88	1.53	2.25	0.00	1.24	1.23	1.14	1.81	1.42	2.20	0.00	0.99	1.01	1.92	
0.00	0.94	0.84	2.00	0.05	0.00	0.02	1.50	1.02	2.44	2.77	1.51	2.23	0.00	1.25	1.28	1.18	1.75	1.33	2.23	0.00	1.00	1.00	1.93	
0.00	0.93	0.83	2.00	0.05	0.00	0.02	1.54	0.98	2.46	2.62	1.47	2.20	0.00	1.24	1.29	1.20	1.60	1.31	2.31	0.00	1.01	0.96	1.92	
0.00	0.92	0.85	2.00	0.05	0.00	0.02	1.58	0.96	2.50	2.50	1.44	2.18	0.00	1.22	1.33	1.22	1.49	1.27	2.36	0.00	1.02	0.93	1.91	
0.00	0.91	0.88	2.00	0.05	0.00	0.02	1.61	0.95	2.53	2.38	1.42	2.15	0.00	1.21	1.37	1.22	1.41	1.23	2.39	0.00	1.03	0.91	1.88	
0.00	0.92	0.90	1.99	0.05	0.00	0.02	1.63	0.96	2.54	2.26	1.39	2.11	0.00	1.20	1.40	1.22	1.37	1.17	2.42	0.00	1.04	0.90	1.85	
0.00	0.93	0.93	1.97	0.05	0.00	0.02	1.65	0.96	2.57	2.14	1.35	2.06	0.00	1.21	1.44	1.23	1.38	1.12	2.44	0.00	1.04	0.89	1.82	
0.00	0.93	0.95	1.92	0.05	0.00	0.02	1.68	0.95	2.55	2.04	1.31	2.01	0.00	1.23	1.48	1.22	1.40	1.06	2.42	0.00	1.02	0.90	1.74	
