gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	0.00	0.00	0.00	41.88	
2.00	0.60	0.04	0.09	29.30	
3.00	2.57	0.14	0.39	18.02	
4.00	3.47	0.18	0.57	35.50	
5.00	1.22	0.06	0.19	91.87	
6.00	0.07	0.00	0.01	163.83	
7.00	0.00	0.00	0.00	198.54	
8.00	0.38	0.02	0.08	170.51	
9.00	3.62	0.15	0.73	105.76	
10.00	17.46	0.71	3.47	43.87	
11.00	48.64	1.97	9.81	10.07	
12.00	92.58	3.73	18.80	1.06	
13.00	138.56	5.56	28.10	0.06	
14.00	182.81	7.32	37.09	0.02	
15.00	224.56	8.99	45.54	0.02	
16.00	262.83	10.50	53.28	0.01	
17.00	297.11	11.86	60.21	0.01	
18.00	327.59	13.07	66.38	0.01	
19.00	355.12	14.18	71.95	0.01	
20.00	380.98	15.20	77.18	0.01	
21.00	406.47	16.21	82.34	0.01	
22.00	432.39	17.24	87.59	0.01	
23.00	458.89	18.29	92.95	0.00	
24.00	485.81	19.37	98.42	0.00	
25.00	513.40	20.46	103.96	0.00	
26.00	541.86	21.59	109.73	0.00	
27.00	571.79	22.78	115.79	0.00	
28.00	604.21	24.07	122.35	0.00	
29.00	639.74	25.49	129.54	0.00	
30.00	678.41	27.02	137.34	0.00	
31.00	720.37	28.70	145.88	0.00	
32.00	766.18	30.52	155.13	0.00	
33.00	816.08	32.49	165.10	0.00	
34.00	869.57	34.62	175.96	0.00	
35.00	927.16	36.91	187.61	0.00	
36.00	988.70	39.37	200.10	0.00	
37.00	1054.59	41.98	213.37	0.00	
38.00	1124.65	44.78	227.62	0.00	
39.00	1199.10	47.74	242.65	0.00	
40.00	1277.70	50.86	258.51	0.00	
41.00	1360.22	54.15	275.21	0.00	
42.00	1446.69	57.59	292.69	0.00	
43.00	1536.99	61.19	310.98	0.00	
44.00	1630.99	64.94	330.06	0.00	
45.00	1728.46	68.80	349.69	0.00	
46.00	1827.65	72.76	369.80	0.00	
47.00	1925.07	76.64	389.54	0.00	
48.00	2016.05	80.27	407.95	0.00	
49.00	2096.76	83.48	424.27	0.00	
50.00	2165.61	86.22	438.21	0.00	
51.00	2221.34	88.44	449.49	0.00	
52.00	2263.66	90.13	458.05	0.00	
53.00	2292.70	91.28	463.93	0.00	
54.00	2307.18	91.86	466.86	0.00	
55.00	2306.21	91.82	466.67	0.00	
56.00	2287.70	91.08	462.92	0.00	
57.00	2247.30	89.47	454.75	0.00	
58.00	2181.22	86.84	441.37	0.00	
59.00	2084.58	82.99	421.81	0.00	
60.00	1952.79	77.74	395.13	0.00	
61.00	1783.69	71.01	360.91	0.00	
62.00	1578.35	62.84	319.37	0.00	
63.00	1344.98	53.55	272.13	0.00	
64.00	1097.92	43.71	222.17	0.00	
65.00	853.56	33.99	172.76	0.00	
66.00	627.92	25.01	127.14	0.00	
67.00	435.53	17.36	88.21	0.00	
68.00	290.17	11.59	58.82	0.01	
69.00	191.64	7.68	38.88	0.02	
70.00	131.34	5.29	26.71	0.02	
71.00	93.93	3.79	19.14	0.03	
72.00	69.02	2.77	14.03	0.04	
73.00	51.90	2.05	10.50	0.05	
74.00	40.81	1.60	8.20	0.07	
75.00	33.95	1.31	6.78	0.08	
76.00	29.38	1.14	5.90	0.10	
77.00	25.90	1.01	5.14	0.12	
78.00	22.77	0.90	4.49	0.20	
79.00	19.90	0.80	3.84	0.36	
80.00	17.22	0.71	3.22	0.65	
81.00	14.79	0.62	2.64	1.07	
82.00	12.52	0.54	2.22	1.56	
83.00	10.50	0.48	1.79	1.98	
84.00	8.51	0.44	1.44	2.33	
85.00	6.74	0.38	1.04	2.75	
86.00	5.14	0.31	0.73	3.48	
87.00	3.67	0.25	0.55	4.63	
88.00	2.43	0.20	0.39	6.15	
89.00	1.37	0.14	0.25	7.73	
90.00	0.69	0.09	0.16	9.39	
91.00	0.30	0.06	0.09	11.08	
92.00	0.14	0.03	0.05	12.87	
93.00	0.07	0.03	0.03	14.67	
94.00	0.03	0.01	0.02	16.15	
95.00	0.01	0.01	0.01	17.21	
96.00	0.01	0.01	0.01	18.71	
97.00	0.01	0.00	0.01	22.50	
98.00	0.00	0.00	0.00	30.04	
99.00	0.00	0.00	0.00	39.16	
100.00	0.00	0.00	0.00	41.47	
