gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	22.98	11.97	11.31	76.48	149.20	46.38	16.21	6.72	9.44	16.29	5.35	2.82	34.50	8.73	8.88	27.68	26.17	7.73	7.15	2.79	1.63	0.01	0.01	
0.00	30.38	9.74	8.35	33.82	130.73	42.45	15.58	2.43	10.16	13.59	2.83	3.28	59.57	9.41	3.78	26.50	24.86	7.77	7.32	2.53	1.51	0.00	0.00	
0.00	23.39	6.93	3.91	66.16	79.79	18.07	18.75	5.47	9.66	16.42	2.13	2.87	42.17	5.93	1.75	26.18	24.17	8.02	7.79	2.55	1.50	0.00	0.00	
0.00	20.18	4.06	4.25	51.78	69.67	17.09	17.78	4.43	9.67	15.39	2.58	2.76	42.37	5.23	2.11	25.79	23.86	8.57	8.47	2.51	1.67	0.00	0.01	
0.00	16.93	9.92	4.32	49.17	107.47	41.99	17.87	6.38	9.08	17.93	3.04	2.87	37.52	10.05	4.21	25.34	23.16	9.35	9.09	2.57	1.92	0.00	0.01	
0.00	37.65	15.66	7.34	62.26	55.28	34.26	16.73	4.77	9.12	15.62	2.82	2.74	58.54	12.90	5.73	24.22	23.46	10.09	9.72	2.30	2.04	0.00	0.00	
0.00	19.89	12.20	7.85	39.13	142.14	27.88	17.61	3.45	8.95	17.81	4.71	2.54	43.81	9.81	7.11	23.04	21.94	10.75	10.63	2.12	2.17	0.00	0.01	
0.00	28.12	11.70	3.16	82.36	113.14	23.55	17.13	3.69	8.26	15.68	3.36	2.49	38.73	11.08	7.47	22.44	22.65	11.38	11.24	2.16	2.17	0.00	0.01	
0.00	17.91	10.78	6.56	59.61	77.09	25.46	17.13	3.87	7.99	15.40	4.64	2.31	37.98	4.12	4.66	21.36	21.97	11.75	11.53	1.99	2.25	0.00	0.00	
0.00	30.83	20.49	13.46	62.20	131.54	55.10	17.05	6.55	6.98	17.18	7.97	2.58	39.54	12.59	5.86	20.51	21.12	12.00	11.90	2.00	2.43	0.01	0.00	
0.00	29.06	15.29	12.58	73.26	113.92	44.94	15.79	3.21	7.24	13.46	3.39	2.50	55.11	9.60	9.66	20.12	20.81	12.43	12.19	1.91	2.69	0.00	0.00	
0.00	28.76	4.74	4.99	48.69	74.85	19.89	16.15	3.20	6.60	13.11	3.42	1.81	26.85	5.69	4.86	18.98	20.99	12.56	12.32	2.10	3.02	0.00	0.00	
0.00	16.00	5.12	4.74	93.74	142.26	27.31	13.56	4.72	5.96	13.21	4.74	1.51	43.67	5.24	3.88	18.53	19.23	12.58	12.39	2.30	3.20	0.00	0.01	
0.00	28.51	6.82	3.88	40.44	65.43	23.68	15.97	4.49	5.12	13.74	3.93	0.89	40.12	5.02	3.39	17.84	19.45	13.03	13.24	2.40	3.33	0.00	0.01	
0.00	18.12	9.38	8.93	95.08	130.38	25.45	13.47	3.70	4.79	15.26	4.47	1.12	35.04	7.94	7.58	18.40	19.53	13.90	14.65	2.69	3.37	0.00	0.01	
0.00	34.67	10.07	10.89	96.13	75.83	55.96	15.24	4.59	4.30	15.81	5.80	1.08	45.54	9.29	6.26	18.29	18.42	14.85	16.17	2.85	3.56	0.00	0.01	
