gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.26	1.23	2.38	0.04	0.02	0.01	1.94	2.50	1.85	5.85	3.95	2.34	0.00	7.60	1.64	2.12	4.80	2.16	4.11	0.00	2.75	2.12	2.84	
0.00	2.22	1.10	2.61	0.04	0.03	0.01	2.55	2.42	1.69	7.55	4.66	2.64	0.00	5.83	1.64	2.85	4.76	2.04	3.95	0.00	3.94	2.04	3.45	
0.00	2.27	1.11	2.34	0.03	0.04	0.01	2.72	2.64	2.15	8.89	4.97	3.09	0.00	6.70	1.47	2.44	5.31	2.04	3.74	0.00	2.85	1.87	2.43	
0.00	1.95	1.25	2.74	0.03	0.04	0.01	3.79	3.08	3.32	10.55	5.81	3.53	0.00	6.31	1.50	2.79	6.38	2.29	3.58	0.00	2.16	3.08	1.96	
0.00	1.61	1.65	2.86	0.03	0.05	0.01	5.02	2.74	3.79	12.44	6.67	3.99	0.00	5.34	1.67	3.34	7.44	2.53	3.27	0.00	1.82	3.22	1.78	
0.00	1.77	1.39	1.88	0.03	0.05	0.01	6.60	1.75	3.57	14.80	7.79	4.58	0.00	3.83	1.26	3.14	8.71	2.31	2.99	0.00	2.53	3.29	1.73	
0.00	1.40	1.13	2.79	0.03	0.06	0.01	7.90	1.30	3.16	17.66	8.20	5.14	0.00	2.86	1.33	2.43	10.43	1.96	2.52	0.00	3.28	3.08	2.31	
0.00	1.07	1.52	2.99	0.04	0.06	0.01	9.76	1.33	3.23	20.91	9.33	5.25	0.00	2.60	2.10	1.84	12.60	2.14	2.10	0.00	2.87	3.77	2.53	
0.00	1.12	1.73	3.15	0.04	0.06	0.01	10.84	1.78	3.73	22.62	5.17	3.71	0.00	3.09	2.92	1.50	14.99	2.73	2.33	0.00	2.56	4.13	2.61	
0.00	1.39	1.80	3.18	0.04	0.06	0.01	10.45	2.16	4.29	20.27	2.51	6.35	0.00	4.19	3.55	2.07	16.78	3.57	3.18	0.00	2.23	4.12	2.43	
0.00	1.57	1.64	2.98	0.04	0.05	0.01	8.15	1.96	3.89	12.95	4.88	9.12	0.00	4.62	3.33	3.41	16.58	5.01	4.52	0.00	1.92	3.58	1.91	
0.00	1.51	2.00	2.54	0.04	0.04	0.01	5.29	1.61	2.70	5.59	3.18	8.77	0.00	4.49	2.50	3.80	15.16	6.36	5.34	0.00	1.50	2.85	1.10	
0.00	1.35	2.89	1.88	0.04	0.03	0.01	3.23	2.37	1.65	9.14	2.18	7.75	0.00	4.41	2.58	3.36	12.37	6.54	5.29	0.00	0.87	2.51	1.37	
0.00	1.33	3.39	1.41	0.05	0.02	0.01	2.80	3.13	2.37	14.05	3.32	5.43	0.00	4.77	3.23	2.50	9.87	5.64	3.89	0.00	0.57	2.63	2.17	
0.00	1.38	2.99	1.28	0.05	0.02	0.01	3.49	3.22	1.89	14.01	3.20	3.65	0.00	5.02	3.01	2.25	8.06	4.38	2.89	0.00	0.54	2.28	2.50	
0.00	1.46	2.05	1.49	0.05	0.01	0.01	4.59	2.61	1.21	10.58	2.27	1.66	0.00	4.84	1.95	2.16	6.13	3.21	2.51	0.00	0.64	1.59	2.68	
0.00	1.56	1.20	2.04	0.05	0.01	0.02	5.86	1.91	0.87	6.59	1.40	3.91	0.00	4.70	1.14	1.86	4.01	2.36	2.28	0.00	0.87	1.22	3.09	
0.00	1.72	0.70	2.75	0.05	0.00	0.02	6.95	1.63	0.97	7.07	0.87	3.87	0.00	4.62	0.92	1.87	2.57	2.20	2.39	0.00	1.13	1.33	3.53	
0.00	1.83	0.53	3.20	0.05	0.00	0.02	7.75	1.79	1.87	11.78	0.68	2.59	0.00	4.48	0.85	1.81	2.18	2.23	3.02	0.00	1.19	1.43	3.64	
0.00	1.86	0.39	3.36	0.05	0.00	0.02	7.85	1.86	3.44	15.86	1.27	3.51	0.00	4.57	0.76	1.70	2.21	2.09	3.32	0.00	1.07	1.43	3.37	
0.00	1.91	0.42	3.40	0.05	0.00	0.02	6.91	1.98	4.36	17.30	0.99	4.46	0.00	4.87	0.92	1.75	2.22	1.99	3.35	0.00	0.75	1.79	2.98	
0.00	1.96	1.13	3.33	0.05	0.00	0.03	5.20	2.45	4.67	15.64	1.46	4.36	0.00	5.26	1.62	1.50	2.77	2.14	3.52	0.00	0.52	2.46	2.53	
0.00	1.78	1.19	3.06	0.05	0.00	0.03	3.15	2.58	3.37	11.16	1.05	3.55	0.00	5.53	1.72	1.39	4.57	2.25	3.57	0.00	0.69	2.53	2.02	
0.00	1.52	1.15	2.44	0.05	0.00	0.03	2.31	2.65	1.59	6.70	2.09	1.95	0.00	5.72	1.77	1.38	7.24	2.21	3.22	0.00	1.04	2.44	1.51	
0.00	1.26	1.11	1.59	0.06	0.00	0.02	2.49	2.31	1.53	3.35	2.04	1.83	0.00	5.92	1.76	1.27	10.48	3.24	2.83	0.00	1.44	2.30	1.17	
0.00	1.08	1.27	1.07	0.06	0.00	0.02	2.79	1.90	1.25	1.93	1.37	1.68	0.00	6.33	1.84	1.12	13.73	5.70	2.75	0.00	1.69	2.30	1.22	
0.00	1.08	1.39	1.11	0.06	0.00	0.02	3.07	1.68	1.48	1.95	1.25	1.70	0.00	6.73	1.92	1.13	15.49	6.20	2.72	0.00	1.61	2.27	1.00	
0.00	1.02	1.34	1.46	0.06	0.00	0.02	3.10	1.25	1.38	2.12	1.32	2.58	0.00	6.22	1.80	1.27	14.16	4.22	2.59	0.00	1.32	1.91	0.74	
0.00	0.85	1.45	1.82	0.06	0.00	0.02	2.79	1.08	1.43	1.69	1.25	2.80	0.00	4.95	1.86	1.79	10.95	2.67	2.88	0.00	1.28	1.60	0.73	
0.00	0.68	1.61	1.97	0.06	0.00	0.02	2.74	1.31	1.78	1.37	1.11	2.47	0.00	3.59	2.11	1.95	8.95	3.61	2.80	0.00	1.38	1.50	0.86	
0.00	0.58	1.40	1.97	0.06	0.00	0.02	2.83	1.22	1.93	1.28	1.00	2.22	0.00	2.41	1.95	1.55	10.37	1.99	3.08	0.00	1.39	1.35	0.82	
0.00	0.56	1.13	1.98	0.06	0.01	0.02	2.93	0.99	2.09	1.38	1.36	2.07	0.00	1.84	1.71	1.45	12.92	1.08	2.83	0.00	1.36	1.56	0.61	
0.00	0.63	1.17	2.11	0.07	0.01	0.02	2.97	1.01	2.38	1.59	2.23	1.87	0.00	1.71	1.92	2.25	13.73	1.09	2.37	0.00	1.38	1.96	0.65	
0.00	0.76	1.24	2.20	0.07	0.01	0.02	2.59	0.92	2.57	3.22	3.72	1.98	0.00	1.41	2.15	2.06	11.83	1.12	1.60	0.00	1.36	2.00	0.97	
0.00	1.08	0.93	2.25	0.07	0.02	0.02	2.09	1.03	2.71	7.26	5.41	2.36	0.00	1.14	1.76	1.19	7.45	1.55	1.40	0.00	1.33	1.62	1.38	
0.00	1.43	1.06	2.29	0.08	0.02	0.02	2.85	2.13	2.56	11.85	6.06	2.37	0.00	1.97	1.38	1.68	4.83	1.32	2.68	0.00	1.45	1.90	1.96	
0.00	1.53	1.50	2.18	0.08	0.03	0.02	4.26	3.12	2.12	16.46	5.22	1.80	0.00	4.60	1.69	2.11	9.84	2.59	3.60	0.00	1.57	2.32	2.46	
0.00	1.62	1.60	1.91	0.08	0.04	0.02	5.32	3.49	2.11	19.85	3.00	2.23	0.00	7.06	1.65	2.70	15.50	3.64	3.80	0.00	1.93	2.33	2.76	
0.00	1.60	1.39	1.71	0.08	0.05	0.02	5.38	3.00	2.40	20.35	3.16	2.71	0.00	8.13	1.20	3.44	18.04	4.87	3.47	0.00	2.23	1.87	2.86	
0.00	1.48	1.11	1.64	0.08	0.05	0.02	4.30	1.98	2.89	17.70	4.35	2.60	0.00	8.24	1.13	3.28	18.23	6.04	3.00	0.00	2.07	1.25	2.87	
0.00	1.39	0.91	2.00	0.07	0.06	0.02	2.44	0.79	3.34	12.89	3.41	2.83	0.00	7.16	1.29	2.62	16.29	7.08	2.52	0.00	1.79	0.96	2.45	
0.00	1.31	0.92	2.39	0.07	0.06	0.02	2.26	0.56	3.31	8.88	1.48	3.27	0.00	6.44	1.65	2.07	14.44	6.61	2.18	0.00	1.82	1.14	1.78	
0.00	1.12	0.98	2.53	0.07	0.05	0.02	3.29	0.59	3.11	7.34	1.20	3.31	0.00	5.87	1.71	1.76	12.59	5.47	2.17	0.00	1.69	1.16	1.40	
0.00	1.09	0.98	2.34	0.07	0.05	0.02	3.22	0.44	3.00	6.64	1.19	3.56	0.00	5.36	1.56	1.35	10.79	4.75	2.63	0.00	1.61	1.34	1.29	
0.00	0.98	0.96	2.13	0.07	0.04	0.02	3.03	0.37	2.47	5.99	1.28	3.59	0.00	4.58	1.55	1.10	9.06	4.66	2.82	0.00	1.60	1.72	1.22	
0.00	0.95	1.15	2.14	0.06	0.04	0.02	3.06	0.63	2.08	5.17	1.77	3.03	0.00	3.73	1.58	1.23	7.60	4.40	2.86	0.00	1.58	2.21	1.36	
0.00	1.01	1.48	2.39	0.06	0.03	0.02	3.38	1.11	2.07	4.30	1.90	2.81	0.00	3.12	1.46	1.45	6.44	4.11	2.90	0.00	1.52	2.55	1.64	
0.00	1.05	1.65	2.51	0.06	0.03	0.02	3.82	1.23	2.24	3.68	1.95	3.10	0.00	2.56	1.40	1.61	5.33	3.88	2.79	0.00	1.47	2.64	1.66	
0.00	1.04	1.79	2.55	0.06	0.02	0.02	3.77	1.25	2.83	3.28	2.15	3.76	0.00	2.17	1.41	1.78	4.34	3.62	2.64	0.00	1.41	2.77	1.90	
0.00	1.02	1.92	2.51	0.06	0.01	0.01	3.69	1.23	3.13	2.94	2.18	3.80	0.00	1.78	1.30	1.90	3.52	3.24	2.73	0.00	1.32	2.97	2.08	
0.00	1.03	1.88	2.85	0.06	0.01	0.01	3.66	1.26	3.19	2.66	1.86	3.46	0.00	1.53	1.28	1.84	3.01	2.78	2.80	0.00	1.18	2.91	2.17	
0.00	0.98	1.85	2.70	0.06	0.01	0.01	3.81	1.36	3.21	3.03	1.72	2.89	0.00	1.40	1.26	1.76	2.83	2.82	2.91	0.00	1.34	2.85	2.29	
0.00	0.92	1.75	2.66	0.06	0.01	0.01	3.78	1.53	3.43	3.38	1.70	2.72	0.00	1.53	1.38	1.71	3.12	3.02	3.08	0.00	1.52	2.69	2.25	
0.00	0.89	1.67	2.65	0.06	0.02	0.01	3.67	1.65	3.59	3.81	1.67	2.59	0.00	1.84	1.50	1.68	3.90	3.30	3.23	0.00	1.82	2.64	2.24	
0.00	0.90	1.51	2.50	0.06	0.02	0.01	3.71	1.82	3.40	4.54	1.51	2.18	0.00	2.35	1.57	1.53	4.99	3.64	3.46	0.00	2.11	2.48	2.14	
0.00	1.01	1.40	2.24	0.06	0.03	0.01	3.90	1.95	3.08	5.54	1.65	2.32	0.00	2.99	1.70	1.45	6.20	4.15	3.76	0.00	2.37	2.52	2.18	
0.00	1.07	1.49	1.89	0.06	0.04	0.01	3.98	2.16	2.89	6.75	1.86	2.83	0.00	3.73	2.01	1.56	7.47	4.72	4.09	0.00	2.69	2.63	2.16	
0.00	1.04	1.55	1.51	0.06	0.04	0.01	4.11	2.01	2.88	8.11	1.87	3.10	0.00	4.64	2.38	1.72	8.84	5.26	4.51	0.00	2.93	2.50	1.95	
0.00	0.93	1.77	1.35	0.06	0.05	0.01	4.26	2.01	3.07	9.39	1.66	2.46	0.00	5.67	2.71	1.95	10.44	5.72	4.75	0.00	3.05	2.50	1.79	
0.00	0.84	2.07	1.54	0.06	0.05	0.01	4.33	2.12	3.23	10.66	1.25	2.07	0.00	6.81	2.94	2.17	12.63	6.71	4.89	0.00	3.01	2.54	1.65	
0.00	0.75	2.31	1.92	0.06	0.06	0.01	4.51	2.32	3.23	12.29	1.14	2.15	0.00	8.15	3.01	2.35	15.70	8.75	5.18	0.00	2.86	2.64	1.65	
0.00	0.79	2.63	2.34	0.06	0.06	0.01	5.02	2.83	2.96	14.53	1.51	1.70	0.00	9.39	3.37	2.57	19.17	11.82	5.43	0.00	2.88	2.96	1.83	
0.00	1.24	2.75	2.66	0.06	0.05	0.01	5.60	3.26	2.68	16.76	2.19	1.84	0.00	9.41	3.63	2.62	19.50	12.20	5.43	0.00	3.19	2.92	1.95	
0.00	1.60	2.51	2.70	0.06	0.04	0.02	5.80	3.47	1.95	17.87	2.94	1.75	0.00	7.94	3.21	2.97	15.42	12.84	4.93	0.00	3.36	2.74	1.89	
0.00	1.69	2.22	2.53	0.06	0.03	0.01	5.59	3.18	1.48	16.55	3.54	2.00	0.00	5.69	2.50	2.78	7.99	11.70	5.24	0.00	2.86	2.53	1.71	
0.00	1.47	1.88	2.23	0.06	0.03	0.01	4.81	2.22	1.76	13.42	4.08	1.42	0.00	3.61	1.60	2.09	6.49	11.82	4.62	0.00	2.13	2.51	1.21	
0.00	1.24	1.89	2.18	0.06	0.02	0.01	4.14	1.96	2.39	10.51	4.13	2.42	0.00	2.64	1.44	2.35	11.54	8.88	5.35	0.00	1.61	2.74	1.05	
0.00	1.21	1.47	2.04	0.06	0.01	0.01	3.65	1.48	2.24	8.39	3.54	2.39	0.00	2.57	1.16	2.18	13.26	7.13	6.04	0.00	1.35	2.13	1.12	
0.00	1.27	1.14	1.63	0.06	0.01	0.01	3.26	1.44	2.11	6.75	3.07	1.98	0.00	2.91	0.93	2.11	11.78	6.33	4.75	0.00	1.53	1.08	1.24	
0.00	1.33	1.25	1.09	0.06	0.01	0.01	2.96	1.83	2.29	5.60	2.92	2.35	0.00	3.68	1.00	2.13	8.00	4.87	2.27	0.00	1.91	0.59	1.62	
0.00	1.26	1.26	0.66	0.06	0.00	0.01	2.74	1.92	2.31	5.36	2.85	2.90	0.00	4.77	0.97	1.79	4.92	3.09	1.86	0.00	2.14	0.70	2.04	
0.00	1.07	1.18	1.06	0.06	0.00	0.01	2.25	1.80	2.34	5.20	2.58	3.31	0.00	5.87	0.98	1.25	7.30	2.07	2.84	0.00	2.00	0.78	2.39	
0.00	0.91	1.15	1.66	0.06	0.00	0.02	1.74	1.80	2.45	4.63	2.25	3.61	0.00	6.36	0.96	0.87	10.41	2.25	2.52	0.00	1.78	1.02	2.38	
0.00	0.78	1.17	2.13	0.06	0.00	0.02	1.42	1.79	2.56	3.52	2.02	3.83	0.00	6.00	1.01	0.76	10.81	2.82	1.94	0.00	1.63	1.28	2.12	
0.00	0.61	1.03	2.45	0.06	0.00	0.02	1.59	1.47	2.68	1.98	1.75	4.09	0.00	5.50	1.03	0.85	9.47	2.35	2.14	0.00	1.45	1.26	1.96	
0.00	0.54	1.07	2.64	0.06	0.00	0.02	2.25	1.37	2.71	2.26	2.01	4.45	0.00	4.99	1.26	1.22	7.52	1.90	1.68	0.00	1.13	1.48	1.95	
0.00	0.71	1.43	2.79	0.06	0.00	0.02	2.97	1.83	2.75	4.78	2.50	4.90	0.00	4.65	1.76	1.60	5.84	1.13	1.52	0.00	0.83	2.07	2.19	
0.00	0.91	1.24	2.74	0.06	0.00	0.02	4.03	1.79	3.09	7.71	2.06	5.30	0.00	4.45	1.68	1.33	4.51	1.01	1.53	0.00	0.72	2.07	2.29	
0.00	0.93	0.89	2.63	0.06	0.00	0.02	5.25	1.27	3.18	10.25	1.08	5.52	0.00	3.99	1.07	1.19	3.29	1.01	1.67	0.00	0.78	1.64	2.04	
0.00	1.00	1.00	2.35	0.05	0.00	0.02	6.23	0.91	2.77	11.33	3.16	5.39	0.00	3.59	0.69	1.27	2.53	1.08	1.64	0.00	0.82	1.37	1.52	
0.00	1.03	1.25	2.36	0.05	0.00	0.02	6.32	1.29	2.21	9.93	4.55	4.80	0.00	3.17	0.79	1.28	1.94	0.94	2.10	0.00	0.81	1.30	1.15	
0.00	0.99	1.38	2.49	0.06	0.00	0.02	5.19	1.68	2.41	6.61	3.73	3.82	0.00	2.94	0.95	1.14	1.65	0.79	2.63	0.00	0.78	1.34	1.28	
0.00	1.03	1.50	2.53	0.06	0.00	0.02	3.58	1.78	3.01	6.87	3.99	2.59	0.00	2.79	1.14	1.19	1.62	1.01	2.48	0.00	0.86	1.52	1.32	
0.00	0.96	1.32	2.40	0.06	0.00	0.01	2.24	1.61	2.74	11.47	3.30	2.68	0.00	2.51	1.03	1.52	1.54	1.34	2.84	0.00	0.94	1.38	1.40	
0.00	0.85	1.05	2.39	0.06	0.01	0.01	1.25	1.47	1.99	15.15	2.00	3.01	0.00	2.15	0.90	1.60	1.48	1.82	2.93	0.00	0.90	0.95	1.69	
