gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	39.70	1.62	8.13	6.04	
0.00	53.63	2.15	10.94	17.51	
0.00	58.15	2.34	11.87	27.23	
0.00	64.58	2.59	13.16	29.87	
0.00	95.60	3.81	19.41	21.58	
0.00	140.55	5.58	28.43	5.00	
0.00	180.95	7.19	36.61	0.84	
0.00	218.00	8.67	44.06	0.00	
0.00	251.90	10.02	50.91	0.00	
0.00	282.22	11.24	57.11	0.00	
0.00	305.94	12.18	61.94	0.00	
0.00	320.40	12.76	64.88	0.00	
0.00	326.21	12.99	66.04	0.00	
0.00	324.33	12.92	65.65	0.00	
0.00	316.45	12.60	64.04	0.00	
0.00	305.50	12.17	61.83	0.00	
0.00	293.84	11.70	59.46	0.00	
0.00	282.55	11.25	57.19	0.00	
0.00	271.50	10.82	54.94	0.00	
0.00	260.52	10.38	52.72	0.00	
0.00	248.41	9.89	50.27	0.00	
0.00	234.49	9.34	47.45	0.00	
0.00	218.66	8.71	44.25	0.00	
0.00	201.27	8.02	40.73	0.00	
0.00	183.25	7.30	37.08	0.00	
0.00	165.85	6.61	33.56	0.00	
0.00	151.11	6.02	30.58	0.00	
0.00	140.91	5.61	28.51	0.00	
0.00	135.37	5.39	27.39	0.00	
0.00	133.60	5.32	27.03	0.00	
0.00	134.49	5.36	27.22	0.00	
0.00	137.12	5.46	27.75	0.00	
0.00	141.10	5.62	28.56	0.00	
0.00	146.71	5.84	29.71	0.00	
0.00	154.84	6.16	31.35	0.00	
0.00	166.62	6.63	33.69	0.00	
0.00	182.75	7.27	36.98	0.00	
0.00	203.00	8.09	41.11	0.00	
0.00	226.03	9.00	45.73	0.00	
0.00	249.69	9.95	50.54	0.00	
0.00	271.51	10.81	54.94	0.00	
0.00	289.62	11.53	58.61	0.00	
0.00	302.93	12.06	61.29	0.00	
0.00	311.18	12.38	62.88	0.00	
0.00	313.94	12.48	63.44	0.00	
0.00	312.87	12.44	63.27	0.00	
0.00	308.08	12.25	62.33	0.00	
0.00	300.23	11.93	60.70	0.01	
0.00	288.28	11.45	58.23	0.01	
0.00	272.12	10.81	55.01	0.01	
0.00	251.15	9.98	50.81	0.01	
0.00	225.59	8.98	45.66	0.01	
0.00	196.60	7.84	39.79	0.02	
0.00	165.44	6.61	33.49	0.02	
0.00	134.36	5.38	27.21	0.03	
0.00	104.77	4.19	21.23	0.03	
0.00	78.16	3.13	15.86	0.04	
0.00	55.89	2.27	11.37	0.04	
0.00	38.19	1.57	7.81	0.04	
0.00	25.21	1.04	5.19	0.04	
0.00	16.92	0.70	3.50	0.05	
0.00	12.41	0.49	2.59	0.06	
0.00	10.33	0.39	2.22	0.06	
0.00	9.63	0.38	2.14	0.07	
0.00	9.51	0.37	2.18	0.07	
0.00	9.63	0.35	2.18	0.08	
0.00	9.74	0.33	2.18	0.10	
0.00	9.73	0.33	2.18	0.11	
0.00	9.64	0.32	2.20	0.12	
0.00	9.48	0.31	2.20	0.27	
0.00	9.31	0.29	2.15	0.56	
0.00	9.18	0.27	2.06	0.95	
0.00	9.01	0.27	1.98	1.39	
0.00	8.82	0.28	1.84	1.89	
0.00	8.49	0.27	1.69	2.43	
0.00	7.98	0.27	1.55	2.99	
0.00	7.40	0.27	1.38	3.53	
0.00	6.74	0.27	1.19	4.07	
0.00	6.07	0.26	1.02	4.63	
0.00	5.39	0.25	0.92	5.19	
0.00	4.85	0.25	0.81	5.71	
0.00	4.43	0.22	0.70	6.11	
0.00	3.95	0.21	0.63	6.39	
0.00	3.40	0.18	0.52	6.58	
0.00	2.80	0.17	0.42	6.76	
0.00	2.30	0.16	0.33	6.88	
0.00	1.93	0.15	0.24	6.95	
0.00	1.64	0.13	0.23	7.00	
0.00	1.45	0.11	0.21	7.21	
0.00	1.30	0.09	0.17	7.78	
0.00	0.97	0.07	0.13	9.31	
0.00	0.19	0.04	0.09	11.72	
0.00	0.04	0.01	0.03	13.34	
0.00	0.00	0.00	0.00	12.89	
0.00	0.00	0.00	0.00	9.68	
0.00	0.07	0.00	0.01	13.51	
0.00	8.81	0.35	1.76	23.07	
0.00	21.05	0.87	4.26	17.99	
0.00	32.85	1.35	6.73	6.99	
0.00	41.06	1.67	8.41	7.87	
