gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.22	1.16	2.32	0.05	0.01	0.03	2.83	2.51	1.77	5.72	3.78	1.86	0.00	4.16	2.71	2.98	5.63	3.55	1.98	0.00	0.92	2.06	1.28	
0.00	1.30	1.41	2.41	0.05	0.01	0.03	3.48	2.98	1.99	7.78	4.13	1.75	0.00	4.05	2.70	2.97	4.64	3.90	1.93	0.00	1.01	2.44	1.17	
0.00	1.48	1.42	2.46	0.05	0.01	0.03	4.32	3.20	2.05	9.87	3.98	1.48	0.00	4.24	2.48	2.96	4.62	4.31	2.49	0.00	1.25	2.57	1.03	
0.00	1.65	1.33	2.40	0.05	0.01	0.03	5.02	3.23	1.66	11.62	3.29	1.36	0.00	4.59	2.17	3.04	5.69	4.67	3.17	0.00	1.62	2.45	1.06	
0.00	1.81	1.31	2.32	0.05	0.01	0.03	5.47	3.16	1.19	12.77	2.15	1.70	0.00	4.97	1.89	2.99	7.00	4.96	3.36	0.00	1.96	2.18	1.10	
0.00	1.91	1.27	2.36	0.05	0.02	0.03	5.73	2.93	1.13	13.11	1.24	2.03	0.00	5.11	1.67	2.88	7.67	4.95	3.13	0.00	2.13	1.83	1.11	
0.00	1.91	1.44	2.50	0.05	0.01	0.03	5.86	2.85	1.36	12.67	2.61	2.18	0.00	5.12	1.65	2.65	7.54	4.58	2.68	0.00	1.98	1.65	1.23	
0.00	1.88	1.55	2.59	0.05	0.01	0.03	5.65	2.69	1.76	11.29	4.51	1.95	0.00	4.82	1.61	2.29	6.29	3.78	2.23	0.00	1.66	1.58	1.32	
0.00	1.91	1.58	2.61	0.05	0.01	0.03	5.19	2.46	2.16	9.29	5.41	1.48	0.00	4.57	1.39	2.33	5.12	3.15	2.18	0.00	1.09	1.65	1.28	
0.00	2.04	1.58	2.51	0.05	0.01	0.03	4.41	2.28	2.52	7.76	5.52	1.40	0.00	4.70	1.25	2.77	6.52	4.28	2.69	0.00	0.77	2.00	1.12	
