gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	36.36	14.01	8.77	95.12	130.56	55.41	6.79	5.58	1.81	6.10	3.56	0.94	26.97	15.33	6.91	2.77	3.12	5.14	5.86	1.63	1.60	0.01	0.01	
0.00	16.24	4.37	4.78	27.05	84.63	27.34	4.04	4.08	1.58	4.37	2.58	0.92	14.71	4.20	2.59	2.43	2.66	5.08	5.87	1.53	1.49	0.01	0.01	
0.00	19.73	4.35	4.50	60.76	107.34	18.44	4.36	3.22	1.18	3.72	1.51	0.30	11.11	2.94	2.00	3.09	2.93	4.94	5.88	1.25	1.37	0.00	0.01	
0.00	22.96	4.12	6.67	76.47	81.87	24.54	5.59	2.80	1.25	2.21	2.11	0.77	15.82	4.19	4.25	3.31	2.49	4.84	5.89	1.02	1.36	0.01	0.01	
0.00	17.33	7.39	5.57	64.22	94.74	12.12	7.20	2.65	1.41	3.46	1.68	0.63	8.45	6.34	4.03	3.22	2.73	5.12	6.04	0.95	1.11	0.00	0.00	
0.00	13.26	8.34	6.50	57.29	86.06	27.94	5.15	2.70	1.39	4.70	1.72	1.08	13.07	7.08	2.78	3.39	3.30	5.13	5.84	0.91	0.87	0.00	0.01	
0.00	50.48	31.37	6.78	102.83	71.59	62.97	6.60	4.30	1.28	5.48	1.95	1.18	34.94	29.37	7.99	3.95	2.80	5.12	5.77	0.91	1.08	0.00	0.00	
0.00	19.52	18.21	9.61	84.58	92.97	39.06	5.51	2.01	1.08	3.67	1.57	1.28	12.03	13.88	6.05	3.47	2.44	5.14	5.50	0.89	1.25	0.00	0.00	
0.00	18.94	14.55	6.56	76.17	73.22	29.81	3.12	2.22	1.11	3.30	2.47	1.32	17.90	11.17	3.84	3.66	3.37	5.37	5.54	0.93	1.35	0.00	0.00	
0.00	30.02	11.56	10.94	29.55	125.37	71.64	3.22	3.69	1.44	8.33	2.39	1.66	30.76	9.96	5.87	3.80	3.28	5.60	5.52	1.02	1.16	0.00	0.01	
0.00	25.62	14.41	15.31	54.49	108.75	47.23	4.04	2.07	1.39	5.26	2.41	1.41	19.00	9.07	15.02	4.25	3.35	6.01	5.72	1.16	1.18	0.00	0.01	
0.00	23.80	16.45	8.17	47.39	85.03	37.81	3.32	1.83	1.49	4.46	1.91	0.91	23.64	14.49	6.55	3.99	3.58	6.31	5.80	1.20	1.25	0.00	0.00	
0.00	25.13	24.21	18.37	64.94	121.15	73.27	3.28	4.66	1.55	4.29	2.13	0.56	26.91	22.91	14.21	4.60	4.51	6.32	5.68	1.05	1.12	0.01	0.00	
0.00	34.97	22.91	20.37	68.26	126.97	42.59	2.65	3.55	1.22	6.07	2.44	1.20	21.70	18.88	17.77	4.32	4.83	6.01	5.25	0.74	0.99	0.00	0.00	
0.00	61.83	28.48	19.73	115.74	98.85	82.86	6.43	3.58	1.26	7.16	3.32	1.58	50.53	21.76	13.03	5.07	5.15	5.76	5.06	0.73	1.06	0.00	0.01	
0.00	19.30	19.48	11.14	58.61	140.24	18.52	4.59	4.72	1.36	3.26	2.29	1.72	22.01	12.95	9.51	4.46	4.17	5.47	5.02	0.97	1.23	0.00	0.01	
0.00	35.38	13.50	7.28	58.95	87.02	23.59	6.95	2.79	1.47	7.18	3.99	1.54	29.19	10.39	7.71	5.08	6.38	5.24	4.98	1.06	1.38	0.00	0.01	
0.00	34.61	10.45	7.02	52.29	115.55	35.43	6.19	2.97	2.06	5.25	2.51	1.38	30.41	8.20	5.63	5.36	5.18	4.80	4.52	1.13	1.25	0.00	0.00	
0.00	31.15	8.41	8.33	71.61	65.36	48.25	10.13	1.89	2.71	5.84	4.49	1.18	25.25	4.76	4.19	5.93	5.10	4.38	4.04	1.15	1.06	0.01	0.00	
0.00	42.44	14.11	14.96	39.50	137.16	46.83	6.57	3.13	2.31	4.91	3.66	1.32	40.86	14.84	13.91	6.12	5.56	3.96	3.88	1.17	1.13	0.01	0.00	
0.00	25.15	9.23	6.10	102.82	100.23	29.04	8.26	4.09	2.06	8.96	2.48	0.91	28.67	9.09	5.48	5.51	6.98	3.70	3.96	1.22	1.01	0.00	0.01	
0.00	22.59	11.24	16.39	123.73	112.93	64.20	8.55	5.32	2.15	8.35	5.47	1.47	28.13	7.98	8.58	5.91	8.60	3.63	4.27	1.35	0.86	0.00	0.01	
0.00	20.46	14.26	20.10	80.01	159.17	141.42	6.89	5.98	1.47	6.58	6.31	1.56	24.52	9.88	10.91	6.95	8.26	3.64	4.76	1.32	0.97	0.00	0.01	
0.00	30.14	16.83	12.72	51.30	125.38	177.01	8.55	6.55	2.10	6.27	6.00	1.60	34.10	15.47	8.93	7.04	7.88	3.83	5.27	1.10	1.12	0.00	0.01	
0.00	26.81	32.96	19.20	129.65	119.47	212.74	5.43	5.89	1.46	8.97	5.81	2.22	31.29	29.81	2.80	6.98	8.85	3.98	5.69	0.91	0.94	0.01	0.01	
