gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.08	6.69	0.68	-0.02	1.01	0.01	15.17	-8.67	-17.00	1.01	0.72	19.16	0.00	-15.14	7.39	0.81	-3.20	10.12	2.59	0.00	-20.31	-8.92	-6.98	
2.00	4.24	6.73	0.63	-0.02	1.01	0.02	15.14	-8.57	-17.06	0.13	0.79	18.47	0.00	-15.72	7.30	0.83	-3.77	10.38	2.76	0.00	-20.47	-8.83	-6.71	
3.00	4.47	6.69	0.55	-0.02	1.01	0.02	15.13	-8.47	-16.68	-1.47	0.31	16.99	0.00	-16.33	7.11	0.83	-4.41	10.62	2.94	0.00	-20.66	-8.65	-6.40	
4.00	4.71	6.61	0.50	-0.02	1.00	0.02	15.04	-8.30	-16.27	-3.03	-0.38	15.83	0.00	-16.93	6.86	0.74	-5.13	10.82	3.23	0.00	-20.82	-8.43	-6.12	
5.00	4.95	6.50	0.48	-0.01	1.00	0.02	14.79	-8.05	-15.93	-4.11	-1.38	15.00	0.00	-17.50	6.55	0.55	-5.93	10.92	3.60	0.00	-20.92	-8.19	-5.89	
6.00	5.14	6.45	0.53	-0.01	1.00	0.02	14.43	-7.87	-15.57	-4.85	-3.11	14.05	0.00	-17.96	6.26	0.35	-6.84	10.92	3.99	0.00	-20.92	-7.99	-5.75	
7.00	5.27	6.40	0.67	-0.01	1.00	0.03	14.09	-7.76	-15.21	-5.57	-4.81	12.81	0.00	-18.23	5.95	0.15	-7.97	10.84	4.41	0.00	-20.82	-7.76	-5.69	
8.00	5.37	6.24	0.84	-0.01	1.00	0.03	13.79	-7.60	-14.92	-6.52	-5.33	11.71	0.00	-18.36	5.52	-0.10	-9.28	10.65	4.85	0.00	-20.68	-7.38	-5.60	
9.00	5.46	5.91	1.04	-0.01	1.00	0.03	13.53	-7.30	-14.74	-7.74	-4.62	11.15	0.00	-18.32	4.89	-0.35	-10.84	10.34	5.30	0.00	-20.53	-6.81	-5.45	
10.00	5.57	5.42	1.23	-0.00	1.00	0.03	13.26	-6.84	-14.69	-9.09	-3.46	11.01	0.00	-18.08	4.10	-0.56	-12.73	9.86	5.67	0.00	-20.43	-6.06	-5.20	
