gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-6.98	-61.56	33.23	140.05	-6.58	333.93	39.15	-12.32	-5.34	-49.40	14.41	-1.90	0.17	-38.36	-19.25	-1.35	-32.21	-7.18	-2.61	-2.93	0.59	0.06	-0.04	
2.00	-45.72	33.55	-26.87	-2.12	148.67	-212.55	28.86	8.63	-2.47	-57.99	-10.42	4.34	-4.57	4.11	-19.98	0.38	-29.84	-5.38	-2.81	-2.44	1.43	0.06	-0.07	
3.00	-41.56	3.29	-15.50	-3.20	-44.05	-81.14	31.12	3.76	-2.89	-82.87	-6.16	5.82	5.42	0.87	-20.22	0.88	-36.33	-4.14	-3.27	-1.95	3.16	0.06	-0.09	
4.00	-46.74	-26.49	-0.09	-10.28	-198.48	53.09	33.00	-1.23	-3.20	-105.02	-1.96	6.18	8.73	-4.63	-18.61	1.10	-40.64	-3.12	-1.03	-1.58	4.50	0.07	0.02	
5.00	-77.51	4.66	-15.24	-84.28	-113.67	-134.69	29.25	6.85	-1.84	-108.57	-10.80	7.24	-3.49	7.18	-15.33	2.09	-35.23	-2.12	4.05	-1.36	5.13	0.08	0.28	
6.00	-73.67	-37.66	-2.89	-59.62	-8.42	20.13	31.84	6.96	-2.26	-79.70	1.79	5.33	-16.73	-20.12	-14.11	4.15	-20.20	-1.12	3.59	-0.94	7.56	0.08	0.43	
7.00	-31.23	-36.10	-6.27	-3.45	-88.93	83.33	33.27	4.91	-2.00	-50.87	-3.19	7.69	-17.36	-4.57	-9.75	4.85	-4.71	-0.45	-10.21	-0.88	12.53	0.09	0.17	
8.00	-22.35	16.73	-40.30	-20.10	42.93	-155.70	31.28	15.27	-1.49	-37.26	-26.46	12.87	-11.00	24.17	-12.77	5.54	12.44	0.30	-23.08	-0.91	16.29	0.11	0.02	
9.00	-49.23	34.22	-46.25	-13.46	168.15	-205.52	32.61	16.83	-1.33	-51.17	-46.04	18.00	-7.90	32.27	-16.86	6.16	24.59	0.97	-33.20	-0.94	18.75	0.12	0.02	
10.00	-127.69	-59.94	4.33	97.81	-40.15	145.54	37.90	-0.45	-1.50	-112.31	-36.04	21.07	-27.31	-6.38	-10.84	5.88	20.09	1.13	-43.54	-0.75	21.71	0.12	0.07	
11.00	-166.60	118.78	-114.09	14.52	94.10	-814.19	31.74	46.47	-2.31	-121.23	-61.32	27.90	-33.14	91.08	-4.76	11.43	35.12	1.21	-54.56	-0.70	24.48	0.11	0.06	
12.00	-34.25	23.12	-12.94	192.21	-228.60	47.47	52.94	11.10	-6.18	-104.96	-46.16	29.28	19.84	63.80	4.27	13.25	51.06	1.00	-65.07	-0.32	25.91	0.10	0.04	
13.00	96.45	-92.54	95.74	247.71	-448.98	860.86	67.51	-29.70	-6.81	-99.12	-26.69	29.95	94.07	21.06	11.69	13.50	61.65	0.71	-75.33	-0.21	26.78	0.08	0.03	
