gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.83	0.62	1.20	0.05	0.00	0.02	1.07	0.92	1.65	1.79	1.19	1.53	0.00	1.06	0.97	0.94	2.07	2.00	1.93	0.00	0.80	0.93	1.47	
0.00	0.84	0.62	1.18	0.05	0.00	0.02	1.08	0.93	1.62	1.83	1.35	1.57	0.00	1.08	0.96	0.96	2.17	1.97	1.92	0.00	0.80	0.93	1.49	
0.00	0.85	0.64	1.17	0.05	0.00	0.02	1.10	0.93	1.54	1.88	1.51	1.63	0.00	1.10	0.96	0.96	2.25	1.98	1.92	0.00	0.80	0.93	1.50	
0.00	0.85	0.65	1.16	0.05	0.00	0.02	1.12	0.93	1.45	1.92	1.61	1.65	0.00	1.11	0.98	0.98	2.30	2.01	1.92	0.00	0.82	0.93	1.53	
0.00	0.86	0.67	1.16	0.05	0.00	0.02	1.13	0.93	1.35	1.95	1.55	1.60	0.00	1.13	0.99	1.00	2.33	2.09	1.93	0.00	0.83	0.94	1.55	
0.00	0.86	0.68	1.15	0.05	0.00	0.02	1.14	0.93	1.27	1.99	1.37	1.43	0.00	1.16	1.01	1.03	2.34	2.28	1.98	0.00	0.84	0.93	1.58	
0.00	0.85	0.70	1.14	0.05	0.00	0.02	1.14	0.92	1.22	2.09	1.89	1.23	0.00	1.19	1.03	1.05	2.36	2.60	2.09	0.00	0.86	0.92	1.61	
0.00	0.85	0.73	1.13	0.05	0.00	0.02	1.15	0.94	1.17	2.20	2.08	1.13	0.00	1.23	1.06	1.07	2.36	2.95	2.20	0.00	0.87	0.93	1.64	
0.00	0.85	0.77	1.15	0.05	0.00	0.02	1.17	0.97	1.17	2.25	1.93	1.11	0.00	1.29	1.11	1.11	2.35	3.24	2.28	0.00	0.89	0.95	1.66	
0.00	0.85	0.82	1.21	0.05	0.00	0.02	1.22	1.01	1.27	2.19	1.78	1.10	0.00	1.36	1.23	1.15	2.30	3.38	2.35	0.00	0.88	0.98	1.68	
0.00	0.85	0.82	1.24	0.05	0.00	0.02	1.25	1.01	1.34	2.11	1.77	1.08	0.00	1.39	1.28	1.18	2.21	3.36	2.31	0.00	0.89	0.96	1.67	
0.00	0.84	0.80	1.24	0.05	0.00	0.02	1.27	1.01	1.33	1.99	1.79	1.09	0.00	1.39	1.24	1.20	2.13	3.29	2.24	0.00	0.89	0.92	1.63	
0.00	0.81	0.77	1.26	0.05	0.00	0.02	1.29	0.99	1.33	1.84	1.76	1.11	0.00	1.39	1.20	1.21	2.05	3.20	2.14	0.00	0.87	0.90	1.59	
0.00	0.79	0.75	1.28	0.05	0.00	0.02	1.30	0.97	1.35	1.73	1.70	1.12	0.00	1.40	1.15	1.22	1.98	3.14	2.02	0.00	0.85	0.87	1.57	
0.00	0.78	0.73	1.29	0.05	0.00	0.02	1.27	0.97	1.38	1.69	1.66	1.14	0.00	1.41	1.12	1.23	1.91	3.04	1.92	0.00	0.82	0.86	1.55	
0.00	0.79	0.74	1.35	0.05	0.00	0.02	1.29	0.99	1.51	1.66	1.60	1.14	0.00	1.45	1.12	1.30	1.85	2.92	1.87	0.00	0.81	0.87	1.54	
0.00	0.83	0.76	1.41	0.05	0.00	0.02	1.36	1.00	1.61	1.67	1.56	1.15	0.00	1.47	1.21	1.35	1.77	2.78	1.81	0.00	0.82	0.90	1.58	
0.00	0.87	0.73	1.52	0.05	0.00	0.02	1.41	0.96	1.85	1.70	1.53	1.18	0.00	1.51	1.23	1.34	1.67	2.67	1.76	0.00	0.84	0.91	1.65	
0.00	0.88	0.72	1.63	0.05	0.00	0.02	1.43	0.96	2.07	1.73	1.48	1.25	0.00	1.51	1.21	1.34	1.58	2.58	1.76	0.00	0.85	0.90	1.70	
0.00	0.81	0.79	1.71	0.05	0.00	0.02	1.30	1.04	2.05	1.73	1.42	1.28	0.00	1.47	1.23	1.42	1.52	2.45	1.80	0.00	0.83	0.92	1.68	
0.00	0.83	0.83	1.76	0.05	0.00	0.02	1.38	1.08	2.17	1.72	1.40	1.34	0.00	1.40	1.31	1.47	1.47	2.29	1.76	0.00	0.82	0.92	1.65	
0.00	0.87	0.81	1.71	0.05	0.00	0.02	1.48	1.11	2.13	1.73	1.36	1.41	0.00	1.34	1.26	1.44	1.43	2.12	1.69	0.00	0.80	0.90	1.64	
0.00	0.85	0.78	1.55	0.05	0.00	0.02	1.48	1.13	1.85	1.73	1.32	1.46	0.00	1.27	1.20	1.37	1.41	1.99	1.61	0.00	0.76	0.87	1.53	
0.00	0.81	0.77	1.55	0.05	0.00	0.02	1.42	1.16	1.58	1.73	1.25	1.48	0.00	1.20	1.13	1.41	1.42	1.82	1.57	0.00	0.71	0.87	1.46	
0.00	0.81	0.74	1.56	0.05	0.00	0.02	1.45	1.13	1.47	1.73	1.21	1.52	0.00	1.17	1.07	1.40	1.47	1.69	1.54	0.00	0.70	0.85	1.42	
0.00	0.80	0.70	1.55	0.05	0.00	0.02	1.48	1.10	1.36	1.74	1.18	1.56	0.00	1.16	0.99	1.38	1.54	1.58	1.54	0.00	0.70	0.84	1.36	
0.00	0.76	0.63	1.46	0.05	0.00	0.02	1.46	1.06	1.18	1.78	1.14	1.59	0.00	1.13	0.87	1.34	1.63	1.45	1.48	0.00	0.68	0.81	1.32	
0.00	0.77	0.61	1.39	0.05	0.00	0.02	1.52	1.02	1.08	1.85	1.13	1.64	0.00	1.13	0.81	1.31	1.74	1.37	1.50	0.00	0.70	0.78	1.29	
0.00	0.78	0.62	1.39	0.05	0.00	0.02	1.56	0.99	1.07	1.90	1.15	1.71	0.00	1.14	0.82	1.32	1.89	1.30	1.60	0.00	0.73	0.78	1.28	
0.00	0.79	0.62	1.40	0.05	0.00	0.02	1.60	0.98	1.07	1.96	1.23	1.77	0.00	1.15	0.83	1.32	2.04	1.26	1.65	0.00	0.75	0.79	1.27	
0.00	0.80	0.63	1.40	0.05	0.00	0.02	1.64	0.97	1.07	2.02	1.36	1.84	0.00	1.16	0.85	1.31	2.18	1.23	1.72	0.00	0.78	0.78	1.28	
0.00	0.81	0.63	1.40	0.05	0.00	0.02	1.67	0.96	1.07	2.07	1.55	1.90	0.00	1.18	0.86	1.31	2.34	1.20	1.81	0.00	0.81	0.78	1.29	
0.00	0.81	0.63	1.41	0.05	0.00	0.02	1.68	0.95	1.09	2.09	1.76	1.96	0.00	1.19	0.88	1.31	2.50	1.19	1.89	0.00	0.83	0.79	1.30	
0.00	0.82	0.63	1.40	0.05	0.00	0.02	1.69	0.94	1.10	2.12	1.98	2.01	0.00	1.21	0.88	1.30	2.66	1.18	1.97	0.00	0.84	0.79	1.30	
0.00	0.81	0.61	1.40	0.05	0.00	0.02	1.69	0.93	1.12	2.14	2.21	2.04	0.00	1.23	0.87	1.30	2.79	1.14	2.03	0.00	0.85	0.78	1.30	
0.00	0.81	0.59	1.39	0.05	0.00	0.02	1.68	0.93	1.13	2.15	2.44	2.05	0.00	1.25	0.86	1.30	2.91	1.09	2.04	0.00	0.85	0.76	1.31	
0.00	0.81	0.56	1.38	0.05	0.00	0.02	1.67	0.93	1.15	2.16	2.64	2.06	0.00	1.28	0.84	1.31	3.03	1.03	2.01	0.00	0.85	0.75	1.32	
0.00	0.80	0.53	1.37	0.05	0.00	0.02	1.65	0.93	1.17	2.18	2.83	2.06	0.00	1.30	0.82	1.33	3.12	0.96	1.95	0.00	0.85	0.73	1.33	
0.00	0.80	0.50	1.35	0.05	0.00	0.02	1.64	0.92	1.18	2.19	2.99	2.06	0.00	1.32	0.79	1.35	3.17	0.90	1.88	0.00	0.85	0.71	1.33	
0.00	0.80	0.47	1.35	0.05	0.00	0.02	1.63	0.92	1.19	2.22	3.09	2.06	0.00	1.34	0.77	1.39	3.17	0.84	1.80	0.00	0.86	0.70	1.34	
0.00	0.81	0.45	1.34	0.05	0.00	0.02	1.61	0.91	1.19	2.26	3.12	2.08	0.00	1.34	0.74	1.41	3.13	0.79	1.68	0.00	0.87	0.69	1.34	
0.00	0.81	0.45	1.33	0.05	0.00	0.02	1.60	0.91	1.16	2.30	3.07	2.09	0.00	1.33	0.73	1.43	3.06	0.73	1.51	0.00	0.88	0.69	1.35	
0.00	0.82	0.45	1.33	0.05	0.00	0.02	1.57	0.91	1.11	2.33	2.95	2.13	0.00	1.30	0.74	1.43	2.92	0.67	1.34	0.00	0.89	0.69	1.36	
0.00	0.83	0.46	1.33	0.05	0.00	0.02	1.55	0.91	1.06	2.36	2.74	2.17	0.00	1.26	0.76	1.41	2.72	0.63	1.17	0.00	0.90	0.69	1.37	
0.00	0.84	0.47	1.34	0.05	0.00	0.02	1.52	0.92	1.01	2.42	2.50	2.22	0.00	1.21	0.78	1.37	2.47	0.59	1.02	0.00	0.91	0.69	1.37	
0.00	0.84	0.48	1.34	0.05	0.00	0.02	1.51	0.93	0.97	2.51	2.28	2.26	0.00	1.15	0.81	1.32	2.20	0.58	0.99	0.00	0.92	0.69	1.37	
0.00	0.86	0.49	1.41	0.05	0.00	0.02	1.47	0.93	0.93	2.58	2.13	2.30	0.00	1.10	0.83	1.28	1.92	0.60	1.08	0.00	0.91	0.70	1.47	
0.00	0.88	0.48	1.57	0.05	0.00	0.02	1.49	0.93	1.21	2.68	2.05	2.34	0.00	1.07	0.85	1.24	1.66	0.66	1.33	0.00	0.88	0.72	1.63	
0.00	0.88	0.48	1.75	0.05	0.00	0.02	1.44	0.91	1.38	2.82	2.06	2.33	0.00	1.05	0.87	1.23	1.45	0.72	1.54	0.00	0.86	0.74	1.76	
0.00	0.94	0.48	1.84	0.05	0.00	0.02	1.40	0.92	1.51	3.00	2.15	2.29	0.00	1.04	0.89	1.23	1.32	0.77	1.74	0.00	0.89	0.78	1.93	
0.00	1.01	0.49	1.85	0.05	0.00	0.02	1.37	0.94	1.57	3.19	2.32	2.29	0.00	1.01	0.91	1.22	1.27	0.90	1.94	0.00	0.94	0.82	2.04	
0.00	1.11	0.50	1.85	0.05	0.00	0.02	1.43	0.97	1.67	3.40	2.56	2.29	0.00	1.00	0.95	1.19	1.27	1.20	2.19	0.00	0.99	0.85	2.09	
0.00	1.18	0.51	1.88	0.05	0.00	0.02	1.51	1.00	1.81	3.62	2.84	2.30	0.00	1.01	0.99	1.14	1.33	1.59	2.37	0.00	1.04	0.90	2.12	
0.00	1.21	0.53	1.94	0.05	0.00	0.02	1.53	1.03	1.97	3.84	3.16	2.35	0.00	1.02	1.04	1.09	1.47	1.63	2.41	0.00	1.07	0.93	2.14	
0.00	1.19	0.55	1.94	0.05	0.00	0.02	1.51	1.04	2.05	4.06	3.53	2.41	0.00	1.01	1.07	1.08	1.70	1.23	2.29	0.00	1.07	0.94	2.10	
0.00	1.20	0.58	1.97	0.05	0.00	0.02	1.64	1.06	2.15	4.24	3.90	2.46	0.00	1.04	1.09	1.12	2.02	1.40	2.18	0.00	1.08	0.97	2.08	
0.00	1.18	0.60	1.95	0.05	0.00	0.02	1.64	1.06	2.09	4.33	4.30	2.46	0.00	1.10	1.12	1.17	2.38	2.07	2.07	0.00	1.09	1.01	2.10	
0.00	1.13	0.63	1.93	0.05	0.00	0.02	1.57	1.03	1.95	4.39	4.68	2.45	0.00	1.14	1.16	1.20	2.62	2.19	2.01	0.00	1.08	1.05	2.09	
0.00	1.09	0.67	1.91	0.05	0.00	0.02	1.61	0.97	1.97	4.48	4.98	2.45	0.00	1.17	1.25	1.22	2.72	2.01	2.04	0.00	1.07	1.07	2.06	
0.00	1.07	0.72	1.88	0.05	0.00	0.02	1.62	0.94	1.96	4.49	5.15	2.35	0.00	1.18	1.31	1.24	2.71	1.93	2.07	0.00	1.09	1.08	2.09	
0.00	1.08	0.75	1.93	0.05	0.00	0.02	1.77	0.96	1.99	4.44	5.18	2.23	0.00	1.20	1.30	1.26	2.62	1.97	2.16	0.00	1.15	1.04	2.09	
0.00	1.04	0.76	2.00	0.05	0.00	0.02	1.89	0.96	1.96	4.36	5.09	2.15	0.00	1.18	1.34	1.29	2.49	2.02	2.36	0.00	1.15	0.97	2.14	
0.00	0.99	0.81	1.98	0.05	0.00	0.02	1.91	0.99	1.87	4.23	4.91	2.08	0.00	1.14	1.42	1.29	2.40	2.08	2.56	0.00	1.13	0.92	2.20	
0.00	1.00	0.85	1.98	0.05	0.00	0.02	1.85	1.05	1.85	4.08	4.68	2.04	0.00	1.12	1.47	1.27	2.32	2.08	2.69	0.00	1.14	0.88	2.27	
0.00	0.98	0.87	1.94	0.05	0.00	0.02	1.85	1.05	1.86	3.95	4.45	1.99	0.00	1.12	1.49	1.23	2.22	2.03	2.70	0.00	1.10	0.86	2.27	
0.00	0.98	0.89	1.91	0.05	0.00	0.02	1.84	1.05	1.89	3.80	4.21	1.94	0.00	1.11	1.52	1.17	2.14	1.96	2.70	0.00	1.07	0.85	2.25	
0.00	0.98	0.91	1.87	0.05	0.00	0.02	1.82	1.05	1.93	3.65	3.96	1.91	0.00	1.11	1.56	1.13	2.09	1.89	2.69	0.00	1.05	0.84	2.22	
0.00	0.98	0.95	1.83	0.05	0.00	0.02	1.77	1.05	1.98	3.48	3.72	1.88	0.00	1.12	1.61	1.10	2.07	1.82	2.68	0.00	1.05	0.85	2.20	
0.00	0.99	0.99	1.79	0.05	0.00	0.02	1.66	1.06	2.04	3.30	3.50	1.87	0.00	1.14	1.69	1.07	2.08	1.78	2.69	0.00	1.07	0.86	2.19	
0.00	0.99	1.04	1.72	0.05	0.00	0.02	1.57	1.07	2.14	3.14	3.28	1.87	0.00	1.16	1.77	1.05	2.10	1.77	2.70	0.00	1.08	0.87	2.18	
0.00	0.99	1.11	1.63	0.05	0.00	0.02	1.50	1.08	2.26	3.01	3.07	1.83	0.00	1.20	1.89	1.04	2.08	1.70	2.70	0.00	1.07	0.91	2.10	
0.00	0.99	1.12	1.54	0.05	0.00	0.02	1.43	1.07	2.22	2.89	2.87	1.79	0.00	1.22	1.91	1.05	2.06	1.64	2.60	0.00	1.06	0.92	2.02	
0.00	1.01	1.09	1.48	0.05	0.00	0.02	1.40	1.05	2.22	2.75	2.66	1.76	0.00	1.25	1.85	1.07	2.05	1.62	2.53	0.00	1.07	0.90	1.96	
0.00	1.00	1.06	1.35	0.05	0.00	0.02	1.35	0.99	2.19	2.66	2.48	1.65	0.00	1.28	1.81	1.09	2.03	1.54	2.36	0.00	1.05	0.88	1.84	
0.00	1.00	1.02	1.32	0.05	0.00	0.02	1.32	0.95	2.18	2.57	2.29	1.57	0.00	1.33	1.76	1.13	2.00	1.50	2.24	0.00	1.04	0.87	1.78	
