gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	5.69	0.22	1.11	15.53	
0.00	5.66	0.21	1.17	11.08	
0.00	5.45	0.23	1.06	44.44	
0.00	1.91	0.09	0.39	62.34	
0.00	0.00	0.00	0.00	46.82	
0.00	0.01	0.00	0.00	39.95	
0.00	2.67	0.13	0.51	53.30	
0.00	18.10	0.73	3.66	57.19	
0.00	44.34	1.79	9.03	51.43	
0.00	73.65	2.95	14.94	43.91	
0.00	102.22	4.08	20.74	35.55	
0.00	127.82	5.10	25.94	26.87	
0.00	151.07	6.02	30.63	20.30	
0.00	172.84	6.89	35.00	15.55	
0.00	194.72	7.75	39.45	12.77	
0.00	217.12	8.63	43.97	11.22	
0.00	239.19	9.50	48.41	10.33	
0.00	260.71	10.36	52.80	9.36	
0.00	283.01	11.25	57.27	7.78	
0.00	306.51	12.18	62.00	5.88	
0.00	330.17	13.11	66.75	4.42	
0.00	352.65	14.03	71.40	3.68	
0.00	373.34	14.85	75.49	3.21	
0.00	391.92	15.58	79.22	2.15	
0.00	408.28	16.23	82.56	0.58	
0.00	421.59	16.76	85.26	0.04	
0.00	431.16	17.15	87.17	0.01	
0.00	437.16	17.38	88.38	0.01	
0.00	440.90	17.53	89.18	0.00	
0.00	443.29	17.63	89.66	0.00	
0.00	445.05	17.70	89.94	0.00	
0.00	446.19	17.76	90.26	0.00	
0.00	446.71	17.78	90.36	0.00	
0.00	446.71	17.78	90.32	0.00	
0.00	446.70	17.78	90.33	0.00	
0.00	446.61	17.78	90.32	0.00	
0.00	445.55	17.74	90.10	0.00	
0.00	442.52	17.61	89.49	0.00	
0.00	437.88	17.43	88.56	0.00	
0.00	432.90	17.24	87.61	0.00	
0.00	428.04	17.04	86.63	0.00	
0.00	421.90	16.80	85.36	0.00	
0.00	411.40	16.39	83.31	0.00	
0.00	395.54	15.76	80.12	0.00	
0.00	375.69	14.97	76.09	0.00	
0.00	353.90	14.10	71.67	0.00	
0.00	330.86	13.17	66.91	0.00	
0.00	306.82	12.21	62.06	0.00	
0.00	282.41	11.24	57.15	0.00	
0.00	258.21	10.28	52.26	0.00	
0.00	234.27	9.33	47.42	0.00	
0.00	211.24	8.41	42.76	0.00	
0.00	191.28	7.62	38.72	0.00	
0.00	178.52	7.11	36.13	0.00	
0.00	175.91	7.00	35.60	0.00	
0.00	183.18	7.30	37.07	0.00	
0.00	198.63	7.91	40.20	0.00	
0.00	218.26	8.69	44.17	0.00	
0.00	239.94	9.55	48.55	0.00	
0.00	262.42	10.44	53.09	0.00	
0.00	282.62	11.25	57.19	0.00	
0.00	297.25	11.83	60.15	0.00	
0.00	303.02	12.06	61.32	0.00	
0.00	297.99	11.85	60.25	0.00	
0.00	282.38	11.23	57.10	0.00	
0.00	255.10	10.14	51.59	0.01	
0.00	214.52	8.53	43.41	0.01	
0.00	164.25	6.54	33.24	0.01	
0.00	113.09	4.52	22.91	0.03	
0.00	74.60	2.99	15.16	0.11	
0.00	54.54	2.20	11.17	0.43	
0.00	44.38	1.77	9.13	1.01	
0.00	36.06	1.42	7.46	1.60	
0.00	28.14	1.09	5.80	2.47	
0.00	22.15	0.86	4.54	3.33	
0.00	18.28	0.69	3.74	4.08	
0.00	15.54	0.58	3.15	4.70	
0.00	13.30	0.50	2.70	5.21	
0.00	11.23	0.43	2.28	5.70	
0.00	9.38	0.36	1.89	6.20	
0.00	8.01	0.31	1.52	6.70	
0.00	6.70	0.27	1.23	7.12	
0.00	5.35	0.24	0.95	7.44	
0.00	4.19	0.20	0.59	7.77	
0.00	2.84	0.16	0.31	7.92	
0.00	1.29	0.12	0.22	7.78	
0.00	0.27	0.06	0.12	7.25	
0.00	0.05	0.03	0.03	6.48	
0.00	0.01	0.01	0.01	5.93	
0.00	0.01	0.01	0.00	5.76	
0.00	0.01	0.01	0.00	5.69	
0.00	0.01	0.01	0.01	5.70	
0.00	0.03	0.02	0.03	5.80	
0.00	0.02	0.01	0.01	5.64	
0.00	0.00	0.00	0.00	5.00	
0.00	0.00	0.00	0.00	4.16	
0.00	0.00	0.00	0.00	3.90	
0.00	0.14	0.01	0.01	5.14	
0.00	1.77	0.07	0.24	12.35	
0.00	5.08	0.21	0.93	15.11	
