gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	0.80	-2.66	-1.80	-0.04	1.01	0.09	-8.65	6.27	-13.60	2.35	9.36	12.68	0.00	15.15	-7.79	-1.50	-5.13	3.42	4.26	0.00	-16.00	3.14	10.31	
2.00	0.80	-2.79	-2.09	-0.04	1.01	0.08	-9.13	6.04	-13.48	2.18	9.84	13.09	0.00	14.67	-7.60	-1.02	-5.12	2.69	4.32	0.00	-15.92	3.08	10.30	
3.00	0.84	-2.84	-2.43	-0.03	1.01	0.08	-9.63	5.67	-13.31	1.92	10.32	13.46	0.00	14.01	-7.37	-0.84	-4.97	1.70	3.61	0.00	-15.84	2.88	10.30	
4.00	0.92	-2.80	-2.79	-0.03	1.01	0.07	-10.11	5.17	-13.12	1.50	10.83	13.75	0.00	13.32	-7.12	-1.05	-4.89	0.73	3.00	0.00	-15.75	2.59	10.25	
5.00	1.05	-2.58	-3.05	-0.03	1.01	0.07	-10.54	4.46	-12.99	0.90	11.34	13.96	0.00	12.66	-6.63	-1.43	-5.02	0.27	2.80	0.00	-15.67	2.13	10.06	
6.00	1.21	-2.24	-3.17	-0.02	1.01	0.06	-10.95	3.60	-12.87	0.19	11.73	13.97	0.00	12.04	-5.90	-1.67	-5.31	0.15	2.59	0.00	-15.62	1.58	9.69	
7.00	1.40	-1.87	-3.18	-0.02	1.01	0.06	-11.35	2.71	-12.77	-0.57	11.92	13.83	0.00	11.41	-5.07	-1.76	-5.64	0.29	2.33	0.00	-15.59	1.03	9.24	
8.00	1.56	-1.56	-3.18	-0.02	1.01	0.05	-11.68	1.87	-12.68	-1.42	11.93	13.71	0.00	10.75	-4.31	-1.94	-5.88	0.58	2.19	0.00	-15.54	0.57	8.87	
9.00	1.65	-1.32	-3.25	-0.01	1.01	0.04	-11.82	1.08	-12.61	-2.43	11.81	13.67	0.00	10.08	-3.65	-2.29	-5.98	0.97	2.22	0.00	-15.44	0.16	8.66	
10.00	1.73	-1.13	-3.42	-0.01	1.01	0.04	-11.83	0.30	-12.51	-3.60	11.63	13.71	0.00	9.35	-3.07	-2.66	-5.94	1.41	2.25	0.00	-15.36	-0.22	8.58	
11.00	1.79	-0.96	-3.61	-0.01	1.01	0.03	-11.72	-0.44	-12.41	-4.92	11.42	13.75	0.00	8.59	-2.53	-2.91	-5.78	1.85	2.16	0.00	-15.30	-0.57	8.52	
12.00	1.84	-0.83	-3.78	-0.01	1.02	0.03	-11.51	-1.14	-12.30	-6.37	11.19	13.73	0.00	7.81	-2.01	-3.02	-5.52	2.22	1.95	0.00	-15.27	-0.90	8.43	
13.00	1.86	-0.74	-3.92	-0.00	1.02	0.02	-11.16	-1.77	-12.19	-7.93	10.90	13.64	0.00	7.13	-1.53	-3.05	-5.31	2.55	1.69	0.00	-15.23	-1.17	8.28	
14.00	1.89	-0.67	-4.02	-0.00	1.02	0.02	-10.74	-2.38	-12.04	-9.63	10.57	13.50	0.00	6.48	-1.09	-3.12	-5.11	2.84	1.49	0.00	-15.23	-1.41	8.09	
15.00	1.91	-0.62	-4.11	-0.00	1.02	0.01	-10.21	-2.95	-11.84	-11.45	10.21	13.26	0.00	5.88	-0.68	-3.22	-4.97	3.14	1.36	0.00	-15.24	-1.62	7.89	
16.00	1.94	-0.59	-4.17	0.00	1.02	0.01	-9.60	-3.49	-11.59	-13.42	9.79	12.93	0.00	5.33	-0.31	-3.34	-4.87	3.45	1.30	0.00	-15.28	-1.80	7.67	
17.00	1.96	-0.56	-4.23	0.00	1.02	0.00	-8.87	-4.01	-11.29	-15.55	9.32	12.54	0.00	4.80	0.04	-3.46	-4.78	3.78	1.29	0.00	-15.35	-1.96	7.46	
18.00	2.02	-0.53	-4.26	0.00	1.02	-0.00	-8.07	-4.53	-10.98	-17.84	8.78	12.13	0.00	4.25	0.39	-3.51	-4.67	4.07	1.24	0.00	-15.44	-2.14	7.19	
19.00	2.08	-0.47	-4.30	0.00	1.02	-0.01	-7.14	-5.06	-10.62	-20.32	8.17	11.67	0.00	3.69	0.75	-3.53	-4.53	4.35	1.15	0.00	-15.55	-2.32	6.94	
