gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	106.99	201.84	149.30	287.72	463.28	1417.61	34.82	56.03	5.80	18.49	42.21	5.71	37.27	81.83	16.18	7.30	5.18	0.89	1.55	0.68	0.66	0.03	0.06	
0.00	69.13	134.15	93.19	154.98	287.49	853.02	19.90	39.50	3.24	10.47	28.61	3.47	30.38	55.12	12.31	5.27	6.19	0.71	3.53	0.56	1.60	0.02	0.03	
0.00	38.11	64.95	42.93	83.61	197.50	394.51	11.82	18.99	1.96	15.57	13.73	2.52	21.70	29.45	8.05	3.88	7.41	0.43	3.88	0.38	2.06	0.01	0.03	
0.00	43.86	65.28	47.99	106.06	182.25	445.84	12.55	20.68	2.22	16.37	14.25	3.05	23.10	32.50	8.76	4.43	7.47	1.32	4.40	0.44	2.15	0.02	0.06	
0.00	70.18	102.50	75.26	188.49	321.78	691.35	21.00	27.27	4.80	19.30	21.11	3.78	41.95	59.81	14.99	5.75	12.25	3.33	6.56	0.73	2.44	0.02	0.21	
0.00	123.21	193.28	156.53	288.15	498.78	1433.91	30.16	57.28	6.18	23.81	40.36	6.09	41.45	83.06	16.95	5.96	9.58	5.32	5.85	1.08	2.93	0.02	0.10	
0.00	86.29	134.92	102.11	187.22	319.17	911.38	17.23	41.12	3.80	22.33	27.12	4.93	33.83	59.41	10.25	4.62	11.39	6.53	9.65	0.75	3.33	0.02	0.16	
0.00	56.57	80.13	68.78	128.15	249.27	596.79	14.30	24.43	2.88	12.56	21.96	4.72	25.07	36.41	10.26	4.18	9.32	7.16	9.58	0.81	3.51	0.02	0.08	
0.00	116.51	128.42	106.06	173.69	377.12	975.67	21.35	39.25	4.98	33.40	25.62	5.62	53.08	52.89	14.21	5.56	7.96	7.72	8.51	0.98	3.87	0.02	0.07	
0.00	156.02	211.62	168.95	258.72	580.92	1465.84	29.08	63.91	6.05	33.91	38.88	7.23	64.96	93.20	20.86	6.67	8.65	7.41	10.99	0.90	4.79	0.03	0.04	
0.00	67.38	57.92	37.18	119.81	221.99	277.37	11.69	20.57	4.31	17.44	13.65	5.61	49.93	35.15	18.40	4.87	11.85	6.48	10.26	0.65	4.79	0.02	0.02	
0.00	68.00	54.25	44.70	137.43	177.71	360.00	9.64	18.19	3.22	14.29	11.52	6.54	55.08	31.69	13.90	3.23	10.64	5.80	10.14	0.55	5.30	0.01	0.01	
0.00	64.18	42.92	23.79	132.12	133.48	154.21	9.11	11.64	2.69	13.19	10.04	7.46	60.78	27.96	13.47	3.19	10.13	5.28	9.83	0.52	5.85	0.02	0.01	
0.00	69.09	37.42	25.17	136.13	179.73	179.65	10.91	10.66	2.95	13.67	8.89	7.92	66.25	26.88	15.20	3.55	10.78	4.91	9.31	0.60	6.39	0.02	0.01	
0.00	134.92	131.69	119.45	247.40	447.79	1075.23	24.04	42.43	4.57	21.88	19.55	8.49	67.41	55.11	14.31	3.78	11.12	4.76	8.96	0.72	6.71	0.02	0.01	
0.00	129.11	144.90	126.18	265.77	462.25	1143.24	22.28	49.40	3.92	20.86	25.49	8.72	50.93	58.81	11.98	3.20	11.90	4.99	8.65	0.56	6.88	0.02	0.01	
0.00	124.74	132.55	120.08	258.14	447.58	1075.77	22.28	44.04	4.19	18.64	22.86	8.64	43.98	56.52	11.00	3.20	10.98	5.22	8.70	0.65	6.98	0.01	0.01	
0.00	236.17	239.26	216.95	470.80	780.51	1945.17	39.48	79.39	6.79	34.63	35.62	8.63	74.27	100.95	13.50	4.56	12.31	5.46	9.10	0.95	6.92	0.02	0.02	
0.00	316.37	372.99	315.67	681.13	1135.54	2835.64	50.21	119.93	9.33	39.66	62.78	10.97	96.14	155.65	16.58	5.66	13.19	5.73	9.57	1.11	6.80	0.02	0.03	
0.00	267.13	322.68	274.64	624.32	921.19	2459.76	42.60	104.82	7.84	31.57	56.51	11.05	84.03	136.29	12.57	5.66	13.47	5.73	9.68	1.14	6.64	0.02	0.02	
0.00	136.15	175.74	139.64	346.46	470.33	1262.22	21.22	56.01	5.24	17.57	33.92	8.89	51.80	75.87	11.10	4.47	13.31	5.61	9.60	1.19	6.44	0.02	0.02	
0.00	140.33	146.97	126.23	364.33	450.61	1136.31	27.88	48.59	5.74	22.60	26.04	8.51	44.99	64.96	8.93	4.49	13.96	5.45	9.25	1.42	6.20	0.02	0.01	
0.00	181.34	232.90	189.09	528.48	592.18	1728.02	34.30	73.73	6.97	27.46	42.45	9.56	55.82	97.88	10.73	5.70	14.32	5.15	8.86	1.75	5.89	0.03	0.02	
0.00	169.45	205.20	168.80	480.62	533.04	1545.46	31.97	64.21	6.74	26.66	37.89	8.32	59.76	87.68	10.27	5.67	14.18	4.89	8.59	2.00	5.40	0.02	0.02	
0.00	94.74	128.52	98.16	309.01	301.14	859.00	15.62	39.87	3.72	16.37	28.36	8.74	40.48	54.53	5.94	4.28	13.23	4.63	8.46	2.41	4.97	0.02	0.01	
0.00	81.64	118.81	90.02	255.30	280.35	820.60	12.80	36.61	3.50	14.60	24.80	7.58	36.42	50.10	7.53	3.81	11.83	4.26	8.76	2.81	4.60	0.02	0.01	
0.00	41.64	49.09	28.51	120.47	131.44	284.04	9.23	14.14	3.68	13.80	12.53	5.92	31.69	21.10	7.54	3.18	10.57	3.98	9.40	3.20	4.19	0.01	0.01	
0.00	35.24	25.68	18.73	102.83	192.56	142.97	11.56	9.62	4.43	12.96	8.04	5.65	31.07	14.95	6.80	3.81	9.37	3.66	10.14	3.54	3.82	0.02	0.01	
0.00	30.94	16.09	11.56	86.95	150.53	72.88	11.86	8.82	5.33	13.62	5.36	4.89	24.60	14.08	6.58	4.00	8.96	3.46	10.70	3.70	3.42	0.02	0.01	
