gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.13	1.57	-1.08	-0.39	1.00	-0.06	1.69	-6.92	-15.94	-11.29	17.67	14.20	0.00	7.74	-0.17	-3.60	-17.95	18.42	4.21	0.00	-13.99	-5.06	6.58	
2.00	-3.25	1.72	-0.51	-0.39	0.99	-0.06	3.54	-7.56	-15.41	-15.66	19.77	13.66	0.00	8.45	-0.09	-3.85	-19.68	20.20	5.36	0.00	-14.23	-5.37	5.97	
3.00	-3.32	1.94	-0.09	-0.38	0.99	-0.06	5.94	-8.41	-14.69	-21.21	21.72	13.24	0.00	9.25	-0.05	-4.37	-21.82	22.36	6.77	0.00	-14.62	-5.84	5.31	
4.00	-3.37	2.13	0.35	-0.38	0.98	-0.06	8.95	-9.32	-13.78	-27.89	23.15	12.67	0.00	10.38	-0.22	-5.08	-24.64	24.78	8.53	0.00	-15.20	-6.30	4.48	
5.00	-3.29	2.33	0.73	-0.37	0.98	-0.06	12.31	-10.29	-12.83	-35.39	23.87	12.04	0.00	11.50	-0.52	-5.95	-27.78	27.25	10.52	0.00	-16.09	-6.78	3.54	
6.00	-3.19	2.49	1.06	-0.37	0.97	-0.05	16.00	-11.24	-12.02	-43.22	23.89	11.48	0.00	12.64	-0.98	-6.86	-31.04	29.62	12.53	0.00	-17.14	-7.17	2.52	
7.00	-3.11	2.50	1.32	-0.36	0.96	-0.05	19.68	-12.06	-11.47	-50.64	23.15	10.95	0.00	13.60	-1.62	-7.73	-34.00	31.65	14.45	0.00	-18.19	-7.26	1.51	
8.00	-3.17	2.25	1.61	-0.36	0.95	-0.05	23.22	-12.57	-11.22	-56.91	22.09	10.39	0.00	14.34	-2.46	-8.26	-36.29	33.19	15.96	0.00	-19.00	-6.83	0.61	
9.00	-3.44	1.85	1.91	-0.35	0.95	-0.05	26.34	-12.79	-11.28	-61.39	20.98	9.68	0.00	14.53	-3.29	-8.42	-37.10	33.75	16.93	0.00	-19.48	-5.98	-0.12	
10.00	-3.92	1.43	2.08	-0.34	0.95	-0.04	28.88	-12.76	-11.49	-63.59	20.08	8.84	0.00	13.81	-3.91	-8.20	-35.81	32.96	17.00	0.00	-19.52	-4.88	-0.60	
11.00	-4.64	1.04	2.09	-0.33	0.96	-0.04	30.76	-12.45	-11.80	-63.39	19.12	8.01	0.00	12.16	-4.32	-7.79	-32.33	30.47	16.23	0.00	-19.09	-3.63	-0.80	
12.00	-5.52	0.58	2.15	-0.31	0.97	-0.04	31.87	-11.83	-12.41	-60.82	18.32	7.47	0.00	10.01	-4.67	-7.19	-27.60	26.56	14.72	0.00	-18.36	-2.11	-0.82	
13.00	-6.53	0.28	2.32	-0.30	0.98	-0.03	32.37	-11.17	-13.20	-56.26	17.46	7.37	0.00	7.87	-4.84	-6.85	-23.04	21.83	12.53	0.00	-17.44	-0.64	-0.80	
14.00	-7.58	0.17	2.55	-0.28	0.99	-0.02	32.40	-10.50	-14.01	-50.27	15.97	7.64	0.00	6.05	-5.01	-6.56	-19.48	16.55	10.26	0.00	-16.48	0.65	-0.65	
15.00	-8.53	0.35	2.96	-0.26	1.00	-0.02	32.14	-10.11	-14.94	-43.78	14.31	8.35	0.00	5.12	-5.00	-6.22	-18.59	12.00	7.80	0.00	-15.70	1.66	-0.51	
16.00	-9.22	0.75	3.34	-0.24	1.01	-0.01	31.70	-9.84	-15.76	-37.56	12.59	9.29	0.00	5.29	-5.05	-6.55	-22.02	9.61	5.97	0.00	-15.31	2.40	-0.26	
17.00	-9.63	1.24	3.54	-0.23	1.01	-0.00	31.48	-9.57	-16.13	-32.99	12.13	10.09	0.00	6.09	-5.45	-7.11	-28.80	8.91	5.47	0.00	-15.37	2.95	0.32	
18.00	-9.78	1.96	3.66	-0.21	1.00	0.01	31.95	-9.73	-16.34	-30.47	11.55	11.13	0.00	7.15	-5.73	-6.93	-37.55	9.06	6.15	0.00	-15.86	3.21	1.00	
19.00	-9.73	2.64	3.76	-0.20	0.99	0.02	32.36	-9.81	-16.58	-28.97	11.01	11.50	0.00	8.40	-6.26	-6.63	-48.06	10.13	6.91	0.00	-16.58	3.36	1.55	
20.00	-9.57	2.76	3.49	-0.18	0.98	0.03	33.67	-9.18	-16.02	-30.50	11.93	10.32	0.00	9.91	-7.81	-6.71	-59.94	11.78	7.50	0.00	-17.54	3.89	2.46	
21.00	-9.38	2.69	3.04	-0.17	0.96	0.04	36.53	-8.76	-15.12	-35.48	14.09	10.15	0.00	11.67	-9.52	-6.51	-72.43	13.66	7.74	0.00	-18.87	4.58	3.61	
22.00	-9.27	2.24	3.16	-0.16	0.94	0.04	38.92	-8.54	-15.20	-40.66	17.22	10.22	0.00	13.53	-11.35	-4.99	-84.38	15.49	8.56	0.00	-20.12	5.85	4.10	
23.00	-9.42	1.63	3.29	-0.14	0.92	0.05	41.27	-8.33	-15.50	-46.03	20.64	10.34	0.00	15.17	-13.12	-3.00	-94.84	16.88	9.85	0.00	-21.14	7.36	4.48	
