gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-19.15	14.27	2.40	-10.33	113.52	28.11	-67.85	1.91	0.72	29.65	-3.64	-1.71	22.60	9.93	15.91	-39.46	0.07	-3.50	-7.04	-0.41	-0.82	-0.09	0.05	
2.00	-21.66	2.18	3.81	-16.56	18.45	63.46	-83.28	-12.77	4.66	33.05	-4.66	-1.23	23.82	4.46	17.65	-39.98	1.14	-2.23	-4.86	-0.79	-0.92	-0.08	0.06	
3.00	-36.67	4.90	2.46	-48.07	-115.73	52.83	-113.18	-20.22	7.57	33.20	-4.70	-0.58	27.49	1.17	17.79	-47.93	2.70	-1.50	-2.87	-0.30	-0.80	-0.09	0.06	
4.00	-52.25	4.70	-0.31	-82.04	-187.65	28.18	-136.18	-26.38	10.24	31.87	-4.31	-0.07	31.44	-3.33	16.64	-51.67	3.88	1.60	-0.77	0.10	-0.61	-0.00	0.07	
5.00	-58.56	-1.82	-1.49	-103.36	-119.69	10.76	-133.03	-31.15	12.47	30.65	-3.57	0.23	31.57	-6.63	16.34	-42.61	4.37	8.05	1.41	-0.20	-0.42	0.25	0.09	
6.00	-48.16	7.58	8.43	-135.58	124.61	14.75	-83.13	-15.00	10.55	28.82	-0.76	0.61	17.54	-0.89	17.68	-18.73	4.89	12.84	2.43	-1.02	-0.43	0.52	0.10	
7.00	-27.12	9.18	10.61	-112.74	35.35	-11.99	-63.38	-20.36	12.20	30.03	3.57	0.55	7.98	-1.26	12.08	-8.11	6.94	0.56	2.77	-0.28	-0.23	0.25	0.11	
8.00	-12.58	6.19	1.42	-103.88	32.56	-97.83	-52.94	-37.42	16.92	30.27	3.39	0.88	11.53	-6.81	6.46	9.11	6.90	-12.64	3.15	0.64	-0.15	0.04	0.12	
9.00	-8.80	-5.14	-9.20	-30.42	47.20	-171.10	-53.37	-59.69	22.73	37.32	1.81	0.85	13.49	-19.56	2.76	30.25	8.93	-23.37	3.40	1.64	-0.16	0.00	0.12	
10.00	-24.63	-47.78	7.99	218.04	-148.24	25.87	-82.97	-86.11	27.02	49.34	5.26	-0.25	4.49	-53.40	-3.94	38.96	12.91	-33.09	3.29	3.40	-0.20	0.05	0.10	
11.00	-92.62	-57.30	5.56	288.15	-231.64	29.65	-125.47	-87.16	36.32	47.79	1.36	-0.23	-12.91	-68.13	-13.02	42.62	12.09	-43.21	2.85	5.69	-0.15	0.07	0.08	
12.00	-74.70	-42.97	-1.13	211.16	-176.75	-120.60	-125.85	-76.56	40.83	42.44	-4.90	-0.01	20.64	-71.45	-7.40	62.22	8.94	-52.58	2.65	6.53	-0.15	0.05	0.08	
13.00	4.79	-42.01	6.87	77.10	-96.31	-108.79	-110.56	-71.25	42.61	38.86	-4.41	-0.68	90.64	-70.41	-0.05	81.94	7.90	-61.45	2.47	6.51	-0.17	0.04	0.08	
14.00	84.28	-24.96	-10.76	-127.33	-15.75	-168.13	-105.17	-68.23	46.33	36.73	-6.75	-0.69	164.18	-52.25	-7.88	91.78	10.02	-70.15	2.06	5.96	-0.19	0.03	0.05	
15.00	94.81	-20.46	-15.31	-205.34	-50.97	-179.27	-97.67	-78.47	51.35	32.01	-7.51	-0.73	166.44	-41.10	-11.13	101.41	8.01	-78.52	2.04	4.59	-0.21	0.04	0.06	
16.00	52.66	-15.54	-2.87	-120.09	1.74	-168.54	-86.95	-88.32	54.16	28.62	-7.88	-0.71	131.00	-38.51	-4.99	109.05	7.74	-87.13	1.86	3.08	-0.28	0.03	0.05	
17.00	13.71	30.72	-8.99	-37.53	100.14	-292.85	-79.58	-84.73	54.55	29.36	-11.22	-0.68	99.49	-15.88	3.97	113.43	7.83	-95.55	1.68	1.46	-0.32	0.03	0.04	
18.00	39.59	-10.87	48.25	161.77	38.01	278.93	-68.49	-111.03	51.29	34.36	0.86	-1.09	95.98	-25.54	15.86	115.64	7.30	-103.55	1.80	-0.07	-0.39	0.03	0.04	
19.00	-42.48	109.98	-25.66	-114.77	200.43	-541.93	-80.64	-67.34	51.72	22.69	-16.44	0.31	68.59	14.76	10.85	116.57	5.64	-110.98	1.84	-1.76	-0.37	0.03	0.05	
20.00	-4.66	3.15	24.50	41.55	-26.23	-14.85	-76.13	-94.09	48.38	23.55	-7.29	1.09	77.58	-43.09	2.21	115.47	7.24	-117.45	1.78	-3.09	-0.38	0.03	0.05	
21.00	20.93	-87.13	59.44	202.07	-164.58	404.51	-75.33	-117.31	46.22	28.47	2.93	0.35	81.78	-88.14	-6.07	112.68	6.71	-122.94	1.73	-4.40	-0.33	0.03	0.05	
22.00	-48.96	-1.34	-17.41	-5.93	54.43	-349.68	-89.52	-84.65	48.58	18.53	-9.72	0.63	66.74	-54.03	-14.44	107.34	1.92	-127.20	1.56	-6.06	-0.21	0.03	0.05	
23.00	-8.49	-47.02	31.89	100.10	-12.02	207.95	-78.36	-105.42	44.63	19.76	-2.23	2.21	81.73	-62.15	-9.26	101.68	4.23	-130.47	1.62	-7.19	-0.34	0.03	0.05	
24.00	9.21	-59.83	56.68	68.96	-134.96	461.10	-73.16	-112.95	41.84	17.42	4.38	1.39	82.12	-53.40	-3.51	93.17	3.68	-132.42	1.51	-8.49	-0.27	0.03	0.05	
25.00	-14.92	5.05	6.48	-62.71	-52.28	-42.23	-71.71	-87.91	40.85	9.28	-3.65	0.89	73.24	-22.79	-8.59	83.66	1.60	-133.09	1.30	-9.93	-0.16	0.03	0.04	
26.00	-4.51	-1.63	9.94	-25.38	-56.46	15.69	-59.64	-86.75	36.59	9.52	-5.25	2.07	70.58	-25.36	-10.84	74.36	2.54	-132.84	1.35	-11.00	-0.22	0.03	0.04	
27.00	9.22	-20.49	11.81	3.91	-72.01	46.13	-51.01	-86.22	32.88	13.30	-1.79	0.66	67.92	-31.24	-13.08	63.44	3.44	-131.38	1.35	-12.03	-0.19	0.03	0.04	
28.00	15.19	-37.33	14.82	27.37	-75.29	116.47	-45.53	-88.05	28.92	15.00	2.06	-0.35	64.12	-34.64	-15.11	52.20	3.31	-128.74	1.35	-12.97	-0.16	0.03	0.04	
29.00	6.39	-19.45	1.91	9.82	-62.43	-13.77	-44.87	-79.56	25.24	8.99	-3.71	0.90	61.00	-27.77	-16.87	38.55	2.09	-125.17	1.49	-13.85	-0.21	0.02	0.05	
30.00	-2.88	-9.88	-1.92	5.55	-38.55	-40.46	-39.55	-73.89	20.64	1.32	-8.60	3.32	54.42	-23.78	-18.63	27.06	-0.92	-120.55	1.48	-14.64	-0.25	0.02	0.06	
31.00	-6.95	-6.89	-5.44	-30.95	-21.16	-62.13	-32.28	-68.02	15.63	-4.62	-9.67	4.36	48.19	-22.05	-19.66	17.61	-3.73	-115.11	1.54	-15.39	-0.26	0.02	0.06	
32.00	3.70	-13.00	-8.45	-49.97	-7.54	-46.87	-28.72	-62.63	11.14	-1.75	-6.04	2.89	50.18	-20.29	-20.68	6.93	-2.77	-109.22	1.60	-16.10	-0.24	0.02	0.06	
33.00	-5.68	-13.76	-9.90	-28.94	-48.04	-24.34	-25.27	-57.86	6.99	-0.25	-5.09	2.83	31.62	-17.06	-21.25	-1.60	-0.99	-102.97	1.68	-16.72	-0.27	0.02	0.06	
34.00	-4.44	-10.97	-10.23	-12.42	-57.33	-17.85	-18.85	-53.14	3.11	-2.61	-6.25	3.36	25.04	-14.44	-21.09	-8.33	-2.88	-96.43	1.77	-17.21	-0.30	0.03	0.07	
35.00	1.56	-11.53	-12.37	-18.77	-57.08	-10.49	-16.35	-49.40	-0.08	-3.84	-5.86	2.97	26.67	-10.94	-21.39	-14.57	-4.36	-89.99	1.88	-17.46	-0.33	0.03	0.07	
36.00	9.63	-3.34	-15.96	-1.72	-63.72	-26.86	-13.30	-44.61	-2.79	-3.91	-5.22	2.56	27.33	-1.59	-19.28	-18.97	-4.40	-83.54	1.91	-17.53	-0.27	0.03	0.08	
37.00	0.64	-0.79	-15.79	9.60	-60.49	-38.52	-11.25	-40.51	-4.72	-6.57	-5.41	2.41	18.96	0.14	-17.11	-22.39	-5.42	-77.05	1.87	-17.25	-0.20	0.03	0.08	
38.00	-6.63	-1.41	-14.40	-1.51	-85.92	-37.10	-10.25	-36.20	-6.04	-11.71	-4.93	2.20	12.93	-0.90	-16.01	-24.44	-7.97	-70.67	1.91	-16.66	-0.15	0.03	0.09	
39.00	-15.37	4.03	-10.71	-10.56	-74.84	-26.25	-8.59	-31.99	-6.72	-20.41	-7.48	2.57	10.90	-0.59	-15.38	-25.43	-12.93	-64.31	1.98	-15.82	-0.19	0.04	0.10	
40.00	-20.15	4.25	-8.30	-41.46	-42.61	-11.27	-9.69	-28.22	-6.75	-25.67	-5.69	1.97	14.50	0.71	-13.97	-26.39	-16.09	-58.00	1.84	-14.65	-0.21	0.05	0.10	
41.00	-23.11	-7.03	-5.54	-38.68	-17.48	0.10	-9.69	-25.61	-6.65	-26.51	-2.20	0.79	14.75	-5.85	-12.37	-26.27	-17.30	-51.79	1.66	-13.51	-0.22	0.05	0.09	
42.00	-27.98	-13.30	-3.34	-30.18	-50.91	3.11	-5.42	-22.34	-6.31	-30.62	0.13	-0.25	6.59	-9.28	-11.54	-24.29	-19.39	-45.72	1.36	-12.21	-0.23	0.05	0.08	
43.00	-20.42	-0.89	-3.11	-52.96	-44.92	57.40	-2.28	-18.50	-6.09	-35.83	1.82	-1.03	12.38	3.01	-15.06	-22.77	-22.86	-39.86	1.10	-10.80	-0.29	0.05	0.08	
44.00	-15.98	-11.00	-2.99	-44.39	-33.22	76.39	3.43	-14.89	-6.05	-38.55	6.21	-1.99	13.68	-2.53	-17.12	-20.36	-25.56	-34.22	0.76	-9.50	-0.31	0.05	0.07	
45.00	-15.03	-25.12	-6.79	-39.20	-12.22	15.15	8.24	-13.73	-5.57	-40.85	10.34	-2.83	14.53	-10.94	-15.70	-16.79	-27.53	-28.83	0.24	-8.47	-0.27	0.05	0.05	
46.00	-0.05	-54.51	16.82	37.19	-54.04	231.31	18.22	-18.88	-6.21	-40.47	18.70	-3.98	14.38	-22.87	-14.70	-13.72	-29.07	-23.90	-0.26	-7.23	-0.38	0.04	0.03	
47.00	0.96	-45.73	4.57	36.75	-19.35	167.87	22.46	-10.56	-5.69	-41.45	19.82	-3.98	14.50	-20.31	-19.24	-10.36	-29.78	-19.11	-0.57	-6.10	-0.22	0.05	0.02	
48.00	-16.52	-23.44	-13.93	43.76	73.35	-18.66	24.50	-2.27	-4.65	-44.36	15.38	-3.13	7.82	-14.38	-20.02	-6.95	-30.74	-14.90	-0.68	-5.16	0.11	0.05	0.02	
49.00	-14.69	-29.92	-7.43	56.88	86.95	43.46	27.45	-2.29	-4.62	-45.41	17.32	-2.88	9.64	-16.60	-20.77	-5.27	-31.20	-11.67	-0.88	-4.14	0.43	0.05	0.03	
50.00	-24.86	-7.93	-17.80	36.66	134.10	-72.62	28.52	4.55	-3.88	-49.00	9.19	-1.47	6.05	-10.53	-21.28	-2.76	-31.71	-8.77	-1.60	-3.36	0.68	0.05	0.00	
51.00	-21.70	-19.69	0.48	76.86	64.46	61.60	33.15	-3.32	-3.51	-51.35	5.20	0.36	-0.59	-15.74	-21.17	-1.57	-30.94	-6.35	-2.30	-2.74	0.97	0.06	-0.03	
52.00	-28.38	-1.95	-4.61	36.67	35.49	16.18	31.16	0.14	-3.31	-62.20	-3.33	3.71	2.79	-7.01	-21.32	-0.84	-31.82	-4.68	-2.72	-2.14	1.94	0.06	-0.07	
53.00	-54.40	19.20	-24.03	-21.96	-20.94	-179.60	29.92	8.05	-2.34	-86.51	-10.28	6.71	0.20	6.64	-18.49	1.40	-36.91	-3.05	-2.62	-1.73	3.52	0.07	-0.07	
54.00	-49.35	-23.88	1.22	-10.25	-175.58	53.46	34.87	-0.31	-2.59	-103.54	-4.08	6.77	5.67	-5.02	-18.42	2.23	-38.94	-1.86	-0.14	-1.13	4.66	0.07	0.06	
55.00	-77.39	4.06	-18.39	-82.77	-65.45	-163.10	29.03	10.64	-1.57	-100.41	-9.18	7.38	-6.73	4.10	-14.45	2.88	-30.19	-0.33	3.73	-0.76	5.75	0.08	0.30	
56.00	-67.50	-14.86	-20.64	-99.00	-28.23	-109.30	30.02	10.93	-1.16	-79.53	-4.73	7.28	-13.24	-2.69	-15.09	5.06	-17.56	0.77	-0.09	-0.52	8.69	0.08	0.34	
57.00	-15.20	-64.60	10.38	21.30	-123.64	248.07	37.11	-1.06	-2.42	-51.75	0.09	8.21	-8.55	-15.54	-11.85	5.64	-2.61	1.74	-12.05	-0.13	13.10	0.09	0.16	
58.00	-22.53	0.88	-25.43	28.39	20.53	-51.90	35.92	10.87	-1.46	-38.19	-27.70	13.94	-14.65	16.24	-10.64	6.85	15.94	2.86	-24.88	-0.23	16.76	0.11	0.02	
59.00	-81.16	51.02	-59.72	-44.30	183.85	-330.36	30.86	23.63	-1.02	-67.17	-49.60	19.87	-14.86	39.74	-16.52	7.08	23.24	3.47	-35.38	-0.20	19.54	0.12	0.04	
60.00	-129.09	14.84	-44.91	43.53	55.94	-242.42	35.41	20.62	-1.93	-107.49	-45.68	23.46	-25.07	30.20	-10.95	8.85	25.81	3.41	-46.48	0.00	22.64	0.11	0.06	
61.00	-113.48	29.25	-47.39	118.35	-85.46	-213.82	41.83	20.03	-3.38	-116.42	-46.97	27.43	-15.04	57.45	-4.24	11.35	38.24	3.30	-57.81	0.12	25.20	0.11	0.05	
62.00	-18.80	-10.59	11.39	213.72	-272.41	210.81	54.79	0.17	-5.37	-105.74	-42.19	30.03	29.71	50.50	8.31	13.71	53.72	3.03	-68.67	0.18	26.61	0.09	0.04	
63.00	56.92	-9.62	27.49	75.61	-253.43	242.51	53.21	-5.13	-4.39	-111.41	-39.79	32.97	101.09	56.67	9.39	13.09	62.87	2.59	-79.36	0.20	27.61	0.07	0.03	
64.00	95.58	3.21	12.13	-86.50	-155.40	91.55	47.67	-2.27	-3.42	-115.28	-41.49	36.27	152.22	64.94	5.07	13.23	69.59	2.21	-89.70	0.17	28.18	0.06	0.04	
65.00	94.09	17.98	-3.72	-126.37	-69.29	-6.82	38.26	0.57	-3.24	-109.26	-48.41	40.24	163.00	70.40	5.71	11.53	76.71	1.96	-99.86	0.00	28.12	0.05	0.04	
66.00	64.14	9.25	-16.30	-105.15	67.26	-15.34	32.55	-0.95	-2.65	-102.88	-52.91	43.17	152.12	66.12	1.27	11.60	82.25	1.85	-109.80	0.01	27.80	0.04	0.03	
67.00	14.01	2.03	-21.57	-42.56	124.96	10.68	29.69	0.28	-3.54	-99.13	-52.02	43.88	115.68	61.69	4.49	11.34	85.14	1.69	-119.04	0.08	27.27	0.04	0.03	
68.00	-10.90	-12.29	-9.54	32.78	53.34	125.84	29.51	-5.34	-2.79	-93.60	-50.48	43.83	83.31	56.63	12.75	10.89	86.16	1.59	-127.36	-0.00	26.50	0.03	0.03	
69.00	5.77	-18.25	-4.11	31.54	-57.68	174.36	30.85	-6.83	-2.25	-87.63	-51.19	43.57	81.91	57.47	14.37	10.87	86.84	1.88	-134.50	-0.00	25.46	0.05	0.03	
70.00	-23.15	29.08	-36.42	-49.40	-4.74	-130.99	20.93	4.76	-0.57	-89.69	-59.14	43.88	74.44	81.50	20.06	9.75	84.82	1.73	-140.31	-0.11	24.26	0.04	0.03	
71.00	-6.34	9.81	-13.41	56.07	-52.07	32.75	23.47	-4.93	-0.37	-88.49	-57.40	42.95	80.70	73.01	23.49	8.53	80.89	1.70	-144.57	-0.13	22.94	0.05	0.03	
72.00	-3.48	-8.00	-2.27	90.75	-49.37	113.46	25.33	-8.62	-0.30	-86.75	-55.22	41.55	81.77	62.09	21.85	7.79	75.81	1.74	-147.44	-0.15	21.46	0.05	0.03	
73.00	-8.99	-1.38	-10.14	49.01	-62.80	55.56	23.10	-6.99	0.31	-78.96	-57.47	40.25	72.63	61.25	21.44	7.87	70.83	1.70	-149.00	-0.19	19.76	0.05	0.02	
