gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	36.00	13.87	8.68	94.19	129.28	54.87	6.72	5.53	1.79	6.04	3.53	0.93	26.70	15.18	6.85	2.74	3.09	5.09	5.80	1.61	1.59	0.01	0.01	
0.00	16.08	4.33	4.73	26.79	83.80	27.07	4.00	4.04	1.56	4.33	2.56	0.91	14.57	4.16	2.56	2.40	2.64	5.03	5.81	1.51	1.48	0.01	0.01	
0.00	19.54	4.31	4.45	60.17	106.29	18.26	4.31	3.19	1.17	3.69	1.49	0.30	11.00	2.91	1.98	3.06	2.90	4.89	5.82	1.23	1.35	0.00	0.01	
0.00	22.73	4.08	6.61	75.72	81.07	24.30	5.54	2.77	1.23	2.19	2.09	0.76	15.67	4.15	4.21	3.27	2.47	4.79	5.83	1.01	1.35	0.01	0.01	
0.00	17.16	7.31	5.52	63.59	93.81	12.00	7.13	2.63	1.40	3.42	1.66	0.62	8.37	6.27	3.99	3.19	2.70	5.07	5.98	0.94	1.10	0.00	0.00	
0.00	13.13	8.26	6.43	56.73	85.22	27.67	5.10	2.67	1.38	4.65	1.71	1.07	12.94	7.01	2.75	3.36	3.27	5.08	5.78	0.90	0.86	0.00	0.01	
0.00	49.98	31.06	6.71	101.82	70.89	62.36	6.54	4.26	1.26	5.43	1.94	1.16	34.60	29.08	7.91	3.92	2.77	5.06	5.72	0.90	1.07	0.00	0.00	
0.00	19.33	18.03	9.52	83.75	92.06	38.67	5.46	1.99	1.07	3.64	1.56	1.26	11.92	13.74	5.99	3.44	2.41	5.09	5.45	0.88	1.23	0.00	0.00	
0.00	18.75	14.41	6.50	75.43	72.50	29.52	3.08	2.20	1.10	3.27	2.45	1.30	17.73	11.06	3.80	3.63	3.33	5.32	5.48	0.92	1.34	0.00	0.00	
0.00	29.72	11.44	10.83	29.26	124.14	70.94	3.18	3.65	1.43	8.25	2.37	1.64	30.46	9.86	5.82	3.76	3.25	5.54	5.46	1.01	1.15	0.00	0.01	
0.00	25.37	14.27	15.16	53.96	107.69	46.76	4.00	2.05	1.38	5.20	2.38	1.40	18.81	8.98	14.87	4.20	3.32	5.95	5.66	1.15	1.17	0.00	0.01	
0.00	23.57	16.29	8.09	46.93	84.19	37.44	3.29	1.81	1.47	4.41	1.89	0.90	23.41	14.35	6.49	3.95	3.55	6.25	5.74	1.18	1.24	0.00	0.00	
0.00	24.88	23.98	18.19	64.30	119.96	72.55	3.25	4.61	1.54	4.25	2.11	0.55	26.65	22.68	14.07	4.56	4.47	6.26	5.63	1.04	1.11	0.01	0.00	
