gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-24.82	-4.80	5.47	9.75	34.74	-8.66	42.42	-60.84	-13.65	-50.17	5.70	1.58	11.56	-23.70	-7.21	-40.20	-48.03	-109.56	-3.22	-27.22	0.20	0.03	-0.05	
2.00	-32.96	25.96	12.40	4.06	81.07	-84.49	45.76	-53.77	-13.44	-53.12	-2.95	2.35	9.43	-16.86	1.50	-37.11	-42.41	-110.29	-4.54	-28.12	0.69	0.03	-0.11	
3.00	-22.62	33.58	12.66	-7.38	6.21	-125.09	53.80	-50.30	-13.60	-63.98	-5.79	2.86	17.40	-9.76	4.01	-31.02	-40.49	-110.12	-3.04	-28.95	0.84	0.03	-0.03	
4.00	34.25	0.72	2.86	27.44	-192.10	-35.36	54.63	-44.83	-13.19	-46.92	7.92	2.07	34.73	-7.48	6.29	-27.24	-27.08	-108.76	1.67	-29.40	2.63	0.03	0.11	
5.00	28.51	-0.49	-3.32	-34.38	-130.22	-61.69	51.60	-38.99	-13.17	-52.89	5.08	5.20	46.69	-6.60	6.18	-23.08	-22.67	-105.86	2.32	-29.80	5.46	0.02	0.02	
6.00	-9.68	-19.39	-3.72	-85.75	-81.56	-30.03	49.50	-34.26	-13.38	-80.99	11.49	7.45	48.18	-13.23	0.46	-19.42	-31.54	-100.91	3.29	-29.65	9.58	0.03	0.02	
7.00	-37.17	-38.92	-0.96	-132.98	-55.90	71.90	47.26	-32.44	-13.25	-94.23	16.68	9.15	41.41	-16.52	-5.74	-14.80	-34.35	-93.67	4.60	-28.70	13.37	0.02	0.09	
8.00	-42.95	-29.39	-10.70	-103.64	11.83	54.11	48.36	-24.79	-13.50	-89.47	17.01	11.55	30.80	-8.13	-6.60	-9.38	-29.22	-83.58	4.17	-26.48	17.02	0.03	0.20	
9.00	-58.84	-28.27	-21.58	-51.51	71.66	35.69	47.78	-16.09	-13.88	-93.01	23.39	11.84	20.83	0.77	-8.12	-4.69	-27.41	-70.61	-1.67	-22.97	20.37	0.04	0.19	
10.00	-46.65	-26.44	-22.89	62.63	-15.03	34.05	44.60	-6.31	-13.42	-89.71	11.02	11.93	18.33	3.91	-8.99	-1.28	-17.12	-55.53	-8.66	-18.19	20.20	0.07	0.09	
11.00	-30.46	-13.71	-17.58	74.84	-180.86	20.96	34.92	0.52	-12.16	-100.51	-10.39	14.06	34.65	14.22	-9.95	-0.74	-5.36	-39.73	-14.17	-12.90	18.43	0.11	0.04	
12.00	-26.29	-11.14	-12.83	-16.27	-247.01	22.17	28.02	4.01	-9.85	-115.42	-13.17	14.45	52.72	28.54	-10.72	0.47	0.47	-24.97	-17.72	-8.28	16.86	0.14	0.04	
13.00	-9.86	-7.93	-12.06	-12.10	-198.32	4.48	29.30	6.38	-7.56	-110.10	-16.40	14.00	61.48	35.94	-11.74	3.42	5.64	-12.87	-20.51	-4.86	15.54	0.15	0.03	
14.00	-5.70	0.28	-15.12	3.76	-148.89	-1.80	30.44	6.23	-5.22	-102.05	-24.23	15.19	58.17	40.76	-14.54	6.57	7.31	-4.32	-23.51	-3.03	15.05	0.14	0.03	
15.00	-27.59	6.65	-18.24	-47.89	-24.63	42.39	24.30	5.31	-3.65	-95.16	-28.65	16.45	49.54	45.64	-14.12	8.50	5.92	0.55	-26.88	-0.82	15.43	0.12	0.04	
16.00	-46.91	6.24	-13.26	-8.00	107.69	97.80	23.01	4.41	-4.03	-90.58	-30.55	16.85	43.11	46.72	-8.33	9.63	2.98	2.75	-30.77	0.25	16.27	0.12	0.04	
17.00	-43.77	5.66	-12.75	-39.13	65.40	53.95	26.15	-1.65	-2.61	-86.06	-35.33	16.62	33.29	48.05	-3.59	8.97	0.17	5.14	-34.56	0.17	17.02	0.22	0.04	
18.00	-5.60	-0.60	1.45	35.24	5.92	137.96	31.00	-4.51	-3.73	-76.73	-37.24	15.30	47.07	46.82	-0.42	11.40	-1.80	4.25	-37.78	0.49	17.27	0.18	0.04	
19.00	11.24	8.92	-0.38	39.72	-55.84	52.62	35.55	-2.18	-3.75	-73.01	-40.57	14.33	48.36	46.39	3.76	14.18	-3.93	2.31	-40.30	0.47	16.99	0.08	0.03	
20.00	-1.17	13.80	-1.51	61.75	-37.86	48.94	28.49	-1.25	-4.32	-68.65	-40.91	13.42	43.22	43.64	5.58	12.48	-6.39	1.14	-41.84	0.44	16.23	0.02	0.03	
21.00	16.46	-11.85	30.36	81.03	-118.54	241.70	28.77	-5.06	-6.42	-58.57	-34.26	11.77	41.43	22.84	13.75	11.47	-7.76	1.09	-42.79	0.40	15.13	0.03	0.03	
22.00	23.33	-7.88	19.46	63.46	-49.43	175.27	23.05	-3.60	-4.69	-48.52	-36.46	10.79	52.49	20.39	9.78	10.38	-9.15	1.06	-43.33	0.30	13.80	0.03	0.03	
23.00	-1.95	33.12	-18.19	16.58	20.38	-170.72	17.16	11.15	-3.53	-46.89	-43.81	10.86	41.83	31.49	9.18	9.81	-11.87	1.24	-43.81	0.11	12.69	0.03	0.03	
24.00	31.03	-39.78	34.54	107.39	-91.99	320.43	21.38	-12.03	-3.67	-30.96	-31.73	7.43	40.57	1.52	9.00	8.93	-13.01	1.09	-44.28	0.05	11.36	0.03	0.03	
25.00	-25.09	36.20	-24.28	-2.71	58.98	-191.67	13.82	8.74	-1.88	-35.83	-44.57	8.14	19.20	31.65	7.75	8.56	-15.81	1.22	-44.94	-0.07	10.41	0.03	0.03	
26.00	-3.35	-20.51	18.70	62.48	-30.08	216.66	14.20	-9.77	-2.69	-23.39	-33.29	5.32	18.74	10.22	10.23	6.40	-18.06	0.92	-45.74	-0.06	9.40	0.02	0.03	
27.00	-55.86	79.90	-64.69	-62.16	84.51	-505.89	7.87	18.17	0.56	-28.65	-53.02	6.88	-5.90	48.54	6.56	7.03	-21.16	1.31	-46.96	-0.22	8.86	0.03	0.02	
28.00	-44.62	26.01	-33.37	-16.81	46.00	-240.50	3.75	2.16	1.69	-25.24	-39.68	4.49	-1.50	28.09	6.92	4.05	-24.96	1.17	-48.43	-0.33	8.45	0.03	0.03	
29.00	-26.57	-2.95	-10.88	-9.58	15.27	-42.48	3.32	-7.03	1.90	-20.13	-33.93	2.80	7.29	15.40	5.37	2.97	-27.62	1.21	-50.24	-0.30	8.26	0.04	0.03	
30.00	-38.65	-11.59	-6.50	26.09	-38.29	-8.77	4.45	-7.48	1.86	-19.38	-31.29	1.44	-10.61	9.65	5.44	3.31	-30.50	1.23	-52.43	-0.33	8.28	0.04	0.03	
31.00	-27.92	-14.86	-7.29	8.12	-16.64	-6.62	2.33	-7.80	2.28	-14.73	-30.07	0.28	-1.09	8.25	3.91	2.83	-32.67	1.29	-54.84	-0.29	8.41	0.04	0.03	
32.00	-25.57	-14.62	-8.55	23.19	-17.39	-24.58	5.12	-7.57	2.13	-13.39	-30.03	-0.40	-2.84	8.26	3.91	3.53	-35.02	1.55	-57.44	-0.33	8.56	0.06	0.03	
33.00	-31.10	-15.77	-8.04	0.59	-4.49	-29.40	-1.68	-5.48	2.33	-11.52	-28.81	-1.02	-1.58	6.82	5.08	0.30	-37.26	1.24	-60.37	-0.41	8.84	0.05	0.03	
34.00	-10.69	-14.05	-9.00	29.06	-64.34	-39.52	0.41	-3.62	1.22	-7.75	-28.85	-1.45	5.90	4.55	2.45	1.34	-38.19	1.39	-63.40	-0.34	9.13	0.05	0.03	
35.00	-18.83	-13.52	-6.38	19.88	-30.79	-39.96	2.03	-2.46	0.97	-6.56	-28.38	-1.78	-0.18	6.28	5.16	1.01	-39.10	1.57	-66.82	-0.38	9.54	0.06	0.03	
36.00	-8.91	-11.86	-4.80	-0.20	-21.19	-25.56	-0.20	-4.26	2.12	-6.16	-29.19	-1.73	12.31	9.26	5.93	-0.57	-40.32	1.74	-70.44	-0.31	9.94	0.07	0.04	
37.00	-9.85	-9.43	-5.00	6.03	-47.69	-22.24	-0.68	-2.84	1.93	-2.36	-29.11	-1.90	7.26	12.09	6.60	-0.37	-40.95	1.83	-74.56	-0.28	10.36	0.07	0.03	
38.00	-7.10	-4.76	-6.87	-8.59	-33.35	-18.25	-0.97	0.27	0.46	-2.03	-29.50	-1.44	12.92	14.79	5.30	-1.56	-42.19	2.11	-78.80	-0.22	10.70	0.09	0.03	
39.00	-4.36	-2.41	-6.65	1.43	-28.04	-11.37	0.52	-1.88	0.84	-0.62	-31.81	-1.45	14.94	18.99	6.92	-0.73	-43.41	2.40	-83.03	-0.19	10.88	0.10	0.03	
40.00	0.55	3.25	-6.02	-7.80	-61.94	-11.90	-0.49	3.85	-0.31	4.48	-32.42	-1.47	13.98	19.95	6.42	-2.62	-43.25	2.58	-87.35	0.05	11.01	0.11	0.03	
41.00	4.06	5.18	-5.79	-22.94	-60.08	8.45	-4.18	4.62	-0.35	5.88	-33.52	-1.66	21.05	22.56	5.81	-5.28	-45.53	2.81	-91.85	0.16	11.04	0.12	0.03	
42.00	6.74	12.57	-9.04	-27.93	-50.66	-14.47	-8.06	7.16	-0.29	8.42	-36.25	-1.48	26.98	26.15	5.71	-8.41	-46.03	2.97	-96.17	0.28	10.89	0.14	0.03	
43.00	11.74	7.59	-6.00	-40.84	-92.01	15.36	-13.98	4.01	0.14	10.97	-36.39	-1.98	30.69	26.20	6.69	-11.37	-48.20	2.93	-100.57	0.27	10.67	0.14	0.03	
44.00	-11.20	6.41	-13.71	-28.80	-51.78	8.61	-20.08	0.97	0.20	10.36	-38.94	-1.87	21.59	31.76	6.93	-15.06	-49.48	2.84	-104.78	0.17	10.30	0.15	0.03	
45.00	-0.23	-8.90	-7.61	-49.47	-5.57	75.09	-30.46	-3.66	0.83	19.84	-34.84	-2.94	35.11	30.40	7.39	-20.47	-48.84	2.20	-108.74	-0.06	9.86	0.12	0.03	
46.00	-30.37	-6.28	-8.47	-34.47	56.79	78.21	-38.64	2.37	0.97	18.44	-35.68	-3.31	23.69	33.25	8.93	-25.89	-49.80	1.48	-112.32	-0.04	9.29	0.10	0.03	
