gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	0.88	0.51	1.53	0.04	0.00	0.02	1.17	0.68	1.35	0.99	1.89	2.46	0.00	0.70	1.00	0.77	0.71	0.84	0.85	0.00	0.66	0.90	1.27	
0.00	0.89	0.52	1.51	0.04	0.00	0.02	1.18	0.70	1.34	1.02	1.89	2.47	0.00	0.80	1.02	0.77	0.93	0.75	0.82	0.00	0.67	0.90	1.25	
0.00	0.90	0.53	1.47	0.04	0.00	0.02	1.21	0.73	1.34	1.07	1.92	2.50	0.00	0.89	1.02	0.78	1.14	0.85	0.96	0.00	0.67	0.89	1.21	
0.00	0.88	0.51	1.41	0.04	0.00	0.01	1.25	0.75	1.33	1.15	1.95	2.49	0.00	0.94	0.98	0.79	1.17	0.97	1.01	0.00	0.66	0.87	1.16	
0.00	0.85	0.50	1.34	0.04	0.00	0.01	1.28	0.78	1.32	1.27	2.01	2.48	0.00	0.95	0.94	0.84	1.08	1.09	1.04	0.00	0.65	0.84	1.13	
0.00	0.81	0.49	1.27	0.04	0.00	0.01	1.31	0.80	1.31	1.42	2.09	2.46	0.00	0.97	0.90	0.91	1.01	1.09	1.04	0.00	0.64	0.83	1.12	
0.00	0.77	0.48	1.20	0.04	0.00	0.01	1.33	0.83	1.28	1.61	2.17	2.45	0.00	0.99	0.85	0.97	1.06	0.95	1.03	0.00	0.61	0.83	1.14	
0.00	0.74	0.49	1.14	0.04	0.00	0.01	1.34	0.88	1.25	1.82	2.27	2.47	0.00	1.05	0.80	0.99	1.25	0.97	0.98	0.00	0.62	0.85	1.15	
0.00	0.70	0.51	1.12	0.04	0.00	0.01	1.35	0.91	1.22	2.06	2.37	2.54	0.00	1.13	0.79	1.00	1.49	1.15	1.12	0.00	0.63	0.88	1.21	
0.00	0.68	0.52	1.07	0.04	0.00	0.01	1.41	0.92	1.16	2.35	2.40	2.64	0.00	1.23	0.79	1.01	1.71	1.20	1.25	0.00	0.64	0.91	1.23	
0.00	0.66	0.54	1.10	0.04	0.00	0.01	1.39	0.96	1.12	2.59	2.34	2.75	0.00	1.32	0.86	1.03	1.86	1.16	1.48	0.00	0.66	0.92	1.30	
0.00	0.66	0.59	1.17	0.04	0.00	0.01	1.48	1.10	1.23	2.82	2.17	2.77	0.00	1.37	0.94	1.02	1.99	1.18	1.70	0.00	0.69	0.93	1.37	
0.00	0.66	0.59	1.22	0.04	0.00	0.01	1.59	1.14	1.21	3.05	2.00	2.77	0.00	1.40	0.94	1.01	2.08	1.19	1.82	0.00	0.68	0.94	1.36	
0.00	0.66	0.58	1.23	0.04	0.00	0.02	1.67	1.13	1.28	3.16	1.88	2.74	0.00	1.39	0.94	1.03	2.16	1.24	1.92	0.00	0.66	0.97	1.32	
0.00	0.68	0.64	1.21	0.04	0.00	0.02	1.66	1.13	1.30	3.15	1.84	2.71	0.00	1.38	1.02	1.08	2.24	1.35	2.04	0.00	0.67	0.99	1.37	
0.00	0.68	0.68	1.20	0.04	0.00	0.02	1.63	1.14	1.37	3.02	1.81	2.66	0.00	1.39	1.09	1.11	2.34	1.48	2.18	0.00	0.66	1.00	1.40	
0.00	0.70	0.69	1.25	0.04	0.00	0.02	1.62	1.11	1.43	2.84	1.79	2.54	0.00	1.41	1.12	1.12	2.42	1.57	2.32	0.00	0.65	0.99	1.38	
0.00	0.69	0.71	1.29	0.04	0.00	0.02	1.63	1.08	1.49	2.68	1.80	2.26	0.00	1.45	1.19	1.12	2.53	1.67	2.55	0.00	0.65	0.95	1.34	
0.00	0.73	0.72	1.32	0.04	0.00	0.02	1.54	1.03	1.53	2.45	2.00	2.01	0.00	1.53	1.22	1.17	2.67	1.78	2.67	0.00	0.70	0.90	1.35	
0.00	0.78	0.75	1.38	0.04	0.00	0.02	1.54	1.04	1.68	2.24	1.97	1.85	0.00	1.67	1.24	1.21	2.78	1.83	2.70	0.00	0.73	0.85	1.39	
0.00	0.83	0.76	1.48	0.04	0.00	0.01	1.62	1.07	1.83	2.01	1.78	1.85	0.00	1.79	1.20	1.21	2.84	1.85	2.72	0.00	0.78	0.82	1.45	
0.00	0.81	0.74	1.51	0.04	0.00	0.02	1.59	1.03	1.69	1.84	1.61	1.75	0.00	1.80	1.18	1.23	2.92	1.89	2.53	0.00	0.78	0.80	1.40	
0.00	0.82	0.72	1.27	0.04	0.00	0.01	1.38	0.78	1.45	1.60	1.55	1.75	0.00	1.86	1.08	1.22	2.91	1.81	2.29	0.00	0.72	0.79	1.41	
0.00	0.82	0.73	1.17	0.04	0.00	0.01	1.28	0.76	1.31	1.40	1.53	1.77	0.00	1.83	1.03	1.22	2.89	1.76	2.22	0.00	0.71	0.79	1.37	
0.00	0.81	0.71	1.13	0.04	0.00	0.01	1.21	0.74	1.22	1.28	1.53	1.75	0.00	1.78	0.98	1.21	2.83	1.71	2.03	0.00	0.70	0.80	1.30	
0.00	0.79	0.73	1.06	0.04	0.00	0.01	1.10	0.75	1.09	1.21	1.59	1.76	0.00	1.71	0.92	1.20	2.71	1.60	1.83	0.00	0.68	0.81	1.23	
0.00	0.81	0.75	1.09	0.04	0.00	0.01	1.04	0.75	1.15	1.22	1.61	1.77	0.00	1.65	0.92	1.18	2.57	1.51	1.83	0.00	0.69	0.83	1.22	
0.00	0.84	0.77	1.09	0.04	0.00	0.01	1.00	0.75	1.22	1.31	1.60	1.75	0.00	1.60	0.92	1.15	2.44	1.42	1.82	0.00	0.71	0.84	1.20	
0.00	0.86	0.79	1.10	0.04	0.00	0.01	0.96	0.76	1.29	1.45	1.58	1.70	0.00	1.56	0.93	1.12	2.31	1.34	1.79	0.00	0.73	0.85	1.20	
0.00	0.87	0.80	1.11	0.04	0.00	0.01	0.92	0.77	1.36	1.63	1.53	1.62	0.00	1.51	0.92	1.10	2.16	1.26	1.77	0.00	0.75	0.85	1.19	
0.00	0.89	0.81	1.13	0.04	0.00	0.01	0.89	0.78	1.42	1.85	1.46	1.56	0.00	1.45	0.92	1.09	2.01	1.20	1.75	0.00	0.77	0.85	1.18	
0.00	0.89	0.82	1.16	0.04	0.00	0.01	0.87	0.80	1.46	2.10	1.41	1.52	0.00	1.41	0.92	1.07	1.87	1.17	1.73	0.00	0.78	0.84	1.17	
0.00	0.90	0.83	1.18	0.04	0.00	0.01	0.87	0.84	1.51	2.36	1.34	1.48	0.00	1.36	0.92	1.06	1.71	1.15	1.74	0.00	0.79	0.82	1.16	
0.00	0.90	0.83	1.20	0.04	0.00	0.01	0.87	0.87	1.54	2.63	1.30	1.48	0.00	1.32	0.92	1.07	1.57	1.16	1.80	0.00	0.80	0.81	1.15	
0.00	0.90	0.83	1.21	0.04	0.00	0.01	0.87	0.91	1.55	2.91	1.27	1.50	0.00	1.29	0.91	1.08	1.43	1.19	1.87	0.00	0.80	0.79	1.13	
0.00	0.90	0.83	1.22	0.04	0.00	0.01	0.85	0.93	1.54	3.18	1.25	1.50	0.00	1.27	0.90	1.10	1.30	1.22	1.95	0.00	0.79	0.76	1.13	
0.00	0.89	0.82	1.22	0.04	0.00	0.01	0.85	0.94	1.51	3.45	1.22	1.53	0.00	1.26	0.89	1.13	1.19	1.26	2.03	0.00	0.78	0.74	1.11	
0.00	0.88	0.82	1.23	0.04	0.00	0.01	0.85	0.96	1.49	3.72	1.22	1.55	0.00	1.25	0.88	1.15	1.11	1.30	2.11	0.00	0.77	0.72	1.11	
0.00	0.86	0.81	1.22	0.04	0.00	0.01	0.84	0.98	1.46	3.99	1.23	1.59	0.00	1.23	0.86	1.16	1.04	1.33	2.17	0.00	0.75	0.71	1.10	
0.00	0.84	0.81	1.22	0.04	0.00	0.01	0.85	0.99	1.43	4.24	1.22	1.64	0.00	1.21	0.85	1.18	0.99	1.36	2.22	0.00	0.72	0.71	1.09	
0.00	0.82	0.82	1.22	0.04	0.00	0.01	0.85	0.99	1.39	4.44	1.21	1.71	0.00	1.19	0.84	1.19	0.94	1.38	2.28	0.00	0.70	0.71	1.09	
0.00	0.80	0.83	1.22	0.04	0.00	0.01	0.84	0.98	1.34	4.56	1.20	1.83	0.00	1.16	0.84	1.20	0.90	1.39	2.32	0.00	0.67	0.74	1.09	
0.00	0.78	0.84	1.22	0.04	0.00	0.01	0.83	0.97	1.28	4.58	1.21	1.98	0.00	1.14	0.84	1.20	0.86	1.40	2.38	0.00	0.65	0.77	1.09	
0.00	0.76	0.86	1.22	0.04	0.00	0.01	0.80	0.95	1.23	4.48	1.24	2.14	0.00	1.12	0.85	1.22	0.84	1.41	2.43	0.00	0.63	0.80	1.09	
0.00	0.74	0.88	1.22	0.04	0.00	0.01	0.78	0.94	1.20	4.27	1.28	2.21	0.00	1.10	0.86	1.22	0.83	1.40	2.45	0.00	0.60	0.83	1.08	
0.00	0.73	0.88	1.23	0.04	0.00	0.01	0.76	0.93	1.16	3.94	1.32	2.08	0.00	1.07	0.86	1.20	0.84	1.42	2.41	0.00	0.58	0.85	1.10	
0.00	0.72	0.85	1.25	0.04	0.00	0.01	0.73	0.92	1.13	3.49	1.33	1.68	0.00	1.05	0.84	1.17	0.86	1.51	2.38	0.00	0.56	0.85	1.12	
0.00	0.74	0.82	1.25	0.04	0.00	0.01	0.70	0.91	1.14	2.82	1.37	1.34	0.00	1.04	0.81	1.13	0.89	1.55	2.38	0.00	0.55	0.86	1.14	
0.00	0.76	0.81	1.26	0.04	0.00	0.01	0.68	0.89	1.19	1.91	1.53	1.18	0.00	1.06	0.79	1.08	0.91	1.59	2.37	0.00	0.55	0.88	1.17	
0.00	0.80	0.80	1.28	0.04	0.00	0.01	0.71	0.88	1.25	1.16	1.52	1.17	0.00	1.11	0.79	1.06	0.95	1.61	2.37	0.00	0.57	0.92	1.20	
0.00	0.84	0.80	1.29	0.04	0.00	0.01	0.76	0.89	1.19	1.36	1.17	1.28	0.00	1.17	0.81	1.10	1.01	1.62	2.37	0.00	0.59	0.98	1.23	
0.00	0.87	0.81	1.31	0.04	0.00	0.01	0.78	0.91	1.03	1.74	1.05	1.70	0.00	1.22	0.83	1.11	1.10	1.64	2.33	0.00	0.61	1.03	1.25	
0.00	0.88	0.80	1.31	0.04	0.00	0.02	0.76	0.91	0.93	1.80	1.27	1.84	0.00	1.27	0.84	1.08	1.20	1.67	2.32	0.00	0.62	1.04	1.25	
0.00	0.87	0.79	1.31	0.04	0.00	0.02	0.72	0.91	0.92	1.59	1.65	1.73	0.00	1.29	0.85	1.05	1.34	1.62	2.29	0.00	0.61	1.03	1.24	
0.00	0.83	0.78	1.30	0.04	0.00	0.02	0.67	0.91	0.98	1.28	1.82	1.73	0.00	1.29	0.86	1.00	1.51	1.57	2.29	0.00	0.59	1.02	1.23	
0.00	0.78	0.79	1.29	0.04	0.00	0.02	0.64	0.92	1.11	1.10	1.59	1.77	0.00	1.27	0.89	0.95	1.76	1.62	2.22	0.00	0.59	1.03	1.25	
0.00	0.75	0.85	1.30	0.04	0.00	0.02	0.64	0.97	1.23	1.24	1.18	1.72	0.00	1.29	0.98	0.94	2.01	1.69	2.18	0.00	0.58	1.10	1.31	
0.00	0.73	0.93	1.33	0.04	0.00	0.02	0.69	1.02	1.29	1.66	1.42	1.48	0.00	1.35	1.08	0.91	2.29	1.78	2.17	0.00	0.56	1.18	1.38	
0.00	0.72	0.98	1.35	0.04	0.00	0.02	0.76	1.06	1.31	2.04	1.66	1.31	0.00	1.42	1.15	0.87	2.59	1.90	2.20	0.00	0.57	1.25	1.43	
0.00	0.72	0.97	1.37	0.04	0.00	0.02	0.80	1.05	1.38	2.11	1.59	1.38	0.00	1.50	1.14	0.81	2.86	2.03	2.30	0.00	0.57	1.25	1.47	
0.00	0.72	0.95	1.40	0.04	0.00	0.02	0.82	1.03	1.48	1.92	1.47	1.45	0.00	1.60	1.13	0.78	3.11	2.09	2.41	0.00	0.57	1.23	1.48	
0.00	0.72	0.94	1.42	0.04	0.00	0.02	0.90	1.07	1.54	1.68	1.34	1.41	0.00	1.70	1.18	0.80	3.33	2.08	2.51	0.00	0.58	1.23	1.50	
0.00	0.72	0.95	1.41	0.04	0.00	0.02	1.01	1.13	1.55	1.61	1.25	1.32	0.00	1.80	1.24	0.82	3.49	1.99	2.62	0.00	0.60	1.26	1.52	
0.00	0.70	0.97	1.40	0.04	0.00	0.02	1.08	1.17	1.53	1.70	1.21	1.26	0.00	1.88	1.28	0.84	3.57	1.86	2.71	0.00	0.61	1.28	1.53	
0.00	0.70	0.96	1.35	0.04	0.00	0.02	1.14	1.16	1.48	1.83	1.21	1.25	0.00	1.92	1.28	0.83	3.55	1.76	2.79	0.00	0.61	1.28	1.50	
0.00	0.70	0.92	1.30	0.04	0.00	0.02	1.18	1.09	1.43	1.95	1.24	1.29	0.00	1.92	1.21	0.86	3.43	1.68	2.77	0.00	0.60	1.25	1.47	
0.00	0.70	0.88	1.28	0.04	0.00	0.02	1.21	1.00	1.41	2.05	1.28	1.40	0.00	1.88	1.10	0.96	3.24	1.86	2.69	0.00	0.60	1.19	1.45	
0.00	0.70	0.84	1.25	0.04	0.00	0.02	1.24	0.93	1.42	2.13	1.31	1.56	0.00	1.82	0.99	1.02	3.04	2.36	2.50	0.00	0.59	1.11	1.42	
0.00	0.70	0.83	1.21	0.04	0.00	0.02	1.27	0.89	1.41	2.20	1.32	1.69	0.00	1.76	0.93	1.06	2.83	2.88	2.24	0.00	0.59	1.03	1.38	
0.00	0.70	0.83	1.18	0.04	0.00	0.02	1.31	0.86	1.38	2.32	1.36	1.73	0.00	1.70	0.89	1.08	2.61	3.11	2.05	0.00	0.58	0.97	1.38	
0.00	0.70	0.82	1.16	0.04	0.00	0.02	1.36	0.84	1.34	2.46	1.43	1.75	0.00	1.64	0.87	1.11	2.42	2.99	1.95	0.00	0.58	0.93	1.38	
0.00	0.76	0.85	1.15	0.04	0.00	0.02	1.39	0.85	1.25	2.53	1.50	1.75	0.00	1.61	0.93	1.16	2.26	2.68	1.96	0.00	0.58	0.91	1.46	
0.00	0.97	0.97	1.27	0.04	0.00	0.02	1.56	1.00	1.59	2.57	1.57	1.75	0.00	1.62	1.18	1.33	2.17	2.32	2.00	0.00	0.67	0.93	1.57	
0.00	1.11	1.06	1.39	0.04	0.00	0.02	1.69	1.15	2.18	2.61	1.65	1.89	0.00	1.60	1.39	1.51	2.15	2.02	2.06	0.00	0.74	0.93	1.61	
0.00	1.10	1.13	1.31	0.04	0.00	0.02	1.63	1.24	2.32	2.62	1.71	2.07	0.00	1.51	1.49	1.62	2.19	1.81	2.18	0.00	0.71	0.93	1.59	
0.00	1.10	1.14	1.45	0.04	0.00	0.02	1.73	1.30	2.47	2.75	1.74	2.23	0.00	1.44	1.46	1.74	2.27	1.70	2.17	0.00	0.69	0.93	1.59	
