gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	9.48	0.29	1.89	3.26	
0.00	7.88	0.33	1.57	23.60	
0.00	0.00	0.00	0.00	34.22	
0.00	0.00	0.00	0.00	23.54	
0.00	0.00	0.00	0.00	24.89	
0.00	0.00	0.00	0.00	26.02	
0.00	0.00	0.00	0.00	29.03	
0.00	0.00	0.00	0.00	38.67	
0.00	1.06	0.08	0.22	58.45	
0.00	16.83	0.68	3.40	68.44	
0.00	35.37	1.45	7.24	70.65	
0.00	54.77	2.19	11.10	75.69	
0.00	71.99	2.90	14.62	75.70	
0.00	88.74	3.54	18.00	72.21	
0.00	103.16	4.12	20.90	68.35	
0.00	114.28	4.56	23.15	68.06	
0.00	122.35	4.89	24.79	67.47	
0.00	131.56	5.25	26.72	66.18	
0.00	142.11	5.68	28.83	64.38	
0.00	151.02	6.04	30.60	63.23	
0.00	160.11	6.37	32.40	62.45	
0.00	168.74	6.70	34.21	61.77	
0.00	182.70	7.27	36.97	62.73	
0.00	198.56	7.89	40.18	63.61	
0.00	210.01	8.35	42.50	63.06	
0.00	224.85	8.95	45.48	63.79	
0.00	241.75	9.63	48.93	63.80	
0.00	261.11	10.40	52.85	62.26	
0.00	280.60	11.18	56.79	59.61	
0.00	297.90	11.85	60.28	56.47	
0.00	314.00	12.49	63.51	55.11	
0.00	327.23	13.02	66.22	53.07	
0.00	338.84	13.48	68.59	47.32	
0.00	350.37	13.93	70.81	40.21	
0.00	363.68	14.47	73.59	35.58	
0.00	382.90	15.24	77.47	25.20	
0.00	399.59	15.89	80.78	4.44	
0.00	401.85	15.98	81.15	0.01	
0.00	396.23	15.75	80.01	0.01	
0.00	395.43	15.72	79.95	0.00	
0.00	397.36	15.81	80.35	0.00	
0.00	386.41	15.38	78.11	0.00	
0.00	376.30	14.97	76.14	0.00	
0.00	374.90	14.92	75.79	0.00	
0.00	373.88	14.90	75.78	0.00	
0.00	368.13	14.65	74.46	0.00	
0.00	364.44	14.52	73.82	0.00	
0.00	357.67	14.24	72.35	0.00	
0.00	352.63	14.03	71.29	0.00	
0.00	348.72	13.88	70.54	0.00	
0.00	342.04	13.60	69.11	0.00	
0.00	332.35	13.23	67.25	0.00	
0.00	321.06	12.79	65.05	0.00	
0.00	313.06	12.47	63.41	0.00	
0.00	308.41	12.28	62.39	0.00	
0.00	296.29	11.80	59.98	0.00	
0.00	282.41	11.24	57.09	0.00	
0.00	273.49	10.88	55.29	0.00	
0.00	261.05	10.39	52.78	0.00	
0.00	247.23	9.85	50.09	0.00	
0.00	235.90	9.37	47.58	0.00	
0.00	223.39	8.89	45.17	0.00	
0.00	214.85	8.53	43.37	0.00	
0.00	211.07	8.38	42.53	0.00	
0.00	207.27	8.25	41.91	0.00	
0.00	208.75	8.29	42.10	0.00	
0.00	206.83	8.22	41.71	0.00	
0.00	205.30	8.16	41.46	0.00	
0.00	199.02	7.92	40.25	0.00	
0.00	182.13	7.25	36.84	0.00	
0.00	178.12	7.09	36.02	0.00	
0.00	193.85	7.72	39.21	0.00	
0.00	217.24	8.64	43.96	0.00	
0.00	251.59	10.00	50.87	0.01	
0.00	271.12	10.80	54.88	0.03	
0.00	274.83	10.92	55.59	2.37	
0.00	259.30	10.33	52.51	5.60	
0.00	226.45	9.02	45.92	6.06	
0.00	170.28	6.73	34.63	6.46	
0.00	101.59	4.01	20.63	6.98	
0.00	32.73	1.27	6.64	8.04	
0.00	4.12	0.21	0.53	8.95	
0.00	0.08	0.04	0.08	7.71	
0.00	0.00	0.00	0.00	4.74	
0.00	0.00	0.01	0.00	4.30	
0.00	0.00	0.00	0.00	3.11	
0.00	0.00	0.00	0.00	2.22	
0.00	0.00	0.00	0.00	1.72	
0.00	0.00	0.00	0.00	2.17	
0.00	0.00	0.00	0.00	1.20	
0.00	0.00	0.00	0.00	1.37	
0.00	0.00	0.00	0.00	0.91	
0.00	0.00	0.00	0.00	1.07	
0.00	0.00	0.00	0.00	1.28	
0.00	0.00	0.00	0.00	1.06	
0.00	0.00	0.00	0.00	0.66	
0.00	0.00	0.00	0.00	1.45	
0.00	0.00	0.00	0.00	1.43	
0.00	0.91	0.08	0.19	10.19	
0.00	8.54	0.30	1.72	6.15	
