gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-3.16	1.58	-1.09	-0.40	1.01	-0.06	1.71	-6.99	-16.10	-11.40	17.85	14.34	0.00	7.82	-0.18	-3.64	-18.13	18.61	4.25	0.00	-14.13	-5.11	6.65	
2.00	-3.29	1.74	-0.52	-0.39	1.00	-0.06	3.57	-7.64	-15.56	-15.82	19.97	13.79	0.00	8.53	-0.09	-3.89	-19.87	20.41	5.41	0.00	-14.37	-5.42	6.03	
3.00	-3.35	1.96	-0.09	-0.39	1.00	-0.06	6.00	-8.50	-14.84	-21.42	21.94	13.37	0.00	9.34	-0.06	-4.41	-22.04	22.59	6.83	0.00	-14.76	-5.89	5.36	
4.00	-3.41	2.15	0.35	-0.38	0.99	-0.06	9.04	-9.41	-13.92	-28.17	23.38	12.80	0.00	10.48	-0.22	-5.14	-24.89	25.02	8.61	0.00	-15.36	-6.36	4.53	
5.00	-3.33	2.35	0.74	-0.38	0.99	-0.06	12.44	-10.40	-12.96	-35.75	24.11	12.16	0.00	11.61	-0.53	-6.01	-28.05	27.52	10.63	0.00	-16.25	-6.85	3.58	
6.00	-3.23	2.51	1.07	-0.37	0.98	-0.05	16.16	-11.36	-12.14	-43.65	24.13	11.59	0.00	12.77	-0.99	-6.93	-31.35	29.92	12.65	0.00	-17.31	-7.25	2.55	
7.00	-3.14	2.52	1.33	-0.37	0.97	-0.05	19.88	-12.18	-11.58	-51.15	23.38	11.06	0.00	13.74	-1.64	-7.81	-34.34	31.97	14.59	0.00	-18.37	-7.33	1.53	
8.00	-3.20	2.27	1.62	-0.36	0.96	-0.05	23.45	-12.70	-11.33	-57.48	22.31	10.49	0.00	14.49	-2.48	-8.35	-36.65	33.52	16.12	0.00	-19.19	-6.90	0.62	
9.00	-3.47	1.87	1.93	-0.35	0.96	-0.05	26.61	-12.92	-11.39	-62.01	21.19	9.77	0.00	14.67	-3.33	-8.50	-37.47	34.09	17.10	0.00	-19.67	-6.04	-0.12	
10.00	-3.96	1.44	2.10	-0.34	0.96	-0.04	29.16	-12.88	-11.60	-64.22	20.28	8.93	0.00	13.95	-3.95	-8.28	-36.17	33.29	17.17	0.00	-19.72	-4.93	-0.60	
11.00	-4.68	1.05	2.12	-0.33	0.97	-0.04	31.06	-12.58	-11.92	-64.03	19.31	8.09	0.00	12.28	-4.37	-7.87	-32.65	30.78	16.39	0.00	-19.28	-3.66	-0.81	
12.00	-5.58	0.59	2.17	-0.31	0.98	-0.04	32.19	-11.95	-12.53	-61.43	18.50	7.54	0.00	10.11	-4.72	-7.27	-27.88	26.83	14.86	0.00	-18.54	-2.13	-0.83	
13.00	-6.60	0.28	2.34	-0.30	0.99	-0.03	32.69	-11.28	-13.33	-56.82	17.63	7.45	0.00	7.95	-4.89	-6.92	-23.27	22.05	12.66	0.00	-17.61	-0.65	-0.81	
14.00	-7.66	0.17	2.58	-0.28	1.00	-0.02	32.73	-10.61	-14.15	-50.77	16.13	7.71	0.00	6.11	-5.06	-6.63	-19.67	16.71	10.36	0.00	-16.65	0.65	-0.66	
15.00	-8.62	0.35	2.99	-0.26	1.01	-0.02	32.46	-10.21	-15.09	-44.22	14.45	8.43	0.00	5.17	-5.05	-6.28	-18.78	12.12	7.87	0.00	-15.85	1.67	-0.51	
16.00	-9.31	0.76	3.38	-0.25	1.02	-0.01	32.01	-9.94	-15.92	-37.93	12.71	9.38	0.00	5.34	-5.10	-6.62	-22.24	9.71	6.03	0.00	-15.47	2.42	-0.26	
17.00	-9.72	1.25	3.58	-0.23	1.02	-0.00	31.80	-9.67	-16.29	-33.32	12.25	10.19	0.00	6.15	-5.50	-7.18	-29.09	9.00	5.52	0.00	-15.52	2.98	0.32	
18.00	-9.88	1.98	3.69	-0.21	1.01	0.01	32.27	-9.82	-16.51	-30.77	11.66	11.24	0.00	7.22	-5.79	-7.00	-37.93	9.15	6.21	0.00	-16.02	3.24	1.01	
19.00	-9.82	2.67	3.80	-0.20	1.00	0.02	32.68	-9.90	-16.75	-29.26	11.12	11.61	0.00	8.49	-6.32	-6.70	-48.54	10.23	6.98	0.00	-16.74	3.40	1.56	
20.00	-9.67	2.79	3.53	-0.18	0.99	0.03	34.01	-9.27	-16.18	-30.81	12.05	10.43	0.00	10.01	-7.89	-6.78	-60.54	11.90	7.58	0.00	-17.71	3.93	2.49	
21.00	-9.48	2.71	3.07	-0.17	0.97	0.04	36.89	-8.85	-15.27	-35.83	14.23	10.25	0.00	11.78	-9.61	-6.58	-73.15	13.79	7.81	0.00	-19.06	4.62	3.65	
22.00	-9.37	2.26	3.19	-0.16	0.95	0.04	39.31	-8.62	-15.35	-41.07	17.39	10.32	0.00	13.67	-11.47	-5.04	-85.22	15.65	8.65	0.00	-20.32	5.90	4.14	
23.00	-9.52	1.65	3.32	-0.15	0.93	0.05	41.68	-8.42	-15.65	-46.49	20.84	10.44	0.00	15.32	-13.26	-3.03	-95.79	17.05	9.95	0.00	-21.35	7.43	4.53	
24.00	-9.78	1.25	3.10	-0.14	0.91	0.06	44.54	-8.45	-15.53	-52.82	24.31	10.63	0.00	16.72	-14.27	-1.24	-104.62	17.92	11.35	0.00	-22.49	8.71	5.20	
25.00	-10.00	0.74	2.92	-0.13	0.89	0.06	47.01	-8.22	-15.55	-58.51	27.79	10.99	0.00	17.89	-15.16	0.58	-111.55	18.39	12.58	0.00	-23.67	10.07	5.68	
26.00	-10.41	0.48	2.55	-0.12	0.87	0.07	48.97	-7.83	-15.40	-62.72	30.58	11.21	0.00	18.96	-15.55	1.98	-116.90	18.62	13.58	0.00	-24.69	11.05	6.15	
27.00	-10.99	0.59	1.88	-0.11	0.86	0.08	50.94	-7.28	-14.64	-66.12	32.56	10.95	0.00	19.99	-15.77	2.65	-120.56	18.33	14.02	0.00	-25.52	11.35	6.71	
28.00	-11.43	0.64	1.35	-0.10	0.85	0.08	52.30	-6.71	-14.04	-68.65	34.02	10.65	0.00	20.72	-15.84	3.07	-122.82	18.07	13.93	0.00	-26.39	11.71	7.12	
29.00	-11.89	0.38	1.35	-0.10	0.85	0.08	53.19	-6.28	-14.13	-70.40	35.19	10.33	0.00	21.70	-16.07	3.84	-124.16	18.37	14.00	0.00	-27.06	12.53	7.29	
30.00	-12.39	0.51	1.03	-0.09	0.84	0.09	54.16	-5.93	-13.82	-71.90	36.04	10.12	0.00	22.67	-16.01	3.96	-125.01	19.86	15.17	0.00	-27.64	12.70	7.55	
31.00	-12.87	0.66	0.78	-0.09	0.83	0.09	54.90	-5.67	-13.56	-73.03	36.78	10.03	0.00	23.56	-15.95	3.85	-124.91	20.42	15.36	0.00	-28.13	12.80	7.75	
32.00	-13.34	1.19	0.17	-0.08	0.83	0.10	55.74	-5.37	-12.81	-74.03	37.26	9.95	0.00	24.36	-15.60	2.77	-123.62	17.34	11.08	0.00	-28.66	12.26	8.14	
33.00	-13.75	1.31	-0.06	-0.08	0.83	0.10	56.20	-5.10	-12.64	-74.64	37.71	9.90	0.00	25.11	-15.58	2.42	-122.68	17.40	10.86	0.00	-29.06	12.31	8.37	
34.00	-14.12	1.13	0.02	-0.07	0.83	0.10	56.39	-4.86	-12.88	-74.94	38.16	9.83	0.00	25.82	-15.69	2.49	-121.63	17.21	10.59	0.00	-29.32	12.75	8.41	
35.00	-14.48	0.67	0.33	-0.07	0.83	0.10	56.36	-4.61	-13.44	-75.01	38.57	9.70	0.00	26.52	-16.01	2.93	-120.59	16.96	10.23	0.00	-29.48	13.56	8.36	
36.00	-14.78	0.69	0.18	-0.07	0.82	0.10	56.60	-4.30	-13.30	-75.23	38.76	9.53	0.00	26.92	-15.97	2.79	-119.72	16.90	10.26	0.00	-29.71	13.60	8.42	
37.00	-15.07	0.73	0.07	-0.06	0.82	0.10	56.82	-4.11	-13.20	-75.39	38.87	9.39	0.00	27.24	-15.84	2.71	-119.05	17.01	10.69	0.00	-29.87	13.65	8.41	
38.00	-15.31	0.77	0.01	-0.06	0.82	0.11	56.95	-4.01	-13.15	-75.42	38.98	9.35	0.00	27.45	-15.65	2.70	-118.48	16.93	10.91	0.00	-30.04	13.71	8.37	
39.00	-15.54	0.78	-0.06	-0.06	0.82	0.11	57.07	-3.92	-13.14	-75.39	39.02	9.29	0.00	27.62	-15.53	2.69	-118.10	16.72	10.82	0.00	-30.16	13.76	8.39	
40.00	-15.75	0.77	-0.15	-0.06	0.82	0.11	57.16	-3.83	-13.12	-75.30	39.04	9.30	0.00	27.72	-15.46	2.66	-117.88	16.54	10.61	0.00	-30.25	13.79	8.42	
41.00	-15.94	0.73	-0.21	-0.06	0.82	0.11	57.26	-3.78	-13.14	-75.18	38.92	9.31	0.00	27.81	-15.41	2.71	-117.82	16.64	10.74	0.00	-30.31	13.83	8.43	
42.00	-16.08	0.71	-0.21	-0.06	0.82	0.11	57.32	-3.80	-13.16	-75.02	38.75	9.32	0.00	27.83	-15.30	2.82	-117.80	16.64	10.87	0.00	-30.36	13.86	8.36	
43.00	-16.18	0.65	-0.23	-0.06	0.82	0.11	57.33	-3.78	-13.18	-74.79	38.54	9.29	0.00	27.73	-15.23	2.89	-117.72	16.41	10.80	0.00	-30.43	13.90	8.36	
44.00	-16.26	0.55	-0.21	-0.06	0.83	0.10	57.32	-3.78	-13.23	-74.51	38.31	9.26	0.00	27.68	-15.22	2.95	-117.76	16.44	10.81	0.00	-30.45	13.99	8.34	
45.00	-16.29	0.44	-0.15	-0.06	0.83	0.10	57.22	-3.80	-13.28	-74.12	38.06	9.25	0.00	27.58	-15.19	3.00	-117.73	16.33	10.58	0.00	-30.47	14.09	8.27	
46.00	-16.23	0.33	-0.08	-0.06	0.83	0.10	57.02	-3.84	-13.33	-73.65	37.74	9.28	0.00	27.38	-15.13	3.02	-117.65	16.40	10.58	0.00	-30.49	14.17	8.19	
47.00	-16.08	0.18	0.00	-0.06	0.83	0.10	56.67	-3.91	-13.44	-73.02	37.28	9.31	0.00	27.12	-15.06	2.98	-117.43	16.43	10.44	0.00	-30.51	14.25	8.10	
48.00	-15.85	-0.05	0.07	-0.07	0.84	0.10	56.14	-3.92	-13.62	-72.17	36.74	9.40	0.00	26.86	-15.07	2.94	-117.06	16.38	10.38	0.00	-30.51	14.38	8.09	
49.00	-15.59	-0.24	0.12	-0.07	0.84	0.09	55.48	-3.95	-13.76	-71.05	36.10	9.47	0.00	26.65	-14.98	2.81	-116.43	16.31	10.21	0.00	-30.39	14.41	8.04	
50.00	-15.24	-0.47	0.19	-0.07	0.85	0.09	54.55	-3.92	-13.95	-69.56	35.28	9.50	0.00	26.43	-14.93	2.65	-115.46	16.27	10.00	0.00	-30.25	14.41	8.03	
51.00	-14.83	-0.69	0.30	-0.07	0.85	0.09	53.40	-3.93	-14.16	-67.73	34.28	9.51	0.00	26.26	-14.80	2.50	-114.09	16.15	9.58	0.00	-30.03	14.34	8.00	
52.00	-14.37	-0.54	0.16	-0.08	0.86	0.09	52.27	-4.02	-13.93	-65.69	32.96	9.45	0.00	26.04	-14.40	1.91	-112.18	15.97	8.92	0.00	-29.70	13.69	8.00	
53.00	-13.82	-0.58	0.17	-0.08	0.87	0.08	50.69	-4.00	-13.89	-63.03	31.35	9.28	0.00	25.78	-14.19	1.47	-109.62	15.81	8.27	0.00	-29.33	13.17	8.00	
54.00	-13.37	0.53	-0.86	-0.09	0.88	0.08	49.68	-4.15	-12.27	-60.46	29.27	9.06	0.00	25.25	-13.10	-0.51	-106.27	15.61	7.22	0.00	-28.90	10.95	8.42	
55.00	-12.79	0.51	-0.66	-0.09	0.90	0.07	47.53	-4.24	-12.30	-56.71	26.96	8.66	0.00	24.76	-12.81	-0.92	-102.02	15.57	6.57	0.00	-28.27	10.38	8.24	
56.00	-12.15	0.58	-0.33	-0.10	0.91	0.07	45.06	-4.46	-12.40	-52.45	24.30	8.20	0.00	23.99	-12.33	-1.21	-96.83	15.64	6.41	0.00	-27.56	9.71	7.94	
57.00	-11.46	0.75	-0.26	-0.10	0.93	0.06	42.40	-4.55	-12.33	-47.71	21.22	7.70	0.00	22.87	-12.08	-1.65	-90.71	15.73	7.79	0.00	-26.80	8.73	7.84	
58.00	-10.88	1.46	-0.01	-0.11	0.94	0.06	39.76	-5.30	-12.20	-42.74	17.82	7.37	0.00	21.34	-10.59	-2.42	-83.66	15.81	7.07	0.00	-25.80	7.26	7.27	
59.00	-10.23	1.77	0.42	-0.11	0.96	0.05	36.81	-5.81	-12.61	-37.43	14.15	7.04	0.00	19.49	-9.77	-2.74	-75.85	15.55	7.14	0.00	-24.72	6.20	6.70	
60.00	-9.76	2.53	0.45	-0.12	0.97	0.04	34.38	-6.41	-12.48	-32.35	10.32	6.83	0.00	17.43	-8.58	-3.58	-67.73	14.81	6.81	0.00	-23.50	4.47	6.24	
61.00	-9.27	3.25	0.29	-0.13	0.98	0.03	32.09	-7.08	-12.40	-27.49	6.71	6.92	0.00	15.20	-7.37	-4.53	-59.71	14.43	6.94	0.00	-22.36	2.73	5.92	
62.00	-8.70	3.54	0.58	-0.14	0.99	0.02	29.49	-7.63	-13.16	-22.53	3.43	7.32	0.00	12.92	-6.46	-4.80	-51.74	13.60	7.31	0.00	-21.24	1.64	5.26	
63.00	-8.10	3.64	0.93	-0.15	1.00	0.02	27.02	-8.09	-14.29	-17.81	0.53	8.04	0.00	10.65	-5.66	-4.85	-44.13	12.09	8.12	0.00	-20.22	0.79	4.49	
64.00	-7.52	3.67	1.19	-0.16	1.00	0.01	24.90	-8.49	-15.47	-13.62	-1.96	9.06	0.00	8.54	-4.89	-4.86	-37.92	12.73	9.46	0.00	-19.30	-0.01	3.78	
65.00	-6.92	3.81	1.14	-0.17	1.01	-0.00	23.17	-8.96	-16.50	-10.15	-3.85	10.47	0.00	6.30	-3.92	-4.98	-31.88	13.46	10.08	0.00	-18.54	-1.03	3.27	
66.00	-6.27	4.01	0.88	-0.18	1.01	-0.01	21.81	-9.48	-17.35	-7.37	-5.37	12.16	0.00	3.88	-2.77	-5.09	-25.92	13.81	9.89	0.00	-17.99	-2.17	2.89	
67.00	-5.66	4.13	0.45	-0.19	1.01	-0.02	20.87	-9.86	-18.03	-5.34	-6.79	13.73	0.00	1.71	-1.70	-4.75	-20.81	14.46	8.95	0.00	-17.56	-3.27	2.65	
68.00	-5.08	4.27	0.04	-0.20	1.01	-0.03	20.25	-10.28	-18.50	-4.02	-7.74	15.05	0.00	-0.25	-0.75	-4.16	-16.12	14.02	7.58	0.00	-17.21	-4.42	2.27	
69.00	-4.50	4.34	-0.33	-0.22	1.01	-0.04	19.85	-10.65	-18.96	-3.50	-7.79	15.84	0.00	-1.93	-0.05	-3.82	-12.26	12.99	6.68	0.00	-16.95	-5.44	1.86	
70.00	-3.89	4.16	-0.55	-0.23	1.01	-0.04	19.56	-10.87	-19.49	-3.65	-7.33	15.95	0.00	-3.29	0.34	-3.71	-9.24	11.92	6.26	0.00	-16.82	-6.09	1.41	
71.00	-3.35	3.73	-0.53	-0.24	1.01	-0.05	19.36	-10.94	-20.18	-4.38	-6.59	15.54	0.00	-4.17	0.42	-3.56	-7.24	11.66	5.86	0.00	-16.80	-6.34	0.81	
72.00	-2.82	3.25	-0.39	-0.25	1.01	-0.06	19.13	-11.04	-20.86	-5.50	-5.45	15.13	0.00	-4.73	0.42	-3.25	-5.89	11.74	5.42	0.00	-16.94	-6.43	0.23	
73.00	-2.36	2.78	-0.16	-0.26	1.01	-0.07	18.81	-11.14	-21.31	-6.72	-4.10	14.81	0.00	-5.01	0.39	-2.98	-5.00	11.99	5.16	0.00	-17.15	-6.51	-0.37	
74.00	-1.95	2.29	0.05	-0.28	1.01	-0.07	18.36	-11.16	-21.49	-8.00	-3.13	14.48	0.00	-5.23	0.30	-2.89	-4.16	12.20	5.09	0.00	-17.35	-6.57	-0.84	
75.00	-1.66	1.85	0.15	-0.29	1.02	-0.08	17.96	-11.18	-21.14	-9.45	-2.00	14.26	0.00	-5.30	0.24	-2.84	-3.33	12.25	4.95	0.00	-17.41	-6.67	-1.05	
76.00	-1.35	1.50	0.13	-0.30	1.02	-0.09	17.47	-11.23	-20.52	-11.12	-0.79	14.39	0.00	-5.45	0.24	-2.83	-2.47	12.00	4.82	0.00	-17.46	-6.84	-1.08	
77.00	-1.04	1.18	0.10	-0.31	1.02	-0.09	16.94	-11.32	-19.67	-13.11	0.42	14.56	0.00	-5.43	0.21	-2.82	-1.94	11.76	4.78	0.00	-17.53	-6.98	-1.07	
78.00	-0.80	0.79	0.09	-0.32	1.02	-0.10	16.40	-11.31	-18.63	-15.28	1.87	14.85	0.00	-5.18	0.07	-2.76	-1.82	11.72	4.82	0.00	-17.51	-6.98	-0.98	
79.00	-0.56	0.38	0.03	-0.33	1.02	-0.10	15.83	-11.22	-17.63	-17.66	3.22	15.09	0.00	-4.83	-0.13	-2.75	-1.95	11.82	4.82	0.00	-17.44	-6.88	-0.77	
80.00	-0.34	-0.04	-0.13	-0.33	1.02	-0.10	15.21	-11.04	-16.70	-20.07	4.37	15.17	0.00	-4.43	-0.38	-2.79	-2.25	11.98	4.80	0.00	-17.33	-6.73	-0.40	
