gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	79.13	3.19	16.08	0.76	
2.00	71.57	2.89	14.53	5.27	
3.00	62.53	2.52	12.68	12.02	
4.00	73.62	2.96	14.91	13.55	
5.00	124.82	5.02	25.30	6.71	
6.00	253.07	10.12	51.30	1.33	
7.00	439.65	17.53	89.05	0.14	
8.00	654.69	26.07	132.51	0.00	
9.00	885.88	35.26	179.25	0.00	
10.00	1122.37	44.68	227.06	0.00	
11.00	1353.70	53.89	273.91	0.00	
12.00	1573.38	62.64	318.35	0.00	
13.00	1777.42	70.76	359.63	0.00	
14.00	1961.30	78.09	396.85	0.00	
15.00	2118.58	84.35	428.69	0.00	
16.00	2250.37	89.59	455.36	0.00	
17.00	2359.54	93.95	477.46	0.00	
18.00	2448.58	97.49	495.47	0.00	
19.00	2518.54	100.28	509.63	0.00	
20.00	2571.20	102.38	520.28	0.00	
21.00	2609.09	103.88	527.97	0.00	
22.00	2632.86	104.83	532.78	0.00	
23.00	2642.23	105.20	534.66	0.00	
24.00	2636.47	104.98	533.49	0.00	
25.00	2615.38	104.14	529.23	0.00	
26.00	2579.62	102.71	522.00	0.00	
27.00	2529.63	100.72	511.88	0.00	
28.00	2465.80	98.18	498.96	0.00	
29.00	2390.11	95.16	483.64	0.00	
30.00	2306.42	91.83	466.71	0.00	
31.00	2217.28	88.28	448.66	0.00	
32.00	2125.20	84.61	430.03	0.00	
33.00	2032.41	80.92	411.26	0.00	
34.00	1939.89	77.23	392.51	0.00	
35.00	1847.34	73.55	373.79	0.00	
36.00	1754.05	69.84	354.94	0.00	
37.00	1659.01	66.05	335.68	0.00	
38.00	1561.35	62.16	315.89	0.00	
39.00	1461.21	58.18	295.67	0.00	
40.00	1359.09	54.10	274.96	0.00	
41.00	1255.91	50.00	254.13	0.00	
42.00	1153.27	45.91	233.35	0.00	
43.00	1052.30	41.90	212.95	0.00	
44.00	954.27	37.99	193.08	0.00	
45.00	860.40	34.25	174.09	0.00	
46.00	770.52	30.69	155.96	0.00	
47.00	685.35	27.30	138.76	0.00	
48.00	604.05	24.07	122.30	0.00	
49.00	526.78	20.99	106.63	0.01	
50.00	452.88	18.06	91.73	0.01	
51.00	382.67	15.27	77.54	0.01	
52.00	316.53	12.63	64.14	0.01	
53.00	255.04	10.17	51.68	0.02	
54.00	199.97	7.97	40.53	0.02	
55.00	152.26	6.07	30.88	0.03	
56.00	114.32	4.58	23.21	0.04	
57.00	85.02	3.40	17.25	0.05	
58.00	64.48	2.55	13.06	0.05	
59.00	50.59	1.97	10.23	0.05	
60.00	41.50	1.61	8.39	0.06	
61.00	35.67	1.38	7.21	0.07	
62.00	31.94	1.23	6.42	0.08	
63.00	29.37	1.12	5.87	0.09	
64.00	27.47	1.06	5.45	0.09	
65.00	26.01	1.01	5.12	0.10	
66.00	24.77	0.97	4.87	0.11	
67.00	23.65	0.93	4.62	0.12	
68.00	22.49	0.89	4.36	0.13	
69.00	21.19	0.86	4.06	0.15	
70.00	19.68	0.80	3.70	0.19	
71.00	17.90	0.74	3.31	0.27	
72.00	15.91	0.68	2.89	0.38	
73.00	13.86	0.62	2.45	0.57	
74.00	11.82	0.55	2.05	0.82	
75.00	9.96	0.48	1.71	1.18	
76.00	8.28	0.43	1.45	1.64	
77.00	6.93	0.37	1.17	2.22	
78.00	5.79	0.32	0.93	2.88	
79.00	4.77	0.28	0.71	3.60	
80.00	3.81	0.25	0.59	4.41	
81.00	2.93	0.21	0.49	5.25	
82.00	2.27	0.17	0.37	6.20	
83.00	1.77	0.14	0.28	7.22	
84.00	1.40	0.11	0.23	8.22	
85.00	1.10	0.10	0.19	9.07	
86.00	0.85	0.09	0.15	9.72	
87.00	0.66	0.07	0.11	10.17	
88.00	0.50	0.06	0.10	10.70	
89.00	0.36	0.05	0.08	11.88	
90.00	0.25	0.03	0.06	14.41	
91.00	0.16	0.02	0.03	19.38	
92.00	0.03	0.01	0.02	28.55	
93.00	0.01	0.00	0.01	41.57	
94.00	0.00	0.00	0.00	55.64	
95.00	0.00	0.00	0.00	66.76	
96.00	0.03	0.00	0.01	64.38	
97.00	3.91	0.18	0.74	40.81	
98.00	21.94	0.89	4.39	17.52	
99.00	49.76	1.99	10.08	2.76	
100.00	77.17	3.11	15.68	1.36	
