gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-7.37	-2.22	-6.08	-0.08	1.03	0.03	-6.56	-0.98	0.61	-38.17	-3.04	6.65	0.00	23.94	-4.50	0.65	-8.16	9.14	1.11	0.00	-12.91	0.05	20.10	
2.00	-6.95	-1.99	-5.96	-0.08	1.02	0.02	-6.09	-1.14	0.97	-42.21	-1.91	6.74	0.00	23.85	-4.24	0.24	-8.69	9.04	1.58	0.00	-13.38	-0.44	19.23	
3.00	-6.49	-1.63	-5.86	-0.08	1.02	0.02	-5.55	-1.46	1.35	-46.37	-0.76	6.85	0.00	23.79	-3.81	-0.12	-9.58	8.11	1.75	0.00	-13.90	-1.09	18.32	
4.00	-6.01	-1.19	-5.79	-0.08	1.01	0.02	-4.97	-1.87	1.74	-50.59	0.37	6.94	0.00	23.73	-3.31	-0.52	-10.88	6.35	1.74	0.00	-14.45	-1.81	17.37	
5.00	-5.50	-0.71	-5.74	-0.08	1.01	0.02	-4.35	-2.30	2.13	-54.86	1.45	6.98	0.00	23.67	-2.77	-0.97	-12.63	4.08	1.63	0.00	-15.04	-2.57	16.40	
6.00	-4.99	-0.20	-5.64	-0.08	1.00	0.02	-3.68	-2.75	2.42	-59.13	2.49	6.92	0.00	23.67	-2.18	-1.41	-15.05	2.83	1.41	0.00	-15.66	-3.38	15.32	
7.00	-4.55	0.47	-5.45	-0.08	1.00	0.02	-2.80	-3.33	2.58	-63.44	3.41	6.84	0.00	23.99	-1.41	-1.88	-18.30	5.06	1.85	0.00	-16.26	-4.34	14.04	
8.00	-4.22	1.24	-5.28	-0.08	0.99	0.02	-1.66	-3.98	2.78	-67.78	4.25	6.73	0.00	24.66	-0.60	-2.53	-22.11	8.13	2.97	0.00	-16.84	-5.40	12.71	
9.00	-3.96	2.05	-5.12	-0.08	0.99	0.02	-0.31	-4.65	3.02	-72.08	5.03	6.58	0.00	25.60	0.17	-3.31	-26.22	11.03	4.41	0.00	-17.41	-6.50	11.33	
10.00	-3.75	2.85	-4.94	-0.08	0.98	0.02	1.15	-5.23	3.29	-76.21	5.77	6.38	0.00	26.60	0.83	-4.07	-30.28	13.32	5.68	0.00	-18.02	-7.62	9.85	
