gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	29.39	15.09	16.04	136.68	119.27	44.94	7.43	11.70	7.51	9.39	4.71	4.14	29.03	18.19	5.29	5.55	5.05	6.02	5.02	3.49	3.15	0.01	0.01	
0.00	20.74	13.13	15.65	92.30	126.77	21.02	7.62	12.91	8.24	15.23	8.28	4.77	22.87	21.22	5.34	4.39	7.65	6.44	4.82	3.82	2.98	0.01	0.01	
0.00	12.87	4.64	13.23	120.21	144.79	62.49	9.29	10.95	7.79	10.75	8.20	7.94	20.19	17.20	3.81	3.60	10.43	7.15	6.06	3.67	4.04	0.01	0.00	
0.00	15.46	8.19	19.25	99.39	104.91	56.82	6.11	8.41	6.42	11.67	11.30	11.35	21.15	19.83	3.44	4.11	17.06	8.67	9.07	3.22	5.74	0.02	0.00	
0.00	22.69	12.09	10.73	64.00	99.92	33.17	15.10	6.80	3.78	14.65	9.72	12.75	16.31	21.36	4.26	3.36	24.79	10.94	13.67	2.17	6.97	0.02	0.00	
0.00	36.98	25.19	13.64	53.65	154.03	72.78	15.82	6.78	2.54	14.52	11.75	14.21	23.87	28.31	4.92	3.26	34.74	12.13	19.59	2.33	8.36	0.02	0.00	
0.00	18.59	14.91	11.55	65.60	89.62	33.97	17.69	4.33	1.86	19.85	8.06	16.29	31.65	31.05	4.93	4.39	42.32	10.95	25.49	2.51	10.65	0.03	0.00	
0.00	21.02	21.61	16.89	56.67	99.14	31.97	12.41	5.43	1.62	17.58	8.66	15.34	28.29	29.53	4.74	3.79	44.16	7.94	28.01	2.61	11.86	0.02	0.00	
0.00	19.75	14.41	14.54	96.01	121.11	23.50	12.52	6.15	1.83	20.90	8.38	12.05	35.26	26.15	5.91	3.89	37.40	5.50	25.00	2.15	11.15	0.03	0.00	
0.00	32.27	17.66	14.07	58.13	164.74	39.72	10.99	5.39	2.11	21.12	9.54	10.84	26.37	27.35	6.16	5.00	36.27	2.97	20.16	2.31	10.14	0.02	0.01	
0.00	42.21	14.34	18.52	72.64	151.86	59.58	8.65	4.22	1.27	16.65	9.28	17.73	46.74	28.17	7.94	4.54	46.85	0.75	29.01	0.09	12.45	0.03	0.01	
0.00	40.41	16.67	22.21	109.75	135.23	33.75	6.68	5.05	0.85	18.86	12.78	21.22	31.88	35.85	4.68	4.08	59.14	0.40	43.46	0.14	13.54	0.02	0.03	
0.00	25.02	19.51	24.17	128.90	126.49	32.57	8.82	5.54	1.63	19.44	13.58	23.56	37.96	39.80	16.28	3.76	56.74	0.28	50.50	0.27	14.18	0.01	0.02	
0.00	65.83	20.79	34.82	122.29	125.33	68.84	11.02	3.44	1.25	12.62	10.95	24.38	74.39	43.35	23.08	4.87	49.39	0.26	57.98	0.11	16.24	0.01	0.02	
0.00	20.43	16.38	22.50	56.71	123.22	32.80	13.38	4.11	1.68	14.26	9.44	18.95	21.72	37.81	8.72	5.32	38.03	0.72	59.88	0.17	14.04	0.02	0.03	
0.00	30.76	20.48	15.99	93.32	169.18	63.56	32.66	5.79	3.69	14.93	8.14	14.77	24.83	33.06	8.52	8.03	25.90	1.73	52.57	1.11	10.91	0.04	0.03	
0.00	40.81	19.18	13.84	117.01	77.50	65.54	41.59	31.09	6.78	10.04	8.78	10.54	23.00	22.56	8.84	36.11	15.71	7.76	40.43	0.97	8.54	0.08	0.03	
0.00	62.29	24.92	18.23	130.92	134.64	65.04	48.72	10.35	13.96	16.03	10.18	3.13	26.64	14.48	17.07	27.91	13.99	13.44	27.67	1.58	3.22	0.04	0.02	
0.00	79.76	42.81	32.86	163.71	121.88	118.30	65.14	19.54	20.00	19.94	16.44	8.45	63.33	24.71	23.80	49.51	14.05	19.75	12.90	1.81	1.71	0.16	0.03	
0.00	48.16	43.79	26.34	102.71	176.26	77.24	54.63	34.74	21.50	14.81	6.41	3.86	56.11	8.69	24.37	45.68	11.93	26.92	2.37	2.36	1.38	0.13	0.04	
0.00	87.62	31.57	26.12	181.01	233.22	89.91	74.32	23.58	25.86	15.72	10.38	3.66	57.53	33.79	15.14	55.49	10.84	32.86	0.73	6.44	0.30	0.12	0.03	
0.00	162.16	70.36	28.80	1005.16	999.28	123.31	71.59	25.89	25.64	19.27	11.19	4.60	136.51	40.56	21.71	68.85	9.97	38.08	0.66	7.17	0.29	0.17	0.03	
0.00	77.02	78.87	20.10	622.55	555.53	93.31	34.39	14.77	20.31	19.52	37.76	16.95	65.45	20.73	19.15	61.23	9.29	37.63	0.77	5.21	0.78	0.16	0.03	
0.00	220.80	59.99	67.77	2038.46	1370.78	213.77	82.09	16.10	13.25	35.47	18.03	8.23	155.87	110.18	19.83	48.27	20.69	32.28	1.12	3.37	0.35	0.06	0.05	
0.00	83.40	68.60	47.58	821.19	711.23	213.25	16.51	21.24	10.95	33.52	12.72	6.06	74.95	62.19	29.24	35.35	10.63	23.71	1.44	3.84	0.41	0.03	0.06	
0.00	59.99	37.00	24.90	473.76	515.97	72.74	24.00	15.85	5.24	18.80	20.65	9.86	43.57	27.65	11.14	9.58	6.77	18.41	0.69	3.73	0.56	0.01	0.04	
0.00	145.48	93.51	35.61	827.04	656.69	164.08	26.96	16.67	6.04	34.62	79.07	30.88	78.62	65.20	14.81	10.76	9.15	15.64	0.85	3.67	1.11	0.01	0.02	
0.00	47.60	42.78	33.10	1033.02	894.20	72.75	37.93	8.21	3.81	12.64	10.73	4.46	81.57	36.15	15.23	8.49	6.22	14.39	1.97	4.45	0.35	0.01	0.09	
0.00	51.02	29.05	11.53	208.32	164.14	48.17	8.53	7.27	3.58	7.44	3.80	2.30	42.71	30.67	6.72	10.20	9.69	12.45	1.01	5.08	0.87	0.00	0.07	
0.00	81.13	32.69	33.77	156.18	192.87	48.45	8.05	5.32	2.46	31.83	12.34	9.05	53.97	34.41	15.33	10.71	14.77	11.10	2.12	5.08	1.29	0.01	0.12	
0.00	114.19	43.86	35.51	1167.72	815.52	180.22	31.03	19.65	4.41	11.72	6.29	3.71	43.53	27.09	10.93	11.10	3.62	11.53	0.84	4.87	0.43	0.01	0.04	
0.00	70.26	62.19	54.65	301.36	222.81	312.32	14.55	5.15	2.82	10.79	40.03	8.34	60.23	14.06	14.63	12.34	160.82	13.13	20.60	4.70	8.13	0.00	1.48	
0.00	20.54	19.65	8.32	183.49	182.54	14.08	9.79	3.89	3.59	5.70	5.68	1.79	28.18	13.53	9.71	12.15	6.44	14.75	0.74	5.19	0.33	0.01	0.05	
0.00	132.45	53.47	35.49	1219.15	854.59	288.33	31.96	23.50	6.55	26.31	24.98	9.15	61.20	33.23	5.78	12.78	6.16	16.23	0.76	5.58	0.62	0.01	0.02	
0.00	56.75	16.75	15.41	246.93	199.75	89.98	9.06	5.00	3.73	12.00	14.92	5.77	32.50	15.98	8.20	13.63	2.44	17.13	0.39	5.42	0.43	0.01	0.02	
0.00	45.77	23.33	16.14	69.37	145.96	31.81	6.33	3.54	4.09	8.10	5.36	2.65	41.18	15.38	7.52	13.96	3.14	17.17	0.61	5.28	0.25	0.01	0.03	
0.00	31.58	15.72	19.82	88.70	145.69	61.12	5.65	3.80	4.07	15.56	1.83	1.51	26.36	15.88	6.09	13.12	3.22	17.22	0.79	5.29	0.24	0.01	0.04	
0.00	61.42	19.59	25.66	91.57	231.92	86.60	6.15	5.26	4.23	28.84	17.23	7.31	37.79	10.91	8.82	11.45	5.81	17.22	0.68	5.38	0.34	0.00	0.04	
0.00	14.31	5.17	5.65	42.12	85.62	38.77	5.44	3.72	4.20	2.64	3.76	1.73	18.59	8.09	4.26	10.60	2.29	17.34	0.11	5.53	0.14	0.00	0.01	
0.00	12.76	6.13	10.40	17.33	154.70	42.71	6.20	3.88	3.82	6.51	2.23	1.01	16.23	8.49	3.27	10.70	3.15	17.67	0.34	5.67	0.12	0.00	0.02	
0.00	14.51	9.36	6.12	51.58	114.25	28.85	5.51	4.94	3.92	5.83	3.47	1.45	24.78	10.29	5.56	9.71	3.54	17.99	0.33	6.00	0.17	0.00	0.02	
0.00	13.04	5.94	3.71	23.96	101.02	20.43	6.03	4.39	3.54	3.81	3.39	2.07	19.92	9.46	2.98	9.27	2.50	18.34	0.17	6.22	0.19	0.00	0.01	
0.00	18.79	11.90	13.33	34.00	118.65	70.59	5.06	4.25	3.18	12.25	1.83	3.38	20.67	13.17	3.01	8.84	8.24	19.01	1.56	5.94	0.66	0.00	0.09	
0.00	6.73	9.93	10.39	20.36	92.90	60.11	5.92	4.17	3.12	3.86	1.18	0.93	17.26	13.39	4.72	8.65	2.94	19.64	0.40	5.94	0.20	0.00	0.03	
0.00	17.93	11.98	10.03	45.01	114.78	42.60	9.06	3.91	2.49	8.81	7.66	2.98	17.26	11.98	5.56	9.00	2.52	20.04	0.14	6.32	0.11	0.00	0.01	
0.00	33.24	13.31	12.62	29.27	176.29	45.52	11.24	4.00	1.44	16.85	7.02	2.31	23.88	14.25	7.46	9.47	3.77	20.33	0.32	6.54	0.15	0.00	0.01	
0.00	20.53	9.51	10.56	33.87	115.92	45.41	10.32	1.86	1.93	4.66	4.05	1.20	26.14	11.16	9.46	9.63	1.08	20.89	0.14	6.27	0.07	0.00	0.00	
0.00	44.32	11.28	11.68	65.85	97.93	34.81	10.77	2.88	2.35	4.67	3.11	2.09	50.18	6.79	5.47	8.86	1.71	21.18	0.17	6.38	0.19	0.00	0.01	
0.00	46.67	9.09	13.42	60.46	111.22	32.64	12.17	3.83	2.40	4.96	1.77	1.25	53.80	12.75	3.69	9.09	2.04	22.15	0.24	6.37	0.08	0.00	0.01	
0.00	70.27	23.85	32.37	91.30	160.13	81.48	14.74	5.15	2.49	21.67	17.50	7.52	53.92	13.83	7.03	10.06	4.47	23.00	0.22	6.44	0.28	0.00	0.02	
0.00	36.55	13.71	16.40	152.84	147.21	81.31	16.90	5.06	4.04	5.98	3.76	1.96	30.53	11.23	4.40	12.20	2.63	23.57	0.29	6.29	0.13	0.00	0.01	
0.00	68.92	25.88	14.55	641.24	513.58	213.20	34.81	7.54	10.49	27.80	12.79	3.50	73.49	22.90	3.86	11.88	9.51	23.89	0.88	6.00	0.13	0.01	0.02	
0.00	215.35	104.56	54.02	1785.98	1185.22	502.29	36.08	39.36	8.32	15.92	15.85	1.95	87.06	23.72	7.62	17.14	6.65	23.95	0.81	6.57	0.21	0.01	0.02	
0.00	58.46	33.87	23.00	1316.57	899.24	282.62	48.39	10.93	8.99	35.81	17.92	4.93	71.19	45.40	11.83	22.17	10.52	24.03	0.77	6.10	0.22	0.00	0.02	
0.00	71.80	31.34	23.83	194.91	117.03	36.94	20.86	7.45	9.45	14.14	11.69	5.19	56.29	14.84	9.97	25.39	3.84	24.37	0.98	5.91	0.36	0.01	0.04	
0.00	54.91	119.95	37.25	156.44	163.61	163.26	25.32	11.44	12.13	19.30	106.82	58.74	38.60	17.56	6.02	30.82	14.25	25.29	1.56	4.92	2.99	0.00	0.02	
0.00	123.37	46.14	24.31	307.21	254.46	106.01	23.64	26.99	13.88	25.33	12.40	2.40	73.55	13.58	7.38	36.71	7.60	26.42	0.76	4.63	1.17	0.00	0.03	
0.00	49.39	65.86	23.44	133.58	109.59	64.05	29.31	7.27	15.48	23.86	41.59	21.69	48.66	15.84	19.52	37.78	9.51	26.39	0.59	5.02	0.97	0.00	0.03	
0.00	60.59	67.39	26.71	349.69	277.83	86.94	27.44	18.12	18.34	13.30	6.62	4.72	55.73	31.72	26.41	37.58	4.69	25.37	0.62	5.30	0.26	0.01	0.03	
0.00	126.20	61.61	34.76	832.48	622.43	416.89	42.01	32.28	18.42	13.72	13.73	2.86	41.78	21.84	4.68	36.15	7.43	23.80	1.93	5.33	0.26	0.00	0.03	
0.00	99.85	17.10	18.82	482.27	395.62	103.42	40.31	18.38	15.17	25.79	7.42	2.30	103.40	11.81	6.88	33.96	10.23	21.30	9.16	5.73	0.85	0.01	0.02	
0.00	55.33	16.84	15.58	78.65	134.89	65.84	30.56	14.54	14.65	8.77	6.24	1.80	63.28	21.21	14.42	27.01	5.61	18.74	18.44	4.91	1.43	0.01	0.03	
0.00	40.33	10.15	20.82	120.43	68.72	43.86	28.05	14.59	12.48	17.57	9.10	5.35	47.65	17.84	19.74	21.90	8.34	16.28	28.29	4.30	2.76	0.01	0.05	
0.00	22.84	11.80	22.70	96.28	162.83	57.41	22.33	17.93	11.42	27.85	13.26	6.20	41.59	19.81	11.54	18.26	19.78	14.06	36.03	4.24	3.63	0.01	0.03	
0.00	40.73	9.85	16.94	91.67	155.35	34.15	20.90	15.23	9.56	13.07	11.86	7.75	40.56	31.15	12.81	13.60	17.34	11.76	42.53	3.95	4.79	0.01	0.01	
0.00	61.01	18.92	29.34	89.67	69.19	45.89	18.58	13.97	8.28	8.84	12.15	7.53	52.68	35.92	27.38	10.16	18.76	9.92	48.09	3.80	6.07	0.01	0.06	
