gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-39.49	-13.14	5.35	-8.60	13.93	-10.31	-17.74	-23.98	8.67	-12.19	-19.93	4.13	7.04	-13.34	-2.20	-6.89	4.30	-17.54	-12.29	-0.52	2.07	0.03	0.03	
2.00	-27.15	-10.69	-1.63	11.92	-39.35	-5.26	-13.11	-24.29	6.53	-10.23	-21.45	6.01	4.47	-1.85	-2.44	-5.71	6.02	-17.72	-14.87	-1.66	3.40	0.03	0.03	
3.00	-27.18	-16.42	-0.33	-8.41	-42.08	22.45	-7.61	-23.39	6.01	-12.93	-23.13	8.91	1.34	1.89	-2.40	-4.42	11.31	-17.26	-19.22	-1.99	5.20	0.02	0.03	
4.00	-33.79	-11.24	-7.08	44.17	10.10	26.49	-8.01	-21.70	5.35	-20.17	-25.94	14.34	9.05	12.02	-0.62	-5.57	18.52	-16.44	-25.69	-2.59	8.21	0.03	0.03	
5.00	-23.87	0.01	-16.55	34.02	-37.44	-4.04	3.19	-17.55	2.94	-24.41	-32.75	20.88	10.06	23.42	-0.06	-1.31	30.91	-14.37	-35.22	-3.10	12.31	0.03	0.03	
6.00	-37.09	18.69	-27.05	46.97	-24.40	-19.90	5.71	-12.34	1.25	-32.68	-37.68	27.77	9.12	45.38	1.15	-1.58	46.10	-10.86	-48.63	-2.85	17.06	0.04	0.03	
7.00	-4.75	10.68	-25.24	12.56	-34.89	20.33	16.16	-13.95	1.68	-35.58	-34.66	35.87	33.83	57.80	5.91	2.36	64.95	-7.34	-64.96	-2.41	22.61	0.05	0.03	
8.00	-9.68	10.35	-31.02	-49.43	-20.96	21.22	11.19	-11.98	1.53	-43.98	-35.02	42.92	48.72	64.35	7.50	-0.12	81.38	-4.53	-82.01	-2.49	27.61	0.05	0.03	
9.00	-9.23	11.94	-36.72	-24.21	3.46	3.79	12.77	-8.45	0.82	-46.96	-34.10	46.85	55.99	68.56	7.67	-0.50	87.16	-1.37	-96.20	-1.34	31.05	0.05	0.03	
10.00	15.90	3.02	-39.11	-12.63	-120.09	25.30	16.48	-8.66	0.48	-40.68	-29.85	46.29	55.36	66.29	6.67	0.82	80.30	-0.28	-105.00	-1.30	31.86	0.04	0.03	
11.00	2.41	8.00	-26.24	-54.61	-71.84	50.37	14.05	-5.13	0.05	-43.70	-29.36	41.59	49.70	58.24	10.08	1.12	60.94	1.16	-105.99	-0.01	29.08	0.04	0.03	
12.00	-9.68	-0.32	-22.19	26.02	-73.74	22.58	18.13	-2.78	-0.63	-40.28	-24.76	33.13	26.93	41.30	6.73	3.26	37.34	1.10	-100.42	0.03	24.43	0.03	0.03	
13.00	-13.72	8.17	-14.72	17.84	44.75	14.00	15.26	-5.30	0.28	-37.37	-24.42	23.50	29.91	37.66	9.55	2.33	16.14	0.89	-88.42	-0.02	18.19	0.02	0.04	
14.00	-4.10	-2.28	0.08	16.00	-2.21	-2.97	12.72	-1.98	-0.79	-29.68	-17.79	13.72	20.98	16.67	13.18	1.05	-1.81	0.95	-68.92	-0.03	10.88	0.03	0.04	
15.00	-5.65	-7.34	-5.58	38.06	-67.00	-11.92	6.66	-1.03	-0.35	-21.35	-15.66	9.18	4.79	3.92	6.27	-2.54	-11.61	0.73	-49.69	-0.06	6.90	0.03	0.05	
16.00	-11.24	-1.48	-0.76	1.41	-11.39	-7.28	-1.70	-1.89	1.33	-21.34	-13.30	5.89	9.75	1.13	6.23	-5.14	-16.38	0.16	-34.58	-0.49	4.52	0.04	0.07	
17.00	2.90	-10.21	0.92	33.27	-4.42	-68.69	20.90	-9.47	1.80	-18.47	-12.37	3.12	-4.13	-6.78	2.60	8.98	-17.45	-2.17	-21.79	-0.38	1.46	-0.00	0.07	
18.00	-1.90	-16.67	-5.88	7.94	4.16	1.78	-16.86	-9.60	6.46	-8.49	-7.38	0.81	20.24	-17.89	-7.91	6.68	-14.28	-4.98	-10.15	0.28	-0.27	0.01	0.06	
19.00	-28.03	-15.82	-1.90	-92.66	-62.97	38.65	-54.79	-15.35	13.84	-10.88	-7.73	0.65	27.06	-20.08	-5.34	0.04	-13.10	-9.95	-2.87	0.21	-1.07	0.01	0.07	
