gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	30.64	1.24	6.27	16.75	
0.00	33.97	1.39	6.94	6.11	
0.00	39.02	1.58	8.00	18.10	
0.00	43.10	1.74	8.82	30.51	
0.00	45.12	1.82	9.20	37.40	
0.00	83.91	3.36	17.05	32.47	
0.00	152.90	6.08	30.98	20.08	
0.00	220.19	8.76	44.56	9.19	
0.00	274.60	10.93	55.55	0.00	
0.00	310.61	12.36	62.80	0.00	
0.00	326.92	13.02	66.15	0.00	
0.00	330.09	13.15	66.83	0.00	
0.00	323.48	12.89	65.50	0.00	
0.00	308.72	12.30	62.48	0.00	
0.00	287.07	11.43	58.09	0.00	
0.00	265.06	10.55	53.64	0.00	
0.00	244.61	9.73	49.49	0.00	
0.00	226.18	9.00	45.76	0.00	
0.00	209.64	8.34	42.41	0.00	
0.00	195.64	7.78	39.58	0.00	
0.00	182.95	7.28	37.01	0.00	
0.00	171.89	6.84	34.78	0.00	
0.00	163.10	6.49	33.00	0.00	
0.00	157.00	6.25	31.77	0.00	
0.00	153.43	6.11	31.05	0.00	
0.00	151.65	6.03	30.69	0.00	
0.00	151.29	6.02	30.62	0.00	
0.00	151.12	6.02	30.60	0.00	
0.00	150.18	5.98	30.40	0.00	
0.00	148.81	5.93	30.12	0.00	
0.00	148.77	5.92	30.11	0.00	
0.00	151.54	6.04	30.67	0.00	
0.00	158.89	6.32	32.16	0.00	
0.00	171.33	6.81	34.66	0.00	
0.00	186.56	7.42	37.71	0.00	
0.00	201.06	8.01	40.70	0.00	
0.00	211.18	8.41	42.77	0.00	
0.00	211.46	8.41	42.74	0.00	
0.00	201.19	8.00	40.67	0.00	
0.00	180.95	7.20	36.60	0.00	
0.00	153.54	6.11	31.06	0.00	
0.00	122.22	4.86	24.74	0.00	
0.00	92.07	3.65	18.63	0.01	
0.00	67.39	2.67	13.61	0.01	
0.00	50.90	2.02	10.27	0.01	
0.00	41.55	1.66	8.40	0.01	
0.00	36.42	1.47	7.42	0.02	
0.00	32.55	1.34	6.67	0.03	
0.00	28.08	1.17	5.77	0.05	
0.00	23.00	0.95	4.76	0.07	
0.00	18.11	0.73	3.81	0.10	
0.00	14.35	0.54	3.09	0.17	
0.00	11.80	0.41	2.62	0.29	
0.00	10.42	0.35	2.36	0.39	
0.00	9.80	0.31	2.22	0.45	
0.00	9.65	0.31	2.17	0.45	
0.00	9.64	0.30	2.16	0.41	
0.00	9.65	0.30	2.16	0.36	
0.00	9.61	0.30	2.15	0.31	
0.00	9.41	0.30	2.16	0.24	
0.00	9.19	0.29	2.14	0.16	
0.00	8.99	0.28	2.10	0.12	
0.00	8.81	0.28	2.09	0.10	
0.00	8.71	0.27	2.08	0.11	
0.00	8.65	0.26	2.07	0.11	
0.00	8.58	0.26	2.04	0.12	
0.00	8.47	0.25	2.00	0.13	
0.00	8.32	0.23	1.95	0.14	
0.00	8.12	0.22	1.87	0.18	
0.00	7.87	0.21	1.80	0.30	
0.00	7.62	0.21	1.69	0.54	
0.00	7.37	0.21	1.56	0.87	
0.00	7.07	0.22	1.41	1.36	
0.00	6.61	0.22	1.21	2.04	
0.00	5.99	0.23	1.04	2.87	
0.00	5.36	0.23	0.84	3.75	
0.00	4.78	0.22	0.63	4.57	
0.00	4.09	0.22	0.52	5.27	
0.00	3.42	0.20	0.40	5.90	
0.00	2.77	0.18	0.34	6.43	
0.00	2.19	0.16	0.29	6.77	
0.00	1.62	0.14	0.25	6.88	
0.00	0.99	0.11	0.22	6.82	
0.00	0.47	0.08	0.19	6.68	
0.00	0.18	0.06	0.15	6.49	
0.00	0.10	0.05	0.10	6.29	
0.00	0.10	0.04	0.09	6.17	
0.00	0.09	0.04	0.08	6.12	
0.00	0.07	0.04	0.07	6.12	
0.00	0.05	0.03	0.05	6.20	
0.00	0.03	0.02	0.03	6.51	
0.00	0.01	0.01	0.01	7.25	
0.00	0.00	0.00	0.00	8.72	
0.00	0.00	0.00	0.00	10.46	
0.00	0.00	0.00	0.00	11.40	
0.00	0.00	0.00	0.00	9.09	
0.00	0.54	0.02	0.11	10.03	
0.00	4.44	0.18	0.88	21.09	
0.00	13.05	0.53	2.62	27.11	
0.00	30.63	1.24	6.26	17.78	
