gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2.40	0.11	0.44	38.43	
2.00	6.94	0.29	1.31	24.93	
3.00	7.77	0.34	1.51	33.56	
4.00	4.34	0.18	0.82	89.39	
5.00	1.28	0.05	0.25	179.32	
6.00	0.01	0.00	0.00	247.51	
7.00	0.67	0.03	0.13	246.94	
8.00	6.04	0.25	1.22	179.19	
9.00	26.60	1.07	5.39	90.24	
10.00	72.76	2.93	14.75	28.11	
11.00	139.31	5.60	28.26	4.14	
12.00	209.44	8.39	42.47	0.08	
13.00	272.46	10.89	55.22	0.01	
14.00	327.07	13.05	66.28	0.01	
15.00	374.20	14.93	75.82	0.01	
16.00	414.58	16.53	83.98	0.00	
17.00	449.21	17.91	90.99	0.00	
18.00	479.19	19.09	97.05	0.00	
19.00	505.55	20.15	102.40	0.00	
20.00	529.11	21.08	107.16	0.00	
21.00	550.27	21.92	111.44	0.00	
22.00	569.34	22.68	115.30	0.00	
23.00	587.01	23.39	118.87	0.00	
24.00	604.28	24.07	122.38	0.00	
25.00	622.28	24.79	126.02	0.00	
26.00	641.95	25.57	129.97	0.00	
27.00	663.92	26.45	134.41	0.00	
28.00	688.93	27.44	139.47	0.00	
29.00	718.26	28.61	145.41	0.00	
30.00	753.65	30.02	152.58	0.00	
31.00	796.93	31.74	161.32	0.00	
32.00	849.84	33.84	171.99	0.00	
33.00	914.19	36.40	185.01	0.00	
34.00	992.00	39.49	200.72	0.00	
35.00	1084.94	43.20	219.55	0.00	
36.00	1192.64	47.49	241.38	0.00	
37.00	1313.17	52.28	265.71	0.00	
38.00	1442.80	57.44	291.90	0.00	
39.00	1577.20	62.79	319.07	0.00	
40.00	1712.67	68.18	346.50	0.00	
41.00	1846.72	73.52	373.66	0.00	
42.00	1977.88	78.75	400.22	0.00	
43.00	2105.21	83.82	425.98	0.00	
44.00	2227.52	88.69	450.74	0.00	
45.00	2342.66	93.27	474.04	0.00	
46.00	2447.56	97.45	495.26	0.00	
47.00	2538.73	101.08	513.71	0.00	
48.00	2613.31	104.05	528.81	0.00	
49.00	2669.78	106.31	540.24	0.00	
50.00	2708.21	107.84	548.02	0.00	
51.00	2729.59	108.69	552.35	0.00	
52.00	2735.13	108.92	553.47	0.00	
53.00	2724.79	108.50	551.38	0.00	
54.00	2696.20	107.36	545.59	0.00	
55.00	2644.77	105.31	535.18	0.00	
56.00	2563.62	102.07	518.75	0.00	
57.00	2443.96	97.31	494.54	0.00	
58.00	2276.82	90.65	460.72	0.00	
59.00	2056.80	81.89	416.18	0.00	
60.00	1786.84	71.14	361.53	0.00	
61.00	1480.97	58.96	299.65	0.00	
62.00	1164.38	46.36	235.63	0.00	
63.00	866.43	34.50	175.36	0.00	
64.00	612.63	24.41	124.04	0.00	
65.00	418.35	16.68	84.74	0.00	
66.00	285.27	11.40	57.80	0.01	
67.00	202.33	8.11	41.04	0.01	
68.00	152.22	6.12	30.92	0.02	
69.00	117.82	4.75	23.98	0.02	
70.00	90.95	3.67	18.52	0.03	
71.00	69.84	2.80	14.21	0.03	
72.00	54.83	2.19	11.14	0.04	
73.00	45.33	1.78	9.17	0.05	
74.00	39.48	1.53	7.95	0.06	
75.00	35.35	1.36	7.10	0.07	
76.00	31.83	1.23	6.33	0.11	
77.00	28.47	1.09	5.58	0.19	
78.00	25.13	0.98	4.92	0.34	
79.00	22.00	0.88	4.33	0.53	
80.00	19.19	0.78	3.77	0.76	
81.00	16.67	0.69	3.23	1.07	
82.00	14.27	0.60	2.71	1.38	
83.00	12.05	0.52	2.16	1.80	
84.00	9.88	0.46	1.70	2.36	
85.00	7.77	0.40	1.29	2.99	
86.00	5.89	0.34	0.91	3.81	
87.00	4.33	0.28	0.63	4.90	
88.00	3.13	0.22	0.45	6.14	
89.00	2.26	0.18	0.36	7.36	
90.00	1.62	0.14	0.28	8.44	
91.00	1.06	0.11	0.20	9.37	
92.00	0.59	0.08	0.14	10.38	
93.00	0.27	0.05	0.08	11.65	
94.00	0.07	0.03	0.04	13.54	
95.00	0.01	0.01	0.01	17.03	
96.00	0.00	0.00	0.00	23.54	
97.00	0.00	0.00	0.00	33.72	
98.00	0.00	0.00	0.00	44.48	
99.00	0.25	0.02	0.05	47.27	
100.00	2.66	0.12	0.48	36.03	
