gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	22.75	11.85	11.20	75.73	147.73	45.93	16.06	6.65	9.35	16.13	5.29	2.79	34.16	8.65	8.79	27.41	25.91	7.66	7.08	2.76	1.62	0.01	0.01	
0.00	30.08	9.65	8.27	33.49	129.45	42.04	15.43	2.41	10.06	13.45	2.80	3.24	58.98	9.32	3.74	26.24	24.61	7.69	7.25	2.51	1.50	0.00	0.00	
0.00	23.16	6.86	3.87	65.51	79.01	17.89	18.56	5.41	9.56	16.26	2.11	2.84	41.76	5.87	1.73	25.92	23.93	7.94	7.72	2.52	1.49	0.00	0.00	
0.00	19.98	4.02	4.21	51.27	68.99	16.92	17.60	4.38	9.58	15.24	2.55	2.73	41.95	5.18	2.09	25.54	23.62	8.48	8.38	2.49	1.65	0.00	0.01	
0.00	16.77	9.82	4.28	48.68	106.41	41.58	17.70	6.32	8.99	17.75	3.01	2.84	37.15	9.95	4.17	25.09	22.93	9.26	9.01	2.54	1.90	0.00	0.01	
0.00	37.28	15.51	7.27	61.65	54.73	33.93	16.57	4.73	9.03	15.47	2.79	2.72	57.97	12.78	5.67	23.99	23.23	9.99	9.63	2.28	2.02	0.00	0.00	
0.00	19.69	12.08	7.77	38.75	140.75	27.61	17.44	3.41	8.86	17.63	4.66	2.51	43.39	9.71	7.04	22.81	21.73	10.65	10.53	2.10	2.15	0.00	0.01	
0.00	27.84	11.59	3.13	81.55	112.04	23.32	16.97	3.66	8.18	15.53	3.32	2.46	38.35	10.97	7.40	22.22	22.42	11.27	11.13	2.14	2.15	0.00	0.01	
0.00	17.73	10.67	6.49	59.03	76.34	25.21	16.96	3.84	7.91	15.25	4.59	2.29	37.61	4.08	4.62	21.15	21.75	11.64	11.41	1.97	2.23	0.00	0.00	
0.00	30.53	20.29	13.33	61.59	130.25	54.56	16.88	6.49	6.91	17.01	7.89	2.55	39.15	12.46	5.80	20.30	20.91	11.88	11.78	1.98	2.41	0.01	0.00	
0.00	28.77	15.14	12.45	72.55	112.80	44.50	15.64	3.18	7.17	13.33	3.36	2.47	54.57	9.51	9.56	19.92	20.61	12.30	12.07	1.89	2.66	0.00	0.00	
0.00	28.48	4.70	4.94	48.21	74.11	19.70	15.99	3.17	6.54	12.98	3.38	1.79	26.59	5.64	4.81	18.79	20.79	12.43	12.20	2.08	2.99	0.00	0.00	
0.00	15.85	5.06	4.70	92.82	140.87	27.04	13.43	4.68	5.90	13.08	4.70	1.50	43.24	5.19	3.84	18.35	19.04	12.46	12.26	2.28	3.17	0.00	0.01	
0.00	28.23	6.75	3.84	40.04	64.79	23.45	15.81	4.44	5.07	13.61	3.89	0.88	39.73	4.97	3.35	17.66	19.26	12.90	13.11	2.38	3.30	0.00	0.01	
0.00	17.94	9.29	8.84	94.15	129.10	25.20	13.33	3.67	4.74	15.11	4.43	1.11	34.69	7.86	7.50	18.22	19.34	13.77	14.50	2.67	3.34	0.00	0.00	
0.00	34.33	9.97	10.78	95.19	75.08	55.42	15.09	4.54	4.26	15.66	5.74	1.07	45.09	9.20	6.20	18.11	18.24	14.70	16.02	2.82	3.53	0.00	0.01	
0.00	25.01	12.77	8.58	141.52	93.65	52.02	15.50	2.86	4.13	14.79	5.11	0.86	41.32	11.96	6.48	18.22	18.71	15.20	17.33	2.81	3.75	0.00	0.00	
0.00	20.29	8.99	5.51	68.15	75.41	37.08	16.02	4.44	3.34	16.27	7.51	1.40	28.29	11.15	5.45	18.14	18.69	15.38	18.16	2.77	4.12	0.00	0.00	
0.00	21.89	8.07	6.23	82.48	176.73	33.86	11.06	5.37	3.91	14.76	6.94	1.99	47.81	9.19	3.23	18.10	19.12	15.17	18.29	2.82	4.31	0.00	0.00	
0.00	29.23	9.83	9.76	105.76	173.72	17.86	13.98	7.40	2.78	13.19	9.69	3.81	47.15	8.83	10.34	17.50	19.41	14.95	18.04	3.00	4.34	0.00	0.01	
0.00	17.95	8.21	10.22	20.01	118.91	42.96	12.61	7.39	2.17	13.72	7.72	4.05	20.58	8.41	8.35	17.39	18.02	14.88	17.55	3.22	4.29	0.00	0.00	
0.00	17.66	10.39	7.12	93.28	126.72	25.22	9.01	5.91	1.74	10.10	8.11	3.86	33.32	11.95	6.48	17.68	15.89	14.63	16.53	3.36	4.27	0.00	0.00	
0.00	39.42	10.82	9.92	94.79	62.28	29.57	8.12	7.75	2.16	9.41	9.16	4.00	50.83	11.03	6.50	17.00	13.85	13.90	15.56	3.50	4.11	0.01	0.00	
0.00	20.64	14.92	10.54	38.62	133.01	33.10	7.21	7.68	2.38	10.54	9.91	4.95	36.26	9.96	8.66	14.88	11.62	13.21	15.39	3.38	3.72	0.00	0.00	
0.00	14.41	10.90	6.15	58.73	137.90	28.71	9.44	7.54	2.97	11.09	11.14	5.77	20.71	8.52	5.58	12.19	9.39	13.24	15.98	3.01	3.23	0.00	0.00	
0.00	20.04	4.19	5.35	83.38	107.37	18.51	8.07	8.55	3.55	8.72	9.29	5.98	35.52	5.45	5.02	9.07	6.98	13.77	16.85	2.37	3.10	0.00	0.00	
0.00	36.01	29.28	9.54	193.83	178.19	75.16	7.35	14.87	6.79	6.87	14.43	6.47	21.29	4.65	6.89	6.42	6.95	14.40	17.62	2.00	3.16	0.00	0.01	
0.00	56.75	15.48	7.86	342.29	229.97	71.02	9.80	11.06	5.55	10.00	12.20	6.75	37.58	11.00	8.38	6.09	7.37	14.30	17.04	2.11	3.14	0.00	0.01	
0.00	27.38	8.64	4.69	78.43	85.01	25.74	12.41	10.38	4.82	13.99	9.73	8.33	45.87	7.12	4.66	12.66	12.19	12.88	14.14	2.86	2.87	0.01	0.00	
0.00	121.21	37.21	10.24	930.70	656.73	161.45	36.26	20.75	4.59	20.45	12.36	8.23	88.75	19.66	3.59	22.06	20.58	10.99	10.32	3.72	3.02	0.01	0.01	
0.00	96.38	2.30	8.87	281.81	147.49	42.45	29.51	9.74	5.46	36.87	5.05	7.95	147.49	9.28	4.77	29.52	27.82	13.46	12.75	4.51	3.94	0.01	0.00	
