gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-56.96	-3.63	-1.18	13.77	42.26	7.54	-16.61	-26.78	-4.37	-11.56	-12.53	-1.01	0.70	9.23	3.45	-14.97	-13.63	-24.60	-27.23	-10.31	2.55	0.03	0.03	
2.00	-27.90	-10.52	-6.00	12.03	-96.67	-24.73	-14.22	-23.78	-4.08	-9.04	-9.47	-0.72	4.93	2.51	-0.66	-15.06	-13.36	-24.99	-27.38	-10.05	2.89	0.03	0.03	
3.00	-41.60	-13.06	-1.06	10.82	3.80	5.58	-15.10	-25.90	-3.51	-10.38	-9.21	-0.99	4.60	2.46	-0.66	-15.11	-12.52	-25.00	-27.54	-9.63	3.08	0.03	0.03	
4.00	-39.17	-14.18	-6.73	-19.09	-41.01	-15.16	-17.20	-24.48	-3.28	-10.73	-9.67	-0.37	4.14	-0.27	-2.82	-15.25	-12.15	-24.98	-27.58	-9.29	3.40	0.03	0.03	
5.00	-40.41	-17.17	-4.39	28.17	-24.51	-2.18	-17.26	-25.25	-3.18	-8.12	-8.86	0.01	-0.50	-2.45	-2.39	-15.79	-11.29	-24.53	-27.10	-9.30	3.65	0.03	0.03	
6.00	-35.01	-18.89	-5.14	18.15	-36.05	1.44	-16.52	-23.81	-3.19	-6.83	-7.34	-0.15	-0.41	-3.45	-2.98	-15.46	-9.73	-24.02	-26.38	-9.26	3.54	0.03	0.03	
7.00	-70.51	-2.54	-6.42	-12.05	-39.11	-0.77	-19.67	-22.17	-3.20	-11.45	-7.45	0.17	-23.92	9.44	0.51	-14.90	-10.36	-23.23	-25.41	-9.24	3.20	0.03	0.03	
8.00	-48.87	-15.48	-6.82	-26.76	-35.96	-14.52	-20.58	-22.81	-3.11	-11.86	-7.57	0.28	-6.88	-3.28	-1.56	-14.44	-9.83	-22.41	-24.40	-9.20	2.88	0.03	0.03	
9.00	-48.85	-11.06	-5.76	29.44	-18.35	9.51	-20.08	-24.09	-2.84	-9.59	-7.48	-0.03	-9.45	1.89	-2.32	-14.00	-8.84	-21.55	-23.52	-9.19	2.60	0.03	0.03	
10.00	-64.59	-1.68	-0.54	33.48	17.70	25.13	-21.32	-24.21	-2.29	-12.61	-7.37	0.43	-19.39	8.05	4.10	-13.24	-8.85	-20.54	-22.62	-9.19	2.27	0.03	0.03	
11.00	-41.98	-4.81	0.43	32.23	-45.85	-3.06	-22.12	-22.44	-2.38	-11.20	-8.30	0.82	-5.92	2.32	6.17	-12.44	-8.62	-19.65	-21.38	-9.29	1.74	0.03	0.03	
12.00	-47.51	-11.07	-3.37	35.67	8.92	0.58	-20.99	-24.31	-2.11	-12.30	-9.11	0.20	-7.77	-1.19	0.79	-10.95	-7.15	-18.61	-19.84	-9.32	1.12	0.03	0.03	
13.00	-41.25	-2.31	-14.89	57.32	-11.49	-24.85	-22.91	-22.99	-1.39	-9.58	-10.07	1.02	-6.40	4.20	-5.64	-10.07	-6.06	-17.51	-18.40	-9.15	0.61	0.03	0.03	
14.00	-56.86	-6.55	-10.29	77.56	26.75	7.83	-23.49	-24.76	-1.05	-10.71	-9.59	0.92	-15.59	1.88	-5.77	-8.75	-4.77	-16.23	-17.00	-9.08	0.06	0.03	0.03	
15.00	-58.27	-16.17	-10.66	52.13	-29.80	-32.92	-25.04	-23.70	-1.03	-14.63	-11.81	1.55	-17.42	-11.86	-3.50	-7.19	-3.77	-15.03	-15.86	-9.34	-0.27	0.03	0.03	
16.00	-54.60	-15.40	-0.06	24.71	21.72	20.93	-26.83	-26.65	-0.79	-15.63	-10.65	1.56	-8.46	-6.92	3.79	-6.32	-2.62	-13.84	-14.77	-9.59	-0.56	0.03	0.03	
17.00	-55.32	-14.36	0.41	65.84	-80.74	20.14	-23.84	-25.95	-0.00	-15.09	-12.88	1.96	-20.95	-8.21	2.61	-5.00	-1.14	-12.86	-13.88	-9.63	-0.90	0.03	0.03	
