gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	4.65	-17.20	-9.97	22.39	-47.74	-7.98	-172.93	8.28	39.84	93.35	19.52	-5.37	79.49	-19.82	1.34	68.48	92.18	-74.66	-0.05	-5.05	-2.77	0.03	0.05	
2.00	-17.78	-10.97	2.70	143.03	28.26	-41.77	-170.99	6.87	39.47	81.16	14.36	-3.92	83.90	-20.26	5.67	63.49	84.01	-72.15	-2.32	-5.15	-2.56	0.03	0.03	
3.00	-23.76	-27.39	-2.56	-118.60	-107.93	17.96	-172.16	4.64	38.51	72.18	17.69	-4.16	62.74	-29.75	0.01	59.89	87.54	-68.36	-5.48	-5.36	-2.62	0.03	0.01	
4.00	-20.53	-19.80	10.22	247.27	257.61	31.97	-155.05	-4.11	37.40	66.42	9.53	-1.08	104.76	-18.46	0.87	55.97	82.42	-62.44	-9.32	-4.82	-2.36	0.03	0.02	
5.00	-19.42	-14.11	-2.38	-27.65	5.07	12.67	-151.30	-7.61	35.91	58.12	8.10	-2.38	76.19	-16.66	-5.20	51.89	83.09	-53.89	-14.28	-4.54	-1.77	0.03	0.01	
6.00	-12.96	-15.79	5.98	196.55	151.67	-48.50	-128.98	-13.06	31.51	53.42	4.94	-1.49	86.60	-12.40	2.94	45.29	72.21	-41.57	-19.04	-3.91	-1.61	0.04	0.04	
7.00	-48.37	-2.91	4.66	23.87	-6.75	21.44	-107.60	-15.01	26.18	44.86	-1.02	1.21	25.52	-3.66	2.65	33.26	73.75	-26.04	-27.06	-2.29	-1.76	0.04	0.04	
8.00	-40.00	-10.57	1.15	12.00	69.80	34.36	-77.09	-20.67	19.39	35.67	-14.92	7.86	25.11	-6.45	4.79	15.76	75.01	-7.75	-38.80	-1.64	-2.85	0.09	0.01	
9.00	-22.66	2.26	-16.56	-59.87	-54.67	-28.99	-49.60	-15.54	11.68	14.40	-32.79	14.34	23.21	2.28	-3.35	2.85	59.60	-4.53	-51.42	-1.09	-4.33	0.04	0.04	
10.00	-5.72	-2.76	-12.39	-10.23	-26.44	5.62	-22.00	-11.06	6.68	14.42	-29.97	11.58	14.35	10.95	-3.76	1.43	46.69	-1.67	-61.67	0.39	-4.38	0.02	0.03	
11.00	-39.17	11.05	-1.67	3.84	83.53	-8.13	-7.64	-2.18	3.75	-6.66	-38.10	9.11	2.03	14.48	4.46	-4.11	20.87	2.14	-67.88	0.87	-2.99	0.05	0.06	
12.00	-7.13	-5.64	-8.11	-9.92	-22.50	13.22	-3.59	-6.74	2.03	1.05	-32.97	5.87	9.03	12.23	0.08	-6.24	16.19	1.55	-72.76	-0.48	-1.53	0.05	0.03	
13.00	-2.61	4.38	-13.97	12.70	-39.81	-8.45	9.91	-10.16	0.63	-5.57	-47.17	7.18	5.58	15.52	-1.03	-2.45	0.52	0.48	-75.90	-0.97	0.68	0.02	0.03	
14.00	-17.36	8.29	-4.20	7.32	8.07	-7.15	12.37	-6.22	1.14	-14.04	-51.36	4.82	3.91	14.12	3.50	-0.99	-13.79	1.12	-78.01	-0.21	2.98	0.04	0.03	
15.00	-30.84	3.38	-4.90	41.91	-83.18	27.23	13.26	-6.67	1.06	-16.14	-50.97	3.83	-14.14	16.01	-0.41	1.89	-24.14	1.25	-79.14	-0.23	5.65	0.04	0.03	
16.00	-13.68	6.49	-7.70	38.30	-66.48	-7.20	20.85	-6.70	0.19	-19.87	-53.30	6.12	-1.02	18.56	3.01	4.66	-29.48	1.33	-78.08	-0.13	7.69	0.04	0.03	
