gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	2.24	1.22	2.35	0.04	0.02	0.01	1.92	2.48	1.83	5.79	3.91	2.31	0.00	7.52	1.62	2.10	4.75	2.13	4.07	0.00	2.72	2.10	2.81	
0.00	2.20	1.09	2.58	0.04	0.03	0.01	2.53	2.40	1.68	7.47	4.62	2.62	0.00	5.77	1.62	2.82	4.72	2.02	3.91	0.00	3.90	2.02	3.42	
0.00	2.24	1.10	2.32	0.03	0.04	0.01	2.69	2.61	2.13	8.80	4.92	3.06	0.00	6.63	1.46	2.41	5.26	2.02	3.70	0.00	2.82	1.85	2.41	
0.00	1.93	1.24	2.71	0.03	0.04	0.01	3.76	3.05	3.29	10.45	5.75	3.50	0.00	6.25	1.48	2.76	6.32	2.27	3.54	0.00	2.14	3.05	1.94	
0.00	1.60	1.63	2.84	0.03	0.05	0.01	4.97	2.72	3.76	12.32	6.61	3.95	0.00	5.29	1.65	3.31	7.37	2.51	3.24	0.00	1.81	3.19	1.76	
0.00	1.75	1.38	1.87	0.03	0.05	0.01	6.54	1.73	3.54	14.65	7.72	4.54	0.00	3.79	1.25	3.11	8.63	2.29	2.96	0.00	2.51	3.25	1.71	
0.00	1.38	1.12	2.77	0.03	0.06	0.01	7.82	1.29	3.13	17.49	8.12	5.09	0.00	2.83	1.31	2.41	10.33	1.94	2.49	0.00	3.25	3.05	2.29	
0.00	1.06	1.50	2.96	0.04	0.06	0.01	9.66	1.32	3.20	20.71	9.24	5.20	0.00	2.57	2.08	1.82	12.47	2.11	2.07	0.00	2.85	3.74	2.51	
0.00	1.11	1.72	3.12	0.04	0.06	0.01	10.73	1.76	3.69	22.39	5.12	3.68	0.00	3.06	2.89	1.48	14.85	2.71	2.31	0.00	2.53	4.09	2.58	
0.00	1.37	1.79	3.15	0.04	0.06	0.01	10.34	2.14	4.25	20.08	2.49	6.28	0.00	4.15	3.52	2.05	16.61	3.53	3.15	0.00	2.21	4.08	2.41	
0.00	1.56	1.63	2.95	0.04	0.05	0.01	8.07	1.94	3.85	12.83	4.83	9.03	0.00	4.57	3.30	3.37	16.42	4.96	4.48	0.00	1.91	3.54	1.89	
0.00	1.50	1.98	2.52	0.04	0.04	0.01	5.24	1.59	2.68	5.54	3.15	8.69	0.00	4.44	2.48	3.76	15.01	6.30	5.29	0.00	1.49	2.82	1.09	
0.00	1.34	2.86	1.86	0.04	0.03	0.01	3.20	2.34	1.63	9.05	2.16	7.67	0.00	4.37	2.55	3.33	12.25	6.47	5.23	0.00	0.86	2.49	1.36	
0.00	1.32	3.36	1.40	0.05	0.02	0.01	2.78	3.10	2.35	13.91	3.29	5.38	0.00	4.72	3.20	2.47	9.78	5.59	3.85	0.00	0.57	2.61	2.15	
0.00	1.37	2.96	1.27	0.05	0.02	0.01	3.46	3.19	1.87	13.87	3.17	3.61	0.00	4.97	2.98	2.23	7.98	4.34	2.86	0.00	0.54	2.26	2.48	
0.00	1.44	2.03	1.48	0.05	0.01	0.01	4.55	2.58	1.20	10.48	2.24	1.65	0.00	4.79	1.93	2.14	6.07	3.18	2.48	0.00	0.63	1.57	2.65	
0.00	1.54	1.19	2.02	0.05	0.01	0.02	5.80	1.89	0.86	6.52	1.38	3.87	0.00	4.65	1.13	1.84	3.97	2.34	2.26	0.00	0.87	1.21	3.06	
0.00	1.70	0.70	2.73	0.05	0.00	0.02	6.88	1.62	0.96	7.00	0.87	3.83	0.00	4.57	0.91	1.85	2.55	2.18	2.36	0.00	1.11	1.32	3.50	
0.00	1.81	0.52	3.17	0.05	0.00	0.02	7.68	1.77	1.85	11.67	0.67	2.57	0.00	4.44	0.84	1.79	2.16	2.21	2.99	0.00	1.18	1.42	3.60	
0.00	1.85	0.38	3.33	0.05	0.00	0.02	7.77	1.84	3.41	15.70	1.26	3.47	0.00	4.52	0.75	1.68	2.19	2.07	3.29	0.00	1.06	1.42	3.34	
0.00	1.89	0.42	3.37	0.05	0.00	0.02	6.84	1.96	4.32	17.13	0.98	4.42	0.00	4.82	0.91	1.73	2.20	1.97	3.31	0.00	0.74	1.77	2.95	
0.00	1.94	1.12	3.30	0.05	0.00	0.03	5.15	2.43	4.63	15.48	1.44	4.32	0.00	5.21	1.60	1.49	2.75	2.12	3.48	0.00	0.52	2.44	2.50	
0.00	1.76	1.18	3.03	0.05	0.00	0.03	3.12	2.56	3.33	11.05	1.04	3.51	0.00	5.47	1.71	1.37	4.53	2.23	3.53	0.00	0.69	2.51	2.00	
0.00	1.50	1.14	2.41	0.05	0.00	0.03	2.28	2.63	1.57	6.63	2.07	1.93	0.00	5.67	1.75	1.37	7.17	2.19	3.19	0.00	1.03	2.42	1.49	
0.00	1.25	1.10	1.57	0.05	0.00	0.02	2.46	2.29	1.51	3.31	2.02	1.81	0.00	5.86	1.74	1.26	10.37	3.21	2.80	0.00	1.43	2.28	1.16	
0.00	1.07	1.26	1.06	0.05	0.00	0.02	2.76	1.88	1.24	1.91	1.35	1.66	0.00	6.27	1.82	1.11	13.60	5.64	2.72	0.00	1.67	2.27	1.21	
0.00	1.07	1.38	1.10	0.06	0.00	0.02	3.04	1.67	1.47	1.93	1.24	1.68	0.00	6.66	1.90	1.11	15.34	6.14	2.70	0.00	1.59	2.25	0.99	
0.00	1.01	1.33	1.44	0.06	0.00	0.02	3.07	1.24	1.37	2.10	1.31	2.56	0.00	6.16	1.78	1.26	14.02	4.18	2.56	0.00	1.30	1.89	0.73	
0.00	0.84	1.44	1.80	0.06	0.00	0.02	2.77	1.07	1.41	1.68	1.23	2.77	0.00	4.90	1.84	1.77	10.84	2.64	2.85	0.00	1.26	1.58	0.73	
0.00	0.68	1.59	1.95	0.06	0.00	0.02	2.72	1.29	1.77	1.35	1.10	2.45	0.00	3.56	2.09	1.93	8.86	3.57	2.77	0.00	1.37	1.49	0.85	
0.00	0.58	1.38	1.95	0.06	0.00	0.02	2.80	1.21	1.91	1.27	0.99	2.20	0.00	2.39	1.93	1.53	10.27	1.98	3.04	0.00	1.37	1.34	0.81	
0.00	0.56	1.12	1.96	0.06	0.01	0.02	2.90	0.98	2.07	1.37	1.35	2.05	0.00	1.82	1.69	1.43	12.79	1.07	2.80	0.00	1.35	1.54	0.61	
0.00	0.63	1.16	2.09	0.07	0.01	0.02	2.94	1.00	2.36	1.58	2.21	1.85	0.00	1.69	1.90	2.23	13.60	1.08	2.34	0.00	1.37	1.94	0.64	
0.00	0.75	1.23	2.18	0.07	0.01	0.02	2.57	0.92	2.54	3.19	3.69	1.96	0.00	1.40	2.13	2.04	11.72	1.11	1.59	0.00	1.35	1.98	0.96	
0.00	1.07	0.92	2.23	0.07	0.02	0.02	2.07	1.02	2.68	7.19	5.35	2.34	0.00	1.13	1.74	1.18	7.38	1.53	1.39	0.00	1.32	1.61	1.37	
0.00	1.42	1.05	2.27	0.08	0.02	0.02	2.83	2.10	2.53	11.74	6.00	2.35	0.00	1.95	1.37	1.66	4.78	1.30	2.66	0.00	1.44	1.88	1.94	
0.00	1.52	1.49	2.16	0.08	0.03	0.02	4.21	3.09	2.10	16.30	5.17	1.79	0.00	4.56	1.67	2.09	9.75	2.56	3.56	0.00	1.56	2.29	2.43	
0.00	1.61	1.59	1.89	0.08	0.04	0.02	5.27	3.46	2.09	19.66	2.97	2.21	0.00	6.99	1.63	2.67	15.35	3.60	3.77	0.00	1.91	2.31	2.73	
0.00	1.58	1.37	1.70	0.08	0.05	0.02	5.33	2.97	2.38	20.15	3.13	2.69	0.00	8.05	1.19	3.41	17.86	4.82	3.43	0.00	2.21	1.85	2.83	
