gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	134.62	5.33	27.27	15.84	
0.00	140.39	5.65	28.48	0.26	
0.00	146.26	5.86	29.71	0.04	
0.00	182.04	7.20	36.93	0.75	
0.00	210.90	8.38	42.74	5.78	
0.00	207.72	8.27	42.06	7.72	
0.00	174.70	6.97	35.37	8.98	
0.00	138.56	5.54	28.17	9.51	
0.00	83.42	3.33	16.90	9.05	
0.00	21.84	0.89	4.46	8.68	
0.00	1.15	0.09	0.15	6.97	
0.00	0.00	0.00	0.00	2.55	
0.00	0.00	0.00	0.00	2.50	
0.00	0.00	0.00	0.00	14.74	
0.00	11.26	0.48	2.32	3.73	
0.00	81.45	3.30	16.53	12.49	
0.00	122.97	4.91	24.94	23.86	
0.00	244.48	9.73	49.52	19.41	
0.00	364.83	14.53	73.85	44.51	
0.00	513.66	20.45	103.93	34.57	
0.00	649.36	25.83	131.37	25.04	
0.00	674.93	26.85	136.51	1.15	
0.00	602.70	24.00	121.99	0.00	
0.00	507.50	20.20	102.69	0.00	
0.00	388.29	15.45	78.53	0.00	
0.00	332.59	13.25	67.33	0.00	
0.00	334.46	13.33	67.74	0.00	
0.00	342.39	13.62	69.22	0.00	
0.00	322.85	12.86	65.30	0.00	
0.00	314.62	12.51	63.54	0.00	
0.00	341.27	13.60	69.11	0.00	
0.00	373.53	14.87	75.57	0.00	
0.00	397.07	15.81	80.35	0.00	
0.00	408.97	16.27	82.74	0.00	
0.00	412.48	16.42	83.46	0.00	
0.00	402.21	16.02	81.44	0.00	
0.00	395.09	15.74	80.01	0.00	
0.00	388.47	15.47	78.61	0.00	
0.00	392.41	15.62	79.35	0.00	
0.00	412.85	16.41	83.36	0.00	
0.00	430.24	17.11	86.92	0.00	
0.00	438.66	17.48	88.90	0.00	
0.00	450.96	17.96	91.28	0.00	
0.00	459.78	18.31	93.10	0.00	
0.00	464.72	18.51	94.10	0.00	
0.00	467.87	18.63	94.67	0.00	
0.00	476.78	18.98	96.45	0.00	
0.00	489.88	19.50	99.11	0.00	
0.00	498.25	19.84	100.81	0.00	
0.00	513.49	20.44	103.91	0.00	
0.00	517.44	20.60	104.72	0.00	
0.00	511.23	20.35	103.45	0.00	
0.00	510.85	20.34	103.37	0.00	
0.00	512.61	20.40	103.72	0.00	
0.00	522.71	20.81	105.75	0.00	
0.00	545.79	21.73	110.44	0.00	
0.00	569.30	22.67	115.18	0.00	
0.00	582.14	23.17	117.72	0.00	
0.00	573.41	22.82	116.01	0.00	
0.00	552.64	21.99	111.78	0.00	
0.00	513.20	20.41	103.83	0.01	
0.00	444.12	17.68	89.92	10.64	
0.00	362.96	14.45	73.45	44.03	
0.00	295.31	11.75	59.78	58.68	
0.00	243.68	9.70	49.31	66.04	
0.00	200.49	7.97	40.72	73.65	
0.00	161.73	6.45	32.76	79.87	
0.00	128.82	5.13	26.09	85.09	
0.00	108.83	4.34	22.07	85.89	
0.00	107.67	4.29	21.83	90.02	
0.00	111.92	4.47	22.70	91.34	
0.00	110.32	4.40	22.37	86.15	
0.00	95.69	3.82	19.39	90.65	
0.00	61.87	2.49	12.58	80.12	
0.00	24.03	0.99	4.92	72.57	
0.00	0.24	0.01	0.05	58.11	
0.00	0.00	0.00	0.00	47.82	
0.00	0.18	0.04	0.10	4.41	
0.00	12.18	0.51	2.48	10.48	
0.00	9.16	0.35	1.79	7.80	
0.00	1.29	0.14	0.29	7.73	
0.00	0.00	0.00	0.00	5.09	
0.00	0.00	0.00	0.00	3.97	
0.00	1.41	0.11	0.22	8.33	
0.00	7.98	0.33	1.61	10.13	
0.00	22.79	0.90	4.65	9.99	
0.00	55.33	2.24	11.29	9.61	
0.00	91.08	3.64	18.44	9.19	
0.00	105.28	4.19	21.31	9.54	
0.00	113.95	4.55	23.10	9.82	
0.00	127.21	5.05	25.81	9.53	
0.00	139.13	5.53	28.27	12.05	
0.00	155.43	6.18	31.68	11.77	
0.00	155.34	6.20	31.56	0.08	
0.00	153.23	6.09	31.12	7.83	
0.00	157.41	6.27	31.86	26.41	
0.00	161.07	6.39	32.61	28.96	
0.00	163.32	6.46	33.08	30.50	
0.00	167.09	6.61	33.84	28.49	
0.00	171.44	6.79	34.84	28.05	
