gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.44	-0.60	1.21	0.12	1.03	0.08	-5.34	-3.24	-18.42	-2.63	5.74	14.98	0.00	-4.70	-6.22	-6.33	-5.17	7.42	3.43	0.00	-17.31	-0.42	4.44	
2.00	3.88	-0.66	1.18	0.12	1.03	0.08	-4.66	-3.19	-18.23	-2.72	5.69	14.79	0.00	-3.94	-6.29	-6.08	-5.40	7.40	3.19	0.00	-16.78	-0.42	4.45	
3.00	3.19	-0.71	1.12	0.12	1.03	0.08	-3.78	-3.15	-18.04	-2.87	5.67	14.63	0.00	-2.98	-6.34	-5.82	-5.75	7.46	2.92	0.00	-16.16	-0.41	4.47	
4.00	2.33	-0.78	1.05	0.12	1.03	0.08	-2.68	-3.11	-17.86	-3.07	5.65	14.47	0.00	-1.80	-6.41	-5.66	-6.13	7.48	2.73	0.00	-15.42	-0.40	4.49	
5.00	1.30	-0.84	0.92	0.12	1.03	0.08	-1.32	-3.10	-17.68	-3.35	5.63	14.37	0.00	-0.40	-6.47	-5.62	-6.54	7.51	2.63	0.00	-14.56	-0.41	4.53	
6.00	0.12	-0.90	0.77	0.12	1.03	0.08	0.28	-3.10	-17.56	-3.72	5.65	14.37	0.00	1.22	-6.55	-5.72	-7.03	7.58	2.68	0.00	-13.63	-0.40	4.58	
7.00	-1.19	-0.96	0.61	0.11	1.03	0.08	2.11	-3.11	-17.52	-4.22	5.69	14.45	0.00	3.04	-6.66	-6.00	-7.57	7.67	2.92	0.00	-12.67	-0.40	4.61	
8.00	-2.61	-1.01	0.43	0.11	1.02	0.08	4.16	-3.16	-17.56	-4.87	5.76	14.63	0.00	5.05	-6.78	-6.40	-8.22	7.80	3.27	0.00	-11.71	-0.40	4.64	
9.00	-4.08	-1.05	0.27	0.11	1.02	0.08	6.37	-3.24	-17.70	-5.66	5.88	14.90	0.00	7.22	-6.91	-6.85	-8.99	7.98	3.72	0.00	-10.80	-0.42	4.63	
10.00	-5.60	-1.08	0.16	0.10	1.02	0.08	8.72	-3.37	-17.94	-6.61	6.07	15.24	0.00	9.59	-7.06	-7.33	-9.97	8.22	4.31	0.00	-9.96	-0.44	4.53	
11.00	-7.11	-1.07	-0.01	0.10	1.02	0.08	11.20	-3.54	-18.12	-7.75	6.33	15.59	0.00	12.03	-7.23	-7.94	-11.07	8.45	5.01	0.00	-9.29	-0.51	4.46	
