gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
0.00	1.94	0.18	1.36	0.02	0.00	0.00	2.14	0.43	1.35	1.62	1.06	1.15	0.00	2.39	0.39	2.10	1.23	0.80	1.57	0.00	2.67	0.56	1.22	
0.00	2.08	0.18	1.38	0.02	0.00	0.00	2.30	0.41	1.39	1.51	0.99	1.10	0.00	2.51	0.39	2.05	1.15	0.77	1.58	0.00	2.80	0.51	1.20	
0.00	2.25	0.18	1.36	0.02	0.00	0.00	2.57	0.39	1.38	1.37	0.94	1.00	0.00	2.70	0.39	1.88	1.03	0.77	1.51	0.00	2.93	0.49	1.15	
0.00	2.43	0.17	1.32	0.02	0.00	0.00	2.84	0.36	1.26	1.23	0.88	0.81	0.00	2.93	0.39	1.64	0.95	0.76	1.36	0.00	3.07	0.49	1.08	
0.00	2.56	0.16	1.30	0.02	0.00	0.00	3.12	0.33	1.19	1.08	0.79	0.72	0.00	3.16	0.40	1.36	0.95	0.78	1.27	0.00	3.15	0.51	1.03	
0.00	2.69	0.15	1.31	0.02	0.00	0.00	3.42	0.32	1.13	0.91	0.71	0.77	0.00	3.40	0.42	1.23	1.00	0.82	1.24	0.00	3.26	0.53	1.04	
0.00	2.77	0.13	1.32	0.02	0.00	0.00	3.71	0.31	1.13	0.87	0.70	0.92	0.00	3.63	0.41	1.23	1.13	0.93	1.31	0.00	3.29	0.58	1.02	
0.00	2.79	0.11	1.34	0.02	0.00	0.00	4.00	0.36	1.16	1.11	0.76	1.02	0.00	3.83	0.38	1.31	1.19	1.08	1.36	0.00	3.24	0.62	1.04	
0.00	2.77	0.11	1.35	0.02	0.00	0.00	4.24	0.43	1.20	1.50	0.88	1.09	0.00	4.01	0.34	1.43	1.26	1.24	1.39	0.00	3.15	0.66	1.05	
0.00	2.72	0.16	1.46	0.02	0.00	0.00	4.43	0.55	1.18	1.93	1.03	1.10	0.00	4.19	0.36	1.51	1.44	1.41	1.43	0.00	3.03	0.66	1.11	
0.00	2.64	0.25	1.46	0.02	0.00	0.00	4.60	0.71	1.19	2.44	1.26	1.09	0.00	4.37	0.40	1.42	1.99	1.67	1.44	0.00	2.96	0.73	1.14	
0.00	2.59	0.32	1.54	0.02	0.01	0.00	4.74	0.86	1.18	2.92	1.50	1.09	0.00	4.57	0.45	1.44	2.61	1.90	1.45	0.00	2.83	0.76	1.19	
0.00	2.61	0.36	1.63	0.02	0.01	0.00	4.91	0.97	1.27	3.42	1.76	1.12	0.00	4.79	0.49	1.44	3.33	2.18	1.47	0.00	2.71	0.77	1.27	
0.00	2.65	0.36	1.67	0.02	0.01	0.01	5.05	1.04	1.37	3.90	2.07	1.14	0.00	4.96	0.60	1.52	4.01	2.47	1.51	0.00	2.62	0.78	1.29	
