gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	32.08	1.28	6.49	17.15	
2.00	67.85	2.73	13.80	5.30	
3.00	93.13	3.75	18.94	0.86	
4.00	110.87	4.46	22.52	1.26	
5.00	125.25	5.03	25.41	3.44	
6.00	203.16	8.13	41.17	4.28	
7.00	360.79	14.40	73.06	2.55	
8.00	601.94	23.99	121.85	0.26	
9.00	938.37	37.37	189.90	0.01	
10.00	1325.81	52.79	268.27	0.00	
11.00	1717.41	68.37	347.47	0.00	
12.00	2096.72	83.48	424.22	0.00	
13.00	2434.24	96.92	492.56	0.00	
14.00	2719.77	108.29	550.35	0.00	
15.00	2961.11	117.90	599.19	0.00	
16.00	3156.45	125.67	638.71	0.00	
17.00	3301.31	131.43	668.02	0.00	
18.00	3403.74	135.51	688.74	0.00	
19.00	3473.09	138.26	702.77	0.00	
20.00	3509.38	139.71	710.12	0.00	
21.00	3510.19	139.74	710.28	0.00	
22.00	3480.82	138.57	704.34	0.00	
23.00	3425.34	136.37	693.11	0.00	
24.00	3341.52	133.04	676.16	0.00	
25.00	3231.91	128.68	653.98	0.00	
26.00	3102.79	123.54	627.86	0.00	
27.00	2959.34	117.83	598.84	0.00	
28.00	2805.91	111.72	567.79	0.00	
29.00	2646.61	105.38	535.55	0.00	
30.00	2482.44	98.84	502.32	0.00	
31.00	2312.74	92.08	467.98	0.00	
32.00	2133.78	84.95	431.76	0.00	
33.00	1942.23	77.32	392.99	0.00	
34.00	1737.22	69.16	351.49	0.00	
35.00	1519.76	60.50	307.46	0.00	
36.00	1296.53	51.61	262.30	0.00	
37.00	1076.67	42.86	217.84	0.00	
38.00	869.57	34.62	175.99	0.00	
39.00	683.99	27.24	138.47	0.00	
40.00	529.59	21.10	107.26	0.00	
41.00	405.19	16.16	82.10	0.01	
42.00	312.09	12.46	63.25	0.01	
43.00	243.36	9.74	49.33	0.01	
44.00	194.52	7.81	39.45	0.02	
45.00	158.99	6.39	32.28	0.02	
46.00	133.06	5.35	27.05	0.02	
47.00	111.79	4.49	22.74	0.03	
48.00	93.88	3.77	19.08	0.04	
49.00	78.58	3.17	15.93	0.05	
50.00	65.54	2.65	13.25	0.07	
51.00	54.68	2.21	11.02	0.09	
52.00	46.14	1.87	9.26	0.12	
53.00	39.90	1.60	7.97	0.17	
54.00	35.58	1.41	7.08	0.22	
55.00	33.06	1.30	6.57	0.24	
56.00	31.77	1.25	6.31	0.25	
57.00	31.50	1.24	6.26	0.22	
58.00	31.88	1.26	6.35	0.19	
59.00	32.65	1.29	6.50	0.16	
60.00	33.51	1.32	6.66	0.13	
61.00	34.20	1.34	6.79	0.11	
62.00	34.55	1.36	6.84	0.11	
63.00	34.47	1.36	6.82	0.11	
64.00	34.01	1.35	6.72	0.11	
65.00	33.17	1.32	6.55	0.12	
66.00	32.06	1.27	6.34	0.13	
67.00	30.69	1.22	6.09	0.15	
68.00	29.17	1.17	5.80	0.17	
69.00	27.60	1.11	5.47	0.22	
70.00	25.96	1.04	5.12	0.29	
71.00	24.25	0.97	4.78	0.40	
72.00	22.48	0.90	4.45	0.54	
73.00	20.69	0.83	4.08	0.74	
74.00	18.89	0.76	3.73	1.02	
75.00	17.15	0.70	3.37	1.37	
76.00	15.51	0.64	3.00	1.81	
77.00	13.93	0.58	2.64	2.27	
78.00	12.44	0.53	2.33	2.73	
79.00	11.03	0.48	2.04	3.18	
80.00	9.74	0.44	1.75	3.62	
81.00	8.57	0.40	1.49	4.07	
82.00	7.45	0.37	1.28	4.53	
83.00	6.45	0.34	1.09	4.98	
84.00	5.56	0.31	0.93	5.41	
85.00	4.82	0.28	0.80	5.82	
86.00	4.25	0.26	0.69	6.14	
87.00	3.83	0.25	0.59	6.39	
88.00	3.50	0.23	0.52	6.60	
89.00	3.23	0.22	0.48	6.79	
90.00	2.72	0.19	0.43	7.32	
91.00	2.01	0.15	0.34	8.78	
92.00	1.16	0.10	0.20	11.83	
93.00	0.43	0.04	0.07	18.87	
94.00	0.12	0.01	0.02	30.82	
95.00	0.00	0.00	0.00	45.45	
96.00	0.00	0.00	0.00	61.26	
97.00	0.02	0.00	0.00	69.01	
98.00	2.56	0.10	0.50	61.16	
99.00	12.08	0.49	2.42	42.83	
100.00	32.47	1.31	6.55	17.06	
