gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-35.40	2.94	5.50	-102.77	17.27	57.26	-94.91	-6.11	0.24	40.82	-1.19	1.19	11.86	7.44	19.10	-57.07	7.45	-4.71	2.25	-0.43	-0.43	-0.09	0.08	
2.00	-31.35	-24.81	0.20	-48.34	57.60	122.63	-99.04	-35.30	4.26	52.65	-5.49	1.83	15.46	1.83	18.09	-50.82	12.32	-1.76	2.57	-2.30	-0.63	-0.03	0.08	
3.00	-34.35	-18.81	-1.25	-42.08	-34.52	104.20	-114.17	-37.00	7.77	59.75	-8.36	2.37	13.57	0.43	17.32	-51.66	14.70	1.85	2.82	-1.48	-0.78	-0.00	0.08	
4.00	-39.39	-3.32	-2.07	-58.98	-185.40	49.74	-131.28	-33.77	11.15	60.16	-10.12	2.79	12.18	0.52	16.58	-52.53	15.29	5.60	2.96	0.12	-0.86	0.01	0.09	
5.00	-42.84	-10.42	-4.60	-73.38	-272.57	35.06	-138.17	-55.85	15.12	51.36	-11.34	3.21	18.50	-2.12	16.64	-43.30	15.21	9.22	2.96	-0.01	-0.92	0.05	0.08	
6.00	-44.03	-7.05	12.97	-190.56	-112.99	127.57	-116.16	-44.63	20.83	46.89	-6.40	3.05	18.48	-3.63	16.63	-20.65	12.22	15.00	3.27	-0.47	-0.91	0.45	0.10	
7.00	-35.05	0.45	20.34	-164.53	-180.66	140.83	-106.05	-45.11	22.56	48.02	-4.40	3.15	8.56	-7.02	13.80	-6.96	13.86	5.01	3.43	0.67	-0.88	0.43	0.11	
8.00	-31.38	9.90	9.06	-48.79	-318.60	-3.71	-104.60	-57.68	24.46	56.24	-5.11	3.17	-10.55	-9.77	10.43	6.02	18.55	-15.99	3.56	2.91	-0.79	0.15	0.10	
9.00	-104.95	19.39	-33.02	33.57	-0.40	-448.73	-103.55	-70.95	34.79	47.76	-5.60	1.76	-29.66	-13.72	6.39	34.43	12.72	-35.80	3.69	4.75	-0.48	0.09	0.12	
10.00	-46.86	-73.71	27.43	387.13	-102.01	136.13	-107.29	-102.29	40.00	63.25	-0.64	2.78	10.35	-79.60	-4.98	57.14	18.50	-54.81	3.74	7.42	-0.60	0.10	0.10	
11.00	-5.86	-70.59	23.12	342.86	-164.35	28.48	-127.12	-106.17	49.65	62.10	-4.70	2.80	71.67	-93.55	-2.43	81.17	19.77	-73.18	3.56	9.35	-0.52	0.07	0.10	
12.00	52.41	-37.40	-1.67	69.55	-126.77	-328.06	-142.76	-100.92	60.33	42.61	-5.89	0.72	167.70	-80.70	11.87	106.05	10.95	-89.88	3.26	10.11	-0.20	0.03	0.11	
13.00	156.61	-64.29	14.24	-162.27	44.61	-162.69	-139.46	-103.35	64.61	42.34	-7.36	1.44	271.26	-96.32	14.94	122.69	10.39	-102.79	2.82	9.11	-0.16	0.06	0.09	
14.00	138.02	-64.56	7.27	-236.39	38.94	-168.73	-131.16	-106.31	68.52	32.64	-4.62	0.61	253.75	-89.39	4.18	138.46	11.86	-116.04	2.29	7.17	-0.09	0.04	0.07	
15.00	88.64	-67.11	6.54	-135.73	13.54	-130.39	-119.56	-116.30	70.54	31.00	-2.18	-0.48	197.65	-85.17	-4.55	149.57	8.55	-128.97	2.21	4.55	0.01	0.03	0.07	
16.00	12.75	2.20	-29.31	-120.76	142.14	-559.33	-111.77	-102.47	71.31	25.04	-11.52	-1.50	144.44	-59.15	-4.67	154.79	0.15	-141.47	1.94	1.37	0.18	0.03	0.08	
