gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	121.39	4.82	24.60	0.01	
0.00	120.51	4.78	24.42	0.01	
0.00	119.64	4.77	24.29	0.01	
0.00	124.27	4.94	25.14	0.01	
0.00	131.06	5.19	26.47	0.01	
0.00	133.59	5.31	27.05	0.01	
0.00	133.24	5.29	26.95	0.01	
0.00	135.25	5.35	27.33	0.01	
0.00	139.47	5.55	28.19	0.01	
0.00	142.41	5.68	28.86	0.01	
0.00	145.18	5.80	29.43	0.02	
0.00	144.93	5.73	29.47	0.11	
0.00	140.31	5.58	28.45	2.58	
0.00	132.97	5.31	27.02	7.51	
0.00	120.63	4.83	24.44	16.14	
0.00	107.51	4.31	21.78	24.58	
0.00	94.34	3.79	19.14	29.32	
0.00	81.04	3.28	16.45	31.08	
0.00	70.46	2.84	14.30	31.05	
0.00	62.77	2.54	12.81	29.82	
0.00	61.10	2.46	12.43	27.35	
0.00	67.33	2.72	13.65	21.33	
0.00	77.62	3.13	15.75	10.70	
0.00	85.07	3.37	17.27	1.55	
0.00	86.04	3.44	17.42	0.02	
0.00	87.06	3.42	17.57	0.01	
0.00	90.40	3.57	18.21	0.01	
0.00	92.11	3.64	18.56	0.01	
0.00	92.68	3.69	18.79	0.01	
0.00	96.55	3.81	19.54	0.01	
0.00	101.94	4.05	20.63	0.00	
0.00	109.58	4.36	22.15	0.00	
0.00	120.38	4.79	24.35	0.00	
0.00	134.97	5.37	27.31	0.00	
0.00	146.53	5.83	29.61	0.00	
0.00	152.26	6.05	30.76	0.00	
0.00	160.79	6.40	32.53	0.00	
0.00	176.26	7.01	35.65	0.00	
0.00	194.26	7.73	39.30	0.00	
0.00	211.70	8.43	42.83	0.00	
0.00	226.05	8.97	45.48	0.00	
0.00	235.27	9.34	47.37	0.00	
0.00	239.10	9.52	48.40	0.00	
0.00	240.60	9.54	48.37	0.00	
0.00	241.08	9.59	48.74	0.00	
0.00	243.34	9.68	49.21	0.00	
0.00	247.68	9.85	50.07	0.00	
0.00	250.36	9.95	50.56	0.00	
0.00	246.93	9.83	49.93	0.00	
0.00	240.46	9.54	48.29	0.00	
0.00	237.24	9.43	47.84	0.00	
0.00	237.09	9.44	47.95	0.00	
0.00	236.42	9.40	47.67	0.00	
0.00	237.41	9.44	47.90	0.00	
0.00	238.88	9.49	48.13	0.00	
0.00	236.28	9.40	47.84	0.00	
0.00	231.75	9.21	46.89	0.00	
0.00	230.81	9.20	46.74	0.00	
0.00	234.71	9.33	47.34	0.00	
0.00	237.70	9.47	48.11	0.00	
0.00	239.07	9.51	48.35	0.00	
0.00	241.16	9.60	48.79	0.00	
0.00	245.08	9.75	49.59	0.00	
0.00	247.13	9.83	50.03	0.00	
0.00	243.40	9.67	49.22	0.01	
0.00	234.49	9.32	47.43	0.01	
0.00	224.01	8.89	45.31	0.01	
0.00	213.79	8.55	43.31	0.01	
0.00	201.70	8.04	40.93	0.04	
0.00	187.12	7.43	38.06	0.93	
0.00	167.39	6.67	33.93	8.15	
0.00	145.06	5.78	29.40	15.90	
0.00	122.39	4.87	24.78	22.38	
0.00	99.58	3.96	20.13	27.05	
0.00	79.02	3.16	16.00	30.49	
0.00	63.70	2.57	13.00	33.70	
0.00	54.22	2.18	11.15	37.33	
0.00	48.28	1.95	9.92	40.87	
0.00	45.37	1.83	9.33	43.77	
0.00	41.08	1.68	8.41	45.26	
0.00	36.58	1.54	7.51	45.90	
0.00	37.32	1.57	7.65	48.21	
0.00	42.18	1.75	8.63	50.47	
0.00	49.18	2.02	10.05	52.34	
0.00	57.85	2.35	11.79	54.83	
0.00	66.24	2.67	13.48	57.71	
0.00	76.27	3.09	15.47	59.17	
0.00	90.45	3.63	18.33	59.21	
0.00	102.98	4.10	20.87	58.64	
0.00	110.66	4.41	22.48	55.31	
0.00	121.00	4.83	24.51	50.63	
0.00	136.50	5.45	27.70	49.40	
0.00	154.67	6.17	31.34	46.54	
0.00	176.70	7.02	35.75	40.11	
0.00	195.85	7.79	39.62	30.78	
0.00	202.64	8.07	41.04	21.58	
0.00	196.40	7.80	39.72	13.25	
0.00	189.03	7.51	38.28	6.43	
0.00	185.01	7.35	37.47	4.56	
0.00	181.44	7.23	36.74	2.42	
