gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	7.87	0.33	1.48	19.61	
0.00	7.74	0.29	1.50	15.31	
0.00	8.15	0.32	1.63	55.47	
0.00	2.49	0.10	0.49	68.28	
0.00	0.00	0.00	0.00	38.35	
0.00	0.44	0.02	0.09	52.98	
0.00	15.75	0.64	3.21	80.23	
0.00	56.66	2.27	11.54	59.75	
0.00	94.78	3.78	19.27	26.43	
0.00	116.34	4.63	23.58	7.63	
0.00	131.90	5.25	26.77	0.02	
0.00	146.00	5.80	29.56	0.01	
0.00	159.85	6.35	32.34	0.01	
0.00	173.36	6.89	35.07	0.00	
0.00	187.37	7.45	37.90	0.00	
0.00	202.58	8.05	40.95	0.00	
0.00	218.29	8.68	44.13	0.00	
0.00	232.82	9.26	47.08	0.00	
0.00	245.39	9.75	49.51	0.00	
0.00	255.90	10.18	51.73	0.00	
0.00	264.90	10.53	53.49	0.00	
0.00	271.96	10.82	54.94	0.00	
0.00	276.93	11.01	55.90	0.00	
0.00	279.17	11.11	56.43	0.00	
0.00	278.16	11.07	56.21	0.00	
0.00	273.99	10.90	55.34	0.00	
0.00	267.13	10.63	54.03	0.00	
0.00	258.26	10.28	52.20	0.00	
0.00	247.53	9.86	50.08	0.00	
0.00	236.30	9.40	47.77	0.00	
0.00	225.69	8.99	45.68	0.00	
0.00	216.59	8.63	43.89	0.00	
0.00	209.22	8.34	42.43	0.00	
0.00	203.27	8.10	41.19	0.00	
0.00	198.07	7.89	40.15	0.00	
0.00	193.44	7.69	39.13	0.00	
0.00	189.22	7.53	38.31	0.00	
0.00	185.80	7.39	37.54	0.00	
0.00	182.78	7.28	36.98	0.00	
0.00	179.57	7.15	36.38	0.00	
0.00	175.41	6.99	35.52	0.00	
0.00	169.63	6.76	34.35	0.00	
0.00	161.66	6.43	32.72	0.00	
0.00	151.17	6.02	30.59	0.00	
0.00	138.67	5.52	28.07	0.00	
0.00	125.74	5.00	25.44	0.00	
0.00	114.50	4.56	23.17	0.00	
0.00	106.73	4.25	21.60	0.00	
0.00	102.40	4.08	20.73	0.00	
0.00	100.29	4.00	20.30	0.00	
0.00	99.14	3.95	20.07	0.00	
0.00	98.05	3.91	19.84	0.00	
0.00	97.05	3.87	19.65	0.00	
0.00	97.75	3.90	19.78	0.00	
0.00	102.58	4.09	20.76	0.00	
0.00	115.16	4.59	23.30	0.00	
0.00	136.97	5.45	27.72	0.00	
0.00	166.08	6.62	33.63	0.00	
0.00	197.66	7.87	40.01	0.00	
0.00	223.82	8.91	45.31	0.00	
0.00	235.06	9.36	47.59	0.00	
0.00	225.85	8.98	45.64	0.00	
0.00	194.93	7.76	39.42	0.00	
0.00	148.17	5.90	29.99	0.00	
0.00	96.72	3.85	19.60	0.00	
0.00	56.85	2.25	11.50	0.01	
0.00	43.23	1.72	8.70	0.01	
0.00	46.94	1.87	9.46	0.01	
0.00	50.52	2.02	10.22	0.01	
0.00	49.35	2.01	10.03	0.01	
0.00	43.36	1.78	8.83	0.02	
0.00	34.32	1.43	7.02	0.02	
0.00	24.68	1.04	5.07	0.03	
0.00	17.01	0.73	3.55	0.03	
0.00	12.88	0.51	2.73	0.07	
0.00	11.51	0.42	2.44	0.08	
0.00	11.10	0.39	2.37	0.10	
0.00	10.68	0.39	2.37	0.11	
0.00	10.22	0.35	2.33	0.14	
0.00	9.79	0.34	2.23	0.24	
0.00	9.45	0.31	2.12	0.45	
0.00	9.05	0.29	2.02	0.81	
0.00	8.59	0.27	1.86	1.35	
0.00	8.06	0.27	1.65	1.94	
0.00	7.31	0.26	1.39	2.72	
0.00	6.23	0.26	1.07	3.64	
0.00	5.23	0.25	0.71	4.50	
0.00	4.18	0.23	0.50	5.26	
0.00	3.12	0.21	0.41	5.88	
0.00	2.37	0.16	0.31	6.33	
0.00	1.74	0.13	0.30	6.63	
0.00	1.37	0.11	0.18	6.88	
0.00	0.98	0.09	0.13	7.47	
0.00	0.42	0.06	0.13	8.62	
0.00	0.06	0.03	0.05	10.18	
0.00	0.00	0.00	0.00	11.43	
0.00	0.00	0.00	0.00	10.32	
0.00	0.11	0.00	0.02	11.30	
0.00	3.59	0.15	0.62	22.07	
0.00	8.57	0.34	1.67	19.51	
