gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.62	-0.62	1.26	0.13	1.08	0.08	-5.56	-3.37	-19.15	-2.74	5.97	15.57	0.00	-4.88	-6.47	-6.58	-5.38	7.71	3.56	0.00	-18.00	-0.43	4.62	
2.00	4.03	-0.68	1.23	0.13	1.07	0.08	-4.84	-3.32	-18.96	-2.83	5.92	15.38	0.00	-4.10	-6.53	-6.32	-5.61	7.69	3.31	0.00	-17.44	-0.43	4.63	
3.00	3.31	-0.74	1.16	0.13	1.07	0.08	-3.93	-3.27	-18.76	-2.98	5.89	15.21	0.00	-3.10	-6.59	-6.05	-5.97	7.75	3.03	0.00	-16.79	-0.43	4.65	
4.00	2.42	-0.81	1.09	0.12	1.07	0.08	-2.79	-3.24	-18.57	-3.19	5.87	15.04	0.00	-1.87	-6.66	-5.88	-6.37	7.77	2.84	0.00	-16.03	-0.42	4.67	
5.00	1.36	-0.87	0.95	0.12	1.07	0.08	-1.37	-3.22	-18.38	-3.48	5.86	14.94	0.00	-0.42	-6.73	-5.85	-6.80	7.80	2.73	0.00	-15.14	-0.42	4.71	
6.00	0.12	-0.93	0.80	0.12	1.07	0.08	0.29	-3.22	-18.25	-3.86	5.88	14.94	0.00	1.27	-6.81	-5.95	-7.31	7.88	2.78	0.00	-14.17	-0.42	4.76	
7.00	-1.24	-1.00	0.63	0.12	1.07	0.08	2.19	-3.23	-18.21	-4.38	5.91	15.02	0.00	3.16	-6.93	-6.24	-7.87	7.97	3.03	0.00	-13.17	-0.42	4.79	
8.00	-2.71	-1.05	0.44	0.12	1.06	0.08	4.33	-3.28	-18.25	-5.07	5.99	15.21	0.00	5.25	-7.05	-6.66	-8.54	8.11	3.39	0.00	-12.18	-0.42	4.82	
9.00	-4.24	-1.09	0.28	0.11	1.06	0.08	6.62	-3.37	-18.40	-5.89	6.12	15.49	0.00	7.51	-7.18	-7.12	-9.35	8.29	3.86	0.00	-11.23	-0.44	4.81	
10.00	-5.82	-1.12	0.16	0.11	1.06	0.08	9.07	-3.50	-18.65	-6.87	6.32	15.84	0.00	9.97	-7.34	-7.62	-10.37	8.54	4.48	0.00	-10.36	-0.46	4.71	
11.00	-7.39	-1.12	-0.01	0.10	1.06	0.08	11.64	-3.68	-18.83	-8.06	6.58	16.21	0.00	12.51	-7.52	-8.25	-11.50	8.79	5.21	0.00	-9.66	-0.54	4.64	
12.00	-9.00	-1.17	-0.07	0.10	1.05	0.08	14.35	-3.85	-19.10	-9.43	6.94	16.57	0.00	15.34	-7.78	-8.69	-13.05	9.24	6.00	0.00	-9.04	-0.52	4.50	
13.00	-10.64	-1.30	-0.08	0.09	1.05	0.08	17.22	-4.00	-19.40	-11.04	7.40	16.90	0.00	18.41	-8.17	-9.11	-14.95	9.83	6.93	0.00	-8.54	-0.43	4.34	
14.00	-12.25	-1.46	-0.07	0.09	1.04	0.08	20.20	-4.17	-19.68	-12.92	8.03	17.23	0.00	21.67	-8.63	-9.46	-17.18	10.56	7.94	0.00	-8.21	-0.29	4.16	
15.00	-13.81	-1.65	-0.04	0.08	1.04	0.08	23.28	-4.40	-19.94	-15.12	8.87	17.58	0.00	25.05	-9.16	-9.77	-19.75	11.46	9.04	0.00	-8.08	-0.13	3.98	
16.00	-15.33	-1.78	-0.10	0.07	1.03	0.08	26.53	-4.72	-20.10	-17.70	9.93	17.99	0.00	28.46	-9.69	-10.10	-22.46	12.50	10.13	0.00	-8.15	-0.04	3.88	
