gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	46.06	46.52	22.46	107.23	227.41	162.13	9.09	26.79	2.35	19.15	15.24	2.37	34.87	18.28	10.02	6.51	6.05	2.07	0.70	1.39	0.32	0.06	0.03	
0.00	31.66	30.25	17.33	77.73	142.89	123.09	11.96	17.98	3.11	12.66	10.77	1.83	22.87	11.78	8.11	7.08	5.09	3.13	0.43	1.53	0.17	0.03	0.02	
0.00	28.30	19.75	13.23	69.02	173.74	85.81	17.92	9.53	2.46	11.69	6.07	1.15	23.73	10.64	6.30	8.38	4.78	3.63	0.23	1.70	0.15	0.03	0.01	
0.00	29.67	23.14	13.26	68.95	126.31	95.84	13.98	12.06	2.57	10.30	7.38	1.44	28.29	11.37	7.41	8.19	3.72	4.40	0.24	1.59	0.19	0.04	0.01	
0.00	49.33	32.17	22.86	124.46	255.71	133.21	27.08	15.84	3.42	26.41	8.65	1.79	31.24	15.67	11.76	19.34	11.97	7.33	0.43	1.81	0.19	0.23	0.04	
0.00	68.33	26.69	20.89	113.34	213.14	141.23	25.61	15.20	2.71	36.54	7.36	1.91	46.44	16.02	13.86	12.71	20.47	5.26	0.62	1.98	0.27	0.14	0.07	
0.00	54.30	22.78	14.29	89.57	130.64	96.24	13.94	10.50	3.66	25.48	5.42	1.73	32.08	17.45	8.24	10.35	16.10	9.87	0.53	2.31	0.23	0.17	0.05	
0.00	45.37	21.67	13.04	82.63	110.14	88.44	15.69	16.56	4.91	19.35	4.98	1.32	29.23	17.72	8.14	13.32	12.42	10.61	0.44	2.77	0.17	0.12	0.04	
0.00	63.20	24.05	20.05	113.68	138.29	138.07	16.78	18.99	5.49	30.60	7.52	1.89	39.43	18.18	11.73	13.34	20.05	8.62	0.55	3.35	0.25	0.06	0.07	
0.00	66.35	39.63	27.45	150.59	241.93	179.11	33.18	13.15	6.62	27.03	9.33	2.68	42.96	28.00	17.55	9.73	20.38	10.99	0.75	4.18	0.30	0.05	0.07	
0.00	48.42	33.88	24.27	93.84	164.14	126.48	15.28	9.57	6.29	17.25	10.00	2.92	45.32	25.81	15.85	14.75	14.42	10.47	0.65	4.21	0.22	0.02	0.06	
0.00	62.83	33.66	13.64	132.48	153.75	84.75	13.24	9.29	5.86	11.46	7.25	2.13	57.23	26.13	12.25	11.94	8.17	10.40	0.45	4.50	0.18	0.01	0.03	
0.00	62.68	31.79	16.96	113.23	139.52	97.53	12.90	8.64	6.18	11.20	6.50	2.06	53.90	25.94	15.92	10.73	9.79	10.49	0.44	4.81	0.19	0.01	0.03	
0.00	65.69	41.89	21.68	107.40	186.09	129.36	15.69	11.21	7.18	12.59	9.18	2.92	54.83	29.09	13.96	11.58	8.90	10.82	0.66	5.07	0.21	0.01	0.04	
0.00	55.94	65.16	33.09	138.02	174.64	259.40	14.04	19.70	6.82	9.43	10.19	2.87	51.78	40.86	15.36	10.89	7.57	11.37	0.68	5.21	0.24	0.01	0.04	
0.00	41.16	102.84	60.93	200.07	157.69	596.23	17.02	34.15	6.22	8.74	14.81	2.56	29.04	51.66	17.31	10.69	5.63	11.82	0.42	5.26	0.19	0.01	0.02	
