gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	22.03	0.89	4.64	0.10	
0.00	17.52	0.67	3.74	0.14	
0.00	14.31	0.52	3.11	0.26	
0.00	12.30	0.42	2.71	0.48	
0.00	11.24	0.37	2.50	0.77	
0.00	10.80	0.35	2.40	0.95	
0.00	10.60	0.34	2.36	1.00	
0.00	10.52	0.34	2.33	0.92	
0.00	10.48	0.34	2.32	0.74	
0.00	10.41	0.34	2.31	0.50	
0.00	10.21	0.33	2.32	0.29	
0.00	10.04	0.32	2.27	0.17	
0.00	9.87	0.31	2.24	0.12	
0.00	9.70	0.31	2.24	0.12	
0.00	9.58	0.30	2.23	0.14	
0.00	9.41	0.30	2.22	0.18	
0.00	9.25	0.29	2.16	0.25	
0.00	9.04	0.27	2.11	0.37	
0.00	8.83	0.26	2.06	0.53	
0.00	8.56	0.24	1.99	0.74	
0.00	8.28	0.23	1.88	0.99	
0.00	7.98	0.23	1.74	1.27	
0.00	7.61	0.23	1.58	1.58	
0.00	7.18	0.23	1.41	2.00	
0.00	6.63	0.23	1.21	2.62	
0.00	6.04	0.24	1.03	3.40	
0.00	5.46	0.23	0.82	4.24	
0.00	4.78	0.23	0.65	5.06	
0.00	4.12	0.21	0.51	5.78	
0.00	3.51	0.20	0.44	6.34	
0.00	2.93	0.19	0.40	6.74	
0.00	2.45	0.17	0.36	7.01	
0.00	2.06	0.15	0.34	7.13	
0.00	1.80	0.13	0.32	7.09	
0.00	1.67	0.11	0.26	6.93	
0.00	1.57	0.09	0.19	6.76	
0.00	1.34	0.08	0.17	6.65	
0.00	1.06	0.08	0.16	6.57	
0.00	0.83	0.07	0.11	6.54	
0.00	0.58	0.05	0.08	6.52	
0.00	0.27	0.04	0.07	6.69	
0.00	0.03	0.01	0.01	7.27	
0.00	0.00	0.00	0.00	8.60	
0.00	0.00	0.00	0.00	10.59	
0.00	0.00	0.00	0.00	11.95	
0.00	0.00	0.00	0.00	11.21	
0.00	0.53	0.02	0.11	10.04	
0.00	4.23	0.17	0.84	19.73	
0.00	11.82	0.48	2.36	28.48	
0.00	23.38	0.94	4.76	23.88	
0.00	28.24	1.16	5.77	10.41	
0.00	35.23	1.44	7.24	12.80	
0.00	47.45	1.91	9.70	29.64	
0.00	46.47	1.87	9.48	37.73	
0.00	63.53	2.55	12.93	31.63	
0.00	129.99	5.18	26.36	20.52	
0.00	202.67	8.06	41.01	14.96	
0.00	261.36	10.40	52.86	8.02	
0.00	302.73	12.06	61.21	0.00	
0.00	326.36	13.00	66.02	0.00	
0.00	335.87	13.38	67.98	0.00	
0.00	334.44	13.32	67.70	0.00	
0.00	324.52	12.93	65.72	0.00	
0.00	308.74	12.30	62.48	0.00	
0.00	287.86	11.46	58.25	0.00	
0.00	266.48	10.61	53.92	0.00	
0.00	246.06	9.79	49.79	0.00	
0.00	228.11	9.08	46.15	0.00	
0.00	211.57	8.42	42.80	0.00	
0.00	196.33	7.81	39.72	0.00	
0.00	182.60	7.26	36.95	0.00	
0.00	170.93	6.80	34.59	0.00	
0.00	161.81	6.44	32.74	0.00	
0.00	154.84	6.16	31.33	0.00	
0.00	151.41	6.03	30.64	0.00	
0.00	150.80	6.00	30.52	0.00	
0.00	151.32	6.02	30.65	0.00	
0.00	151.43	6.03	30.66	0.00	
0.00	151.29	6.03	30.62	0.00	
0.00	151.90	6.05	30.74	0.00	
0.00	154.42	6.15	31.26	0.00	
0.00	160.47	6.39	32.48	0.00	
0.00	171.54	6.82	34.69	0.00	
0.00	186.00	7.40	37.62	0.00	
0.00	200.91	8.00	40.66	0.00	
0.00	212.46	8.47	43.03	0.00	
0.00	215.39	8.58	43.59	0.00	
0.00	207.15	8.24	41.88	0.00	
0.00	189.78	7.55	38.36	0.00	
0.00	165.02	6.56	33.38	0.00	
0.00	135.32	5.38	27.37	0.00	
0.00	105.09	4.17	21.27	0.00	
0.00	79.15	3.14	16.00	0.01	
0.00	59.69	2.36	12.04	0.01	
0.00	47.71	1.90	9.63	0.01	
0.00	41.45	1.67	8.43	0.01	
0.00	37.00	1.51	7.56	0.02	
0.00	32.45	1.34	6.67	0.04	
0.00	27.34	1.13	5.68	0.07	
0.00	21.94	0.89	4.62	0.10	
