gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	37.43	14.42	9.02	97.92	134.40	57.04	6.99	5.75	1.86	6.28	3.67	0.97	27.76	15.78	7.12	2.85	3.22	5.29	6.03	1.68	1.65	0.01	0.01	
0.00	16.72	4.50	4.92	27.85	87.12	28.14	4.16	4.20	1.63	4.50	2.66	0.94	15.15	4.33	2.66	2.50	2.74	5.23	6.04	1.57	1.53	0.01	0.01	
0.00	20.31	4.48	4.63	62.55	110.49	18.98	4.49	3.32	1.21	3.83	1.55	0.31	11.44	3.03	2.06	3.18	3.02	5.09	6.05	1.28	1.41	0.00	0.01	
0.00	23.63	4.24	6.87	78.72	84.28	25.26	5.76	2.88	1.28	2.27	2.17	0.79	16.29	4.31	4.38	3.40	2.57	4.98	6.06	1.05	1.40	0.01	0.01	
0.00	17.84	7.60	5.74	66.11	97.52	12.48	7.41	2.73	1.46	3.56	1.73	0.65	8.70	6.52	4.14	3.32	2.81	5.27	6.21	0.98	1.15	0.00	0.00	
0.00	13.65	8.59	6.69	58.98	88.59	28.76	5.30	2.78	1.43	4.84	1.77	1.11	13.46	7.29	2.86	3.49	3.40	5.29	6.01	0.94	0.89	0.00	0.01	
0.00	51.96	32.29	6.98	105.86	73.70	64.83	6.80	4.43	1.31	5.65	2.01	1.21	35.97	30.23	8.22	4.07	2.88	5.27	5.94	0.93	1.11	0.00	0.00	
0.00	20.09	18.75	9.90	87.07	95.71	40.20	5.67	2.07	1.11	3.78	1.62	1.31	12.39	14.28	6.23	3.57	2.51	5.29	5.67	0.92	1.28	0.00	0.00	
0.00	19.50	14.98	6.76	78.41	75.37	30.69	3.21	2.28	1.14	3.40	2.54	1.35	18.43	11.50	3.95	3.77	3.46	5.53	5.70	0.96	1.39	0.00	0.00	
0.00	30.90	11.90	11.26	30.42	129.05	73.75	3.31	3.79	1.48	8.58	2.47	1.71	31.66	10.25	6.05	3.91	3.37	5.76	5.68	1.05	1.20	0.00	0.01	
0.00	26.37	14.84	15.76	56.10	111.95	48.62	4.16	2.13	1.44	5.41	2.48	1.45	19.56	9.34	15.46	4.37	3.45	6.18	5.88	1.20	1.22	0.00	0.01	
