gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	4.84	-17.88	-10.36	23.27	-49.63	-8.30	-179.78	8.61	41.41	97.05	20.29	-5.58	82.64	-20.60	1.40	71.19	95.83	-77.62	-0.05	-5.25	-2.88	0.03	0.06	
2.00	-18.48	-11.40	2.80	148.69	29.38	-43.43	-177.76	7.14	41.04	84.38	14.93	-4.07	87.22	-21.06	5.89	66.00	87.34	-75.01	-2.41	-5.35	-2.66	0.04	0.03	
3.00	-24.70	-28.47	-2.66	-123.30	-112.20	18.67	-178.98	4.82	40.03	75.04	18.39	-4.33	65.23	-30.93	0.01	62.27	91.00	-71.07	-5.70	-5.57	-2.72	0.03	0.01	
4.00	-21.34	-20.59	10.63	257.06	267.81	33.23	-161.19	-4.27	38.88	69.05	9.90	-1.13	108.91	-19.19	0.91	58.19	85.68	-64.91	-9.69	-5.01	-2.46	0.04	0.02	
5.00	-20.19	-14.66	-2.48	-28.74	5.27	13.18	-157.30	-7.91	37.33	60.42	8.42	-2.47	79.21	-17.32	-5.41	53.95	86.38	-56.02	-14.84	-4.72	-1.84	0.03	0.01	
6.00	-13.47	-16.42	6.22	204.33	157.68	-50.42	-134.09	-13.58	32.75	55.53	5.14	-1.55	90.03	-12.89	3.06	47.09	75.07	-43.21	-19.80	-4.07	-1.67	0.04	0.04	
7.00	-50.29	-3.02	4.84	24.82	-7.02	22.29	-111.86	-15.61	27.22	46.64	-1.06	1.26	26.53	-3.81	2.76	34.58	76.67	-27.07	-28.14	-2.38	-1.83	0.04	0.04	
8.00	-41.58	-10.99	1.19	12.47	72.56	35.72	-80.14	-21.48	20.16	37.08	-15.51	8.17	26.10	-6.71	4.98	16.38	77.98	-8.06	-40.34	-1.71	-2.97	0.10	0.01	
9.00	-23.55	2.35	-17.21	-62.25	-56.84	-30.14	-51.57	-16.16	12.14	14.97	-34.09	14.90	24.13	2.37	-3.48	2.96	61.96	-4.71	-53.46	-1.14	-4.50	0.04	0.04	
10.00	-5.95	-2.87	-12.88	-10.63	-27.49	5.84	-22.87	-11.49	6.95	14.99	-31.16	12.03	14.92	11.38	-3.91	1.49	48.54	-1.73	-64.11	0.41	-4.55	0.02	0.03	
11.00	-40.72	11.48	-1.74	3.99	86.84	-8.45	-7.94	-2.27	3.90	-6.93	-39.61	9.47	2.11	15.06	4.63	-4.27	21.70	2.22	-70.57	0.90	-3.11	0.05	0.06	
12.00	-7.41	-5.87	-8.43	-10.31	-23.39	13.74	-3.73	-7.01	2.11	1.09	-34.28	6.10	9.39	12.72	0.08	-6.49	16.83	1.61	-75.64	-0.50	-1.59	0.05	0.03	
13.00	-2.71	4.56	-14.52	13.21	-41.39	-8.78	10.30	-10.57	0.65	-5.79	-49.04	7.46	5.80	16.14	-1.07	-2.55	0.54	0.50	-78.91	-1.01	0.71	0.02	0.03	
14.00	-18.04	8.61	-4.37	7.61	8.39	-7.43	12.86	-6.46	1.19	-14.60	-53.40	5.02	4.06	14.68	3.64	-1.03	-14.34	1.17	-81.10	-0.22	3.10	0.04	0.03	
15.00	-32.06	3.52	-5.09	43.57	-86.47	28.30	13.79	-6.94	1.10	-16.78	-52.99	3.98	-14.70	16.64	-0.43	1.97	-25.10	1.30	-82.27	-0.24	5.88	0.04	0.03	
16.00	-14.22	6.74	-8.00	39.81	-69.11	-7.49	21.67	-6.97	0.20	-20.65	-55.41	6.37	-1.06	19.29	3.13	4.84	-30.64	1.38	-81.17	-0.14	8.00	0.04	0.03	
17.00	-19.12	5.62	-11.21	-2.39	-36.42	-20.69	19.67	-5.61	-0.01	-30.61	-57.95	10.11	8.38	16.37	1.97	4.94	-33.33	1.27	-79.85	-0.16	11.05	0.03	0.03	
18.00	-12.40	3.31	-14.19	22.43	-57.10	-3.66	19.47	-5.26	-0.30	-23.77	-55.47	11.65	5.71	17.16	-0.16	4.22	-35.22	1.59	-76.63	-0.20	13.32	0.05	0.03	
19.00	-29.98	-1.06	-16.91	21.60	-42.94	-6.81	12.80	-6.67	-1.41	-27.12	-52.31	11.70	-1.99	13.99	-2.58	1.70	-35.76	-1.89	-70.48	-1.74	13.71	0.04	0.03	
20.00	-24.51	-6.13	-13.39	9.96	1.47	14.67	8.65	-14.33	-0.68	-25.74	-47.29	13.67	8.13	15.64	0.88	-1.40	-32.91	-8.20	-64.61	-3.67	14.68	0.04	0.03	
21.00	-15.52	-4.37	-16.71	28.89	-39.63	-0.41	1.03	-17.63	-1.87	-21.21	-42.00	13.88	14.53	14.43	-0.80	-7.79	-28.29	-15.65	-56.47	-5.55	14.34	0.03	0.03	
22.00	-14.04	-1.85	-13.95	55.14	-97.12	-1.65	-2.57	-22.39	-1.38	-19.21	-35.81	12.95	11.42	11.02	-1.93	-10.98	-23.12	-18.02	-49.43	-6.16	13.30	0.03	0.03	
23.00	-15.61	-5.23	-8.62	-11.94	-64.66	-18.71	-21.16	-31.01	-1.19	-15.80	-29.85	10.82	25.96	4.40	5.71	-18.98	-19.62	-21.28	-42.28	-7.17	10.77	0.04	0.03	
24.00	-15.62	-5.90	-4.29	26.86	-59.40	17.78	-19.66	-37.18	1.39	-9.72	-21.75	6.95	18.75	5.22	-0.42	-18.35	-14.50	-26.31	-36.59	-5.80	7.39	0.03	0.03	
25.00	-29.67	-6.27	1.07	5.17	-62.60	-0.53	-21.90	-45.08	2.41	-9.34	-18.09	6.46	9.46	-1.45	1.87	-21.20	-10.15	-31.65	-31.08	-5.77	5.54	0.03	0.03	
26.00	-25.90	-6.04	4.53	33.39	-65.13	11.87	-22.86	-54.82	2.45	-2.78	-15.12	5.03	8.43	-6.06	1.76	-25.45	-7.03	-36.88	-26.27	-5.98	3.26	0.03	0.04	
