gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-1.48	-6.60	3.72	0.12	0.64	0.05	84.39	-6.10	-12.57	-111.73	33.91	11.97	0.00	14.22	-14.36	9.58	-117.43	27.58	17.75	0.00	-22.33	10.94	2.58	
2.00	-1.16	-6.59	3.33	0.11	0.66	0.05	81.79	-5.32	-12.31	-106.77	31.47	11.54	0.00	14.24	-14.40	8.47	-114.49	27.87	17.54	0.00	-22.29	10.77	3.13	
3.00	-1.54	-6.66	3.81	0.09	0.69	0.04	79.33	-5.51	-12.38	-100.90	28.77	11.34	0.00	15.28	-14.07	8.31	-111.05	28.20	17.94	0.00	-21.04	10.92	2.87	
4.00	-0.78	-5.90	3.16	0.07	0.72	0.04	75.53	-4.70	-11.36	-93.66	24.97	10.84	0.00	14.38	-13.25	6.54	-106.30	28.37	18.27	0.00	-21.44	9.53	3.57	
5.00	-0.49	-5.26	3.16	0.05	0.75	0.03	71.50	-4.56	-10.71	-85.00	20.45	10.35	0.00	14.06	-12.41	5.28	-101.05	28.95	18.66	0.00	-20.97	8.34	3.69	
6.00	0.02	-4.17	3.02	0.02	0.79	0.03	66.50	-4.62	-9.74	-74.49	14.94	9.94	0.00	13.06	-11.23	3.37	-94.70	29.41	18.92	0.00	-20.87	6.50	3.80	
7.00	0.96	-2.64	2.54	-0.01	0.84	0.02	60.04	-4.75	-8.82	-61.60	8.63	9.45	0.00	10.93	-9.51	0.87	-86.80	29.37	19.29	0.00	-21.43	4.06	4.05	
8.00	1.16	-1.01	2.98	-0.04	0.88	0.01	52.80	-6.08	-9.21	-46.34	2.58	10.03	0.00	8.98	-7.28	-0.40	-77.35	29.34	20.02	0.00	-21.05	1.85	3.15	
9.00	1.24	0.81	3.55	-0.07	0.92	0.00	45.27	-7.67	-10.27	-31.39	3.22	11.76	0.00	6.13	-4.72	-1.39	-66.46	29.16	20.35	0.00	-20.56	-0.52	1.94	
10.00	1.15	2.16	3.91	-0.10	0.96	-0.01	39.11	-8.98	-12.36	-20.07	4.06	8.64	0.00	2.92	-2.22	-1.55	-54.85	28.04	19.42	0.00	-19.97	-2.17	0.99	
11.00	0.74	2.65	4.43	-0.14	0.99	-0.02	34.98	-9.95	-14.21	-14.84	3.22	4.60	0.00	0.46	-0.36	-0.54	-44.15	26.00	17.11	0.00	-19.22	-2.69	-0.09	
12.00	0.24	2.14	4.85	-0.17	1.01	-0.03	32.72	-10.15	-14.39	-16.26	5.36	5.74	0.00	-1.53	0.13	0.24	-34.72	24.36	15.20	0.00	-18.48	-2.22	-0.68	
