gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	-7.24	-1.17	-1.59	0.05	1.01	0.05	18.90	-5.43	-17.32	-21.78	14.15	13.63	0.00	20.05	-10.89	-4.18	-23.62	15.02	8.94	0.00	-17.73	-1.53	4.94	
2.00	-7.48	-1.17	-1.56	0.05	1.01	0.05	19.42	-5.49	-17.17	-22.37	14.46	13.50	0.00	20.68	-10.93	-4.10	-24.33	15.32	9.07	0.00	-17.75	-1.56	4.89	
3.00	-7.77	-1.18	-1.47	0.05	1.01	0.05	20.09	-5.60	-17.09	-23.17	14.88	13.39	0.00	21.48	-10.98	-4.01	-25.22	15.72	9.27	0.00	-17.80	-1.58	4.81	
4.00	-8.18	-1.15	-1.41	0.05	1.00	0.05	21.08	-5.77	-16.99	-24.27	15.44	13.33	0.00	22.58	-11.02	-3.99	-26.38	16.25	9.57	0.00	-17.85	-1.62	4.75	
5.00	-8.65	-1.14	-1.34	0.05	1.00	0.05	22.31	-6.00	-16.87	-25.72	16.18	13.29	0.00	23.91	-11.10	-4.03	-27.86	16.94	10.02	0.00	-17.96	-1.63	4.69	
6.00	-9.18	-1.13	-1.28	0.05	1.00	0.05	23.85	-6.28	-16.73	-27.62	17.12	13.28	0.00	25.51	-11.22	-4.10	-29.66	17.76	10.63	0.00	-18.13	-1.63	4.62	
7.00	-9.76	-1.10	-1.20	0.05	1.00	0.05	25.68	-6.68	-16.59	-29.98	18.25	13.34	0.00	27.40	-11.35	-4.21	-31.88	18.76	11.40	0.00	-18.40	-1.65	4.52	
8.00	-10.37	-1.06	-1.08	0.04	0.99	0.05	27.78	-7.18	-16.41	-32.82	19.60	13.43	0.00	29.50	-11.51	-4.38	-34.37	19.86	12.35	0.00	-18.76	-1.68	4.36	
9.00	-10.97	-0.99	-1.04	0.04	0.99	0.05	30.04	-7.73	-16.16	-35.98	21.09	13.59	0.00	31.69	-11.73	-4.70	-37.13	21.21	13.46	0.00	-19.22	-1.78	4.23	
10.00	-11.60	-0.92	-1.02	0.04	0.98	0.05	32.46	-8.31	-15.91	-39.35	22.72	13.82	0.00	34.06	-12.03	-5.08	-40.20	22.81	14.66	0.00	-19.74	-1.88	4.13	
11.00	-12.26	-0.90	-1.01	0.04	0.97	0.05	35.07	-8.87	-15.65	-42.99	24.43	14.09	0.00	36.73	-12.48	-5.41	-43.74	24.62	15.96	0.00	-20.32	-1.91	4.06	
12.00	-12.95	-0.91	-1.05	0.03	0.96	0.04	37.86	-9.39	-15.24	-46.90	26.27	14.32	0.00	39.61	-13.04	-5.70	-47.59	26.47	17.28	0.00	-20.92	-1.93	4.03	
13.00	-13.58	-0.94	-1.09	0.03	0.95	0.04	40.67	-9.89	-14.79	-50.95	28.28	14.55	0.00	42.61	-13.64	-5.83	-51.77	28.42	18.46	0.00	-21.63	-1.92	4.03	
14.00	-14.16	-1.00	-1.17	0.03	0.94	0.04	43.48	-10.31	-14.25	-55.11	30.39	14.69	0.00	45.63	-14.31	-5.82	-56.08	30.41	19.51	0.00	-22.41	-1.87	4.07	
15.00	-14.69	-1.09	-1.26	0.03	0.92	0.04	46.36	-10.68	-13.65	-59.44	32.50	14.77	0.00	48.68	-14.96	-5.59	-60.51	32.44	20.37	0.00	-23.27	-1.78	4.13	
16.00	-15.05	-1.12	-1.51	0.02	0.91	0.04	49.15	-10.99	-12.85	-63.82	34.47	14.87	0.00	51.51	-15.59	-5.34	-64.93	34.48	21.04	0.00	-24.29	-1.81	4.33	
17.00	-15.38	-1.20	-1.72	0.02	0.89	0.04	51.87	-11.25	-12.12	-68.14	36.37	14.95	0.00	54.35	-16.20	-4.88	-69.37	36.38	21.54	0.00	-25.33	-1.76	4.51	
18.00	-15.65	-1.33	-1.92	0.02	0.87	0.04	54.40	-11.42	-11.42	-72.28	38.22	14.96	0.00	57.11	-16.75	-4.23	-73.66	38.04	21.92	0.00	-26.37	-1.71	4.68	
19.00	-15.90	-1.44	-2.14	0.02	0.86	0.04	56.83	-11.51	-10.70	-76.24	39.93	14.93	0.00	59.70	-17.23	-3.52	-77.71	39.68	22.16	0.00	-27.33	-1.68	4.87	
20.00	-16.10	-1.51	-2.38	0.02	0.84	0.04	59.09	-11.57	-9.97	-79.95	41.47	14.89	0.00	62.03	-17.62	-2.83	-81.43	41.27	22.24	0.00	-28.25	-1.70	5.07	
21.00	-16.22	-1.58	-2.59	0.01	0.83	0.04	61.10	-11.62	-9.32	-83.34	42.85	14.87	0.00	64.12	-17.88	-2.07	-84.85	42.69	22.20	0.00	-29.14	-1.72	5.25	
22.00	-16.33	-1.66	-2.76	0.01	0.81	0.04	62.86	-11.64	-8.78	-86.37	44.03	14.85	0.00	66.03	-18.06	-1.29	-87.92	43.79	22.13	0.00	-29.94	-1.74	5.39	
23.00	-16.40	-1.73	-2.94	0.01	0.80	0.04	64.39	-11.63	-8.31	-89.01	44.97	14.85	0.00	67.65	-18.20	-0.58	-90.59	44.73	22.03	0.00	-30.62	-1.75	5.52	
24.00	-16.46	-1.76	-3.12	0.01	0.79	0.04	65.65	-11.58	-7.88	-91.18	45.71	14.83	0.00	68.97	-18.31	-0.03	-92.79	45.48	21.96	0.00	-31.17	-1.81	5.64	
25.00	-16.50	-1.80	-3.26	0.01	0.78	0.04	66.59	-11.51	-7.57	-92.85	46.26	14.82	0.00	70.01	-18.37	0.48	-94.51	45.95	21.89	0.00	-31.57	-1.83	5.72	
26.00	-16.52	-1.86	-3.31	0.01	0.77	0.04	67.18	-11.47	-7.42	-94.00	46.55	14.78	0.00	70.72	-18.33	0.93	-95.70	46.16	21.84	0.00	-31.84	-1.80	5.72	
27.00	-16.43	-2.08	-3.18	0.02	0.77	0.04	67.18	-11.43	-7.59	-94.47	46.53	14.72	0.00	71.00	-18.19	1.47	-96.24	46.10	21.79	0.00	-32.08	-1.51	5.66	
28.00	-16.25	-2.58	-2.85	0.02	0.77	0.04	66.48	-11.40	-8.24	-94.19	46.28	14.66	0.00	70.89	-17.99	2.21	-96.13	45.72	21.79	0.00	-32.30	-0.87	5.62	
29.00	-16.28	-2.58	-2.80	0.02	0.77	0.04	65.98	-11.34	-8.39	-93.36	45.52	14.63	0.00	70.46	-17.76	2.25	-95.32	44.85	21.63	0.00	-32.06	-0.85	5.55	
30.00	-16.32	-2.55	-2.79	0.02	0.78	0.04	65.16	-11.24	-8.63	-91.84	44.19	14.59	0.00	69.63	-17.53	2.15	-93.80	43.54	21.36	0.00	-31.63	-0.86	5.59	
31.00	-16.35	-2.16	-2.94	0.03	0.79	0.04	64.19	-11.15	-8.58	-89.72	42.19	14.50	0.00	68.22	-17.29	1.53	-91.52	41.67	20.87	0.00	-31.00	-1.30	5.58	
32.00	-16.30	-2.11	-2.89	0.03	0.80	0.04	62.50	-11.08	-9.13	-86.80	39.71	14.38	0.00	66.44	-17.03	1.15	-88.60	39.29	20.30	0.00	-30.24	-1.29	5.64	
