gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
0.00	27.44	1.11	5.59	21.21	
0.00	38.52	1.56	7.85	7.85	
0.00	51.65	2.08	10.49	2.32	
0.00	71.70	2.87	14.55	4.30	
0.00	101.88	4.06	20.67	11.39	
0.00	159.84	6.36	32.39	14.24	
0.00	236.44	9.40	47.87	8.95	
0.00	318.71	12.67	64.47	2.24	
0.00	387.64	15.42	78.37	0.06	
0.00	422.97	16.84	85.59	0.00	
0.00	436.87	17.40	88.46	0.00	
0.00	432.08	17.21	87.52	0.00	
0.00	408.29	16.26	82.64	0.00	
0.00	377.06	15.01	76.30	0.00	
0.00	345.29	13.74	69.87	0.00	
0.00	315.13	12.54	63.76	0.00	
0.00	285.89	11.37	57.84	0.00	
0.00	261.73	10.41	52.95	0.00	
0.00	239.62	9.53	48.48	0.00	
0.00	218.25	8.68	44.16	0.00	
0.00	194.72	7.75	39.40	0.00	
0.00	172.69	6.87	34.94	0.00	
0.00	153.08	6.09	30.97	0.00	
0.00	137.66	5.47	27.85	0.00	
0.00	129.89	5.17	26.27	0.00	
0.00	128.46	5.11	25.98	0.00	
0.00	130.35	5.19	26.36	0.00	
0.00	133.67	5.32	27.04	0.00	
0.00	138.02	5.50	27.93	0.00	
0.00	144.32	5.75	29.21	0.00	
0.00	153.70	6.12	31.11	0.00	
0.00	167.72	6.68	33.94	0.00	
0.00	185.74	7.39	37.59	0.00	
0.00	203.51	8.10	41.18	0.00	
0.00	216.99	8.64	43.91	0.00	
0.00	222.70	8.87	45.05	0.00	
0.00	216.26	8.60	43.72	0.00	
0.00	198.47	7.89	40.12	0.00	
0.00	173.32	6.89	35.05	0.00	
0.00	140.23	5.57	28.37	0.00	
0.00	107.34	4.26	21.72	0.00	
0.00	81.41	3.23	16.48	0.00	
0.00	63.61	2.52	12.86	0.01	
0.00	54.82	2.18	11.07	0.01	
0.00	52.45	2.10	10.60	0.01	
0.00	52.42	2.11	10.62	0.01	
0.00	52.07	2.10	10.60	0.02	
0.00	50.23	2.04	10.29	0.04	
0.00	46.76	1.89	9.64	0.06	
0.00	42.04	1.70	8.72	0.09	
0.00	36.73	1.48	7.64	0.14	
0.00	31.57	1.26	6.58	0.23	
0.00	27.21	1.07	5.70	0.39	
0.00	23.88	0.93	5.02	0.53	
0.00	21.72	0.82	4.56	0.60	
0.00	20.30	0.75	4.26	0.60	
0.00	19.31	0.70	4.03	0.53	
0.00	18.64	0.66	3.89	0.45	
0.00	18.23	0.64	3.83	0.35	
0.00	17.98	0.63	3.83	0.24	
0.00	17.88	0.63	3.84	0.16	
0.00	17.86	0.64	3.85	0.14	
0.00	17.86	0.64	3.86	0.13	
0.00	17.92	0.64	3.87	0.13	
0.00	18.03	0.64	3.87	0.14	
0.00	18.10	0.63	3.85	0.16	
0.00	18.06	0.62	3.81	0.19	
0.00	17.89	0.61	3.75	0.26	
0.00	17.58	0.61	3.70	0.40	
0.00	17.19	0.59	3.61	0.60	
0.00	16.67	0.57	3.48	0.89	
0.00	16.12	0.55	3.33	1.20	
0.00	15.44	0.53	3.18	1.59	
0.00	14.66	0.51	3.02	2.06	
0.00	13.83	0.49	2.84	2.63	
0.00	12.89	0.46	2.66	3.27	
0.00	11.94	0.43	2.47	3.92	
0.00	11.02	0.40	2.27	4.58	
0.00	10.16	0.36	2.06	5.22	
0.00	9.38	0.34	1.88	5.85	
0.00	8.69	0.32	1.71	6.44	
0.00	8.09	0.31	1.54	6.96	
0.00	7.58	0.29	1.39	7.38	
0.00	7.09	0.28	1.25	7.70	
0.00	6.58	0.27	1.12	7.93	
0.00	6.12	0.27	0.99	8.08	
0.00	5.74	0.26	0.90	8.19	
0.00	5.45	0.25	0.83	8.24	
0.00	5.24	0.24	0.78	8.19	
0.00	4.77	0.23	0.72	8.20	
0.00	3.95	0.20	0.61	8.32	
0.00	2.82	0.16	0.42	8.62	
0.00	1.39	0.08	0.17	9.24	
0.00	0.46	0.03	0.05	9.69	
0.00	0.00	0.00	0.00	10.48	
0.00	0.01	0.00	0.00	11.85	
0.00	0.18	0.02	0.03	16.34	
0.00	4.36	0.18	0.88	22.82	
0.00	12.94	0.53	2.63	25.87	
0.00	27.44	1.11	5.59	21.36	
