gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
0.00	21.14	22.38	12.11	53.44	146.73	63.02	7.82	12.50	1.44	9.67	6.47	2.33	21.80	11.01	12.52	8.59	4.67	1.47	8.67	0.66	1.91	0.05	0.01	
0.00	19.85	12.83	8.80	27.50	88.23	31.79	13.72	9.47	0.92	5.35	3.81	2.04	13.57	7.46	4.87	9.73	3.98	1.07	8.10	0.87	1.86	0.03	0.00	
0.00	22.11	16.98	7.57	40.80	93.95	34.77	12.61	9.19	1.43	7.39	4.49	2.26	20.08	8.75	7.32	8.22	3.95	1.48	7.36	1.19	1.88	0.04	0.01	
0.00	21.37	16.15	7.00	53.98	96.25	39.88	10.29	8.16	1.73	5.68	5.63	2.23	21.64	10.06	6.99	3.11	3.53	1.21	6.64	1.39	2.04	0.03	0.01	
0.00	17.13	13.57	7.97	51.38	84.50	28.52	8.70	5.99	1.36	6.17	4.21	2.29	15.57	8.37	8.74	4.33	3.40	1.22	6.15	1.18	2.28	0.01	0.01	
0.00	25.95	19.65	10.03	79.43	125.95	40.81	9.39	10.47	1.47	7.16	6.22	2.28	27.77	11.98	9.82	4.83	4.00	1.74	5.84	1.12	2.46	0.03	0.01	
0.00	18.15	14.29	11.06	61.03	111.04	32.38	6.96	10.07	2.01	6.89	5.21	1.87	19.34	8.70	9.57	3.44	3.62	1.96	6.12	1.36	2.56	0.02	0.01	
0.00	21.69	12.32	8.27	74.14	114.86	28.63	8.87	7.08	2.33	6.25	5.37	1.82	22.06	10.44	8.32	3.63	3.67	2.88	6.68	1.62	2.59	0.02	0.01	
0.00	24.50	15.39	9.47	62.81	104.05	39.13	6.75	7.74	2.62	6.34	5.00	1.47	24.90	11.47	10.03	3.68	3.88	3.32	7.75	1.84	2.53	0.03	0.01	
0.00	23.93	12.35	9.61	62.67	96.87	37.81	7.66	7.33	2.95	5.05	4.74	1.59	23.44	8.93	9.19	3.88	3.63	3.37	8.86	1.91	2.45	0.01	0.01	
0.00	28.77	14.33	10.61	94.52	116.97	46.25	8.42	8.15	2.76	6.78	4.48	1.51	28.78	12.13	10.56	4.28	3.34	3.81	10.07	1.85	2.24	0.01	0.01	
0.00	27.88	16.87	10.71	80.92	90.90	43.15	7.39	8.19	2.85	4.45	4.59	1.23	28.95	12.85	13.63	4.62	3.43	4.57	11.15	1.75	2.15	0.01	0.01	
0.00	30.67	15.49	9.16	86.16	111.91	34.81	6.96	9.89	2.51	6.11	3.68	1.24	24.82	13.77	8.32	4.90	3.28	5.60	11.72	1.75	1.92	0.01	0.01	
0.00	25.33	16.35	10.63	90.53	106.25	39.78	4.79	15.72	2.81	7.43	3.66	1.20	19.97	12.98	6.56	5.26	2.35	6.76	11.97	1.62	1.73	0.01	0.01	
0.00	22.05	11.07	9.15	56.65	91.58	32.51	6.58	8.76	1.82	8.04	3.47	1.10	21.48	9.12	7.10	5.06	2.21	7.92	11.59	1.66	1.47	0.00	0.01	
0.00	26.09	11.07	8.39	55.00	115.02	36.12	6.16	8.96	2.00	7.68	2.98	1.44	22.12	9.35	6.17	5.23	2.36	8.95	10.48	1.68	1.28	0.01	0.01	
0.00	30.77	11.16	6.88	45.29	98.99	42.10	7.82	7.66	1.69	7.52	3.71	1.73	25.08	9.62	4.84	5.75	2.92	9.99	8.68	1.77	1.05	0.01	0.01	
0.00	23.95	11.09	6.78	62.15	92.82	37.88	6.53	7.78	1.85	7.02	4.30	1.55	23.22	8.62	4.62	5.99	2.98	10.80	6.65	1.99	0.79	0.00	0.02	
0.00	27.41	10.12	8.62	59.60	90.89	34.28	5.89	8.01	1.81	7.30	4.18	1.53	22.52	8.56	7.69	6.67	2.51	11.62	4.35	2.26	0.61	0.00	0.02	
0.00	24.55	8.91	6.65	85.35	112.59	31.69	4.74	6.95	1.86	7.69	4.27	1.73	23.29	7.94	5.89	6.89	2.67	12.43	2.64	2.49	0.41	0.00	0.02	
0.00	21.87	11.09	7.91	99.21	122.35	33.05	5.05	5.38	1.98	8.02	4.42	1.81	19.64	7.16	5.01	7.93	2.95	13.23	1.20	2.68	0.22	0.00	0.02	
0.00	22.11	11.66	10.00	101.31	118.67	41.85	5.32	4.83	2.03	7.08	4.94	1.92	18.89	9.29	7.37	8.59	2.44	14.09	0.58	2.84	0.10	0.00	0.03	
0.00	22.34	11.51	9.34	95.77	112.78	29.67	4.78	4.04	2.15	7.34	5.49	2.40	20.88	8.11	5.40	9.56	2.38	14.89	0.81	2.99	0.14	0.00	0.04	
0.00	20.32	11.55	9.77	97.55	98.81	36.14	6.53	5.26	2.37	7.81	5.46	2.27	18.78	8.14	5.31	9.97	1.61	15.58	0.70	3.13	0.11	0.00	0.03	
0.00	30.67	9.56	8.99	89.90	129.67	39.85	7.17	4.84	2.50	8.67	5.31	2.78	25.97	7.15	6.48	10.59	2.11	16.19	0.50	3.20	0.13	0.00	0.02	
0.00	26.11	9.54	7.90	85.14	126.72	37.59	7.32	8.77	2.60	8.16	3.73	1.70	19.38	6.82	6.37	10.88	2.12	16.64	0.35	3.32	0.12	0.00	0.01	
0.00	26.99	13.08	10.75	107.61	140.80	31.93	7.77	11.02	2.64	7.19	3.45	1.28	23.16	8.08	5.12	10.93	1.92	16.95	0.23	3.34	0.12	0.01	0.01	
0.00	25.10	11.14	10.26	83.82	112.36	28.68	7.06	10.30	2.50	6.65	2.89	1.33	17.65	8.15	4.89	10.72	1.76	17.03	0.26	3.47	0.11	0.01	0.01	
0.00	19.23	12.05	9.35	91.08	122.49	33.91	6.23	8.43	2.50	6.03	3.40	1.34	16.99	8.41	4.04	10.54	1.71	16.99	0.19	3.47	0.10	0.01	0.01	
0.00	17.96	14.48	11.16	111.35	127.78	36.94	8.06	9.43	2.58	5.54	4.31	1.81	16.96	10.67	5.02	11.35	1.03	16.89	0.16	3.53	0.13	0.01	0.01	
0.00	26.67	10.38	10.10	111.46	135.23	39.03	9.13	6.31	2.51	5.66	3.15	1.58	22.11	7.18	4.27	11.15	1.28	16.59	0.18	3.62	0.12	0.01	0.01	
0.00	24.79	10.14	8.69	90.90	117.12	36.10	8.19	6.02	2.70	6.40	4.25	1.94	16.68	6.85	4.53	11.38	1.71	16.29	0.23	3.79	0.12	0.01	0.01	
0.00	25.52	11.69	7.28	93.17	119.66	25.13	10.13	7.80	2.81	5.89	3.83	1.62	17.56	8.48	7.06	10.61	1.59	15.86	0.25	3.92	0.11	0.01	0.01	
0.00	22.48	9.81	9.44	84.34	107.33	24.43	8.30	7.01	2.76	5.67	3.16	1.06	16.83	7.25	7.22	11.11	1.89	15.34	0.30	3.96	0.12	0.01	0.01	
0.00	20.59	11.42	9.41	77.31	130.99	29.64	6.01	6.36	2.80	6.33	3.76	1.15	21.57	8.94	6.69	10.99	1.76	14.93	0.41	4.02	0.12	0.02	0.02	
0.00	23.88	9.14	13.03	112.70	130.19	38.52	8.45	7.01	2.67	7.43	3.02	1.23	21.37	7.41	6.80	11.49	2.33	14.55	0.41	4.10	0.10	0.01	0.02	
0.00	24.19	10.43	11.31	102.07	97.23	36.40	6.33	6.90	3.09	7.73	2.63	0.99	17.25	7.84	6.47	10.59	2.66	14.13	0.30	4.26	0.10	0.01	0.01	
0.00	19.72	7.98	8.09	56.60	109.84	32.58	6.69	5.94	3.22	6.51	2.96	1.13	15.52	6.80	5.99	11.07	2.93	13.75	0.31	4.38	0.07	0.01	0.02	
0.00	13.98	10.64	7.14	42.45	114.88	32.59	4.50	5.17	3.11	5.00	4.11	1.40	13.38	7.20	5.08	10.23	2.08	13.55	0.29	4.44	0.09	0.01	0.01	
0.00	11.60	13.07	8.13	37.80	111.45	37.11	5.03	5.28	3.11	4.50	4.62	1.59	14.35	8.69	6.13	10.07	2.86	13.35	0.27	4.52	0.10	0.01	0.01	
0.00	15.08	28.42	16.32	38.33	109.92	137.77	5.31	7.67	3.24	5.83	8.04	1.90	12.52	12.19	4.93	10.23	2.70	13.22	0.25	4.58	0.14	0.01	0.01	
0.00	62.77	102.22	66.23	157.18	224.85	591.60	17.86	24.10	5.96	8.92	20.57	2.60	20.01	44.87	5.88	9.58	3.54	12.98	0.27	4.63	0.17	0.01	0.01	
0.00	38.00	51.62	35.86	97.44	148.26	315.88	8.24	11.48	3.49	8.28	11.09	1.95	17.79	25.59	6.92	9.27	3.65	12.91	0.25	4.63	0.19	0.01	0.01	
0.00	26.86	38.34	22.78	80.15	126.61	193.51	7.02	10.48	3.33	6.95	9.75	1.61	17.86	17.97	4.88	9.60	2.82	12.65	0.27	4.57	0.16	0.01	0.01	
0.00	38.85	63.33	37.87	107.05	147.19	309.85	10.14	16.18	4.01	8.03	13.87	1.85	17.94	30.76	4.79	8.61	3.57	12.42	0.39	4.71	0.18	0.01	0.02	
0.00	81.98	130.45	91.06	243.38	250.86	779.62	23.62	28.52	6.59	10.64	27.56	3.29	20.08	65.13	5.21	9.68	3.38	12.13	0.41	4.57	0.21	0.01	0.02	
0.00	97.02	126.41	101.23	308.10	302.30	917.92	30.01	25.66	8.20	16.86	25.82	3.70	21.51	63.06	6.11	8.00	4.36	11.63	0.63	4.39	0.44	0.01	0.02	
0.00	20.78	16.28	13.91	42.84	102.66	107.23	6.11	6.38	2.61	8.13	8.86	1.21	14.60	10.07	5.36	8.77	4.01	11.06	0.69	4.38	0.26	0.01	0.02	
0.00	18.35	17.15	8.96	38.60	106.28	41.20	7.52	6.87	2.96	9.06	10.18	1.35	17.27	8.63	5.92	8.66	4.08	10.33	0.68	4.47	0.35	0.01	0.02	
0.00	14.43	16.70	5.40	36.30	96.32	29.91	5.81	4.81	2.82	10.04	8.93	1.27	13.87	8.40	4.56	8.06	5.69	9.50	0.87	4.46	0.30	0.01	0.02	
0.00	12.85	17.21	6.60	47.15	102.55	45.30	7.06	5.24	2.85	10.85	8.34	1.40	13.78	9.34	4.90	7.95	5.55	8.55	0.91	4.63	0.43	0.01	0.02	
0.00	19.64	18.60	8.20	49.31	122.96	46.06	6.26	5.85	2.68	14.64	9.48	0.99	17.47	10.57	5.67	6.69	8.23	7.72	1.33	4.53	0.72	0.01	0.03	
0.00	23.76	17.30	8.79	63.87	102.57	59.21	6.31	5.81	2.66	15.00	8.62	1.33	16.27	11.08	4.15	7.01	9.30	6.88	1.87	4.51	0.91	0.01	0.04	
0.00	27.58	23.75	20.12	67.00	105.89	160.11	7.55	8.35	2.60	18.88	10.01	1.47	16.91	14.45	5.07	6.70	10.61	6.09	1.69	4.40	1.45	0.00	0.03	
0.00	78.89	120.48	86.70	230.21	248.59	731.13	23.61	26.68	6.14	17.76	26.02	3.64	22.18	60.28	9.03	6.74	6.83	5.51	0.90	4.31	1.98	0.01	0.03	
0.00	48.91	65.93	53.32	177.27	162.55	461.72	16.97	15.05	4.15	12.84	15.67	2.34	18.53	34.97	6.60	6.38	5.47	5.67	1.47	4.23	2.10	0.01	0.04	
0.00	57.95	93.12	74.19	182.85	195.26	644.35	18.37	22.09	5.44	15.90	20.37	3.24	16.51	47.07	5.76	5.34	6.10	6.83	2.17	4.08	2.36	0.01	0.04	
0.00	66.69	117.21	82.37	175.50	217.24	725.29	20.52	26.79	5.31	13.43	26.30	3.33	24.76	54.37	6.54	5.89	4.47	8.56	3.09	4.11	2.28	0.01	0.03	
0.00	77.23	136.46	102.77	211.93	244.32	840.59	22.43	30.91	5.65	14.03	28.23	3.83	22.41	65.04	6.29	5.88	4.07	10.33	3.67	4.08	1.98	0.01	0.03	
0.00	51.81	94.56	69.93	139.75	182.74	544.38	14.70	25.03	3.82	9.88	21.98	2.56	22.34	46.15	3.67	4.84	2.70	11.84	3.80	3.98	1.72	0.01	0.02	
0.00	27.15	29.08	25.38	130.69	103.70	212.35	9.70	12.80	2.61	10.03	10.41	1.90	16.77	19.74	5.40	4.84	2.47	13.08	3.82	3.64	1.65	0.01	0.01	
0.00	65.21	109.50	91.64	233.40	180.04	730.22	18.39	32.54	4.22	14.65	19.63	3.47	21.13	51.66	5.99	4.57	2.49	13.78	3.97	3.62	1.65	0.01	0.01	
0.00	53.72	90.00	66.61	174.57	154.48	512.08	13.83	25.47	3.61	8.93	16.74	2.63	23.41	41.60	6.02	3.67	2.52	13.89	4.55	3.63	1.61	0.02	0.01	
0.00	31.22	13.83	9.67	91.14	82.70	50.87	9.33	6.21	2.26	6.30	4.75	1.68	20.86	11.06	7.47	3.34	2.95	13.29	5.24	3.48	1.66	0.01	0.00	
0.00	26.09	16.13	11.16	79.54	107.86	77.20	7.11	6.49	2.35	6.44	7.50	1.84	22.78	11.76	6.68	2.95	3.38	11.77	6.09	3.06	1.66	0.02	0.00	
0.00	47.10	72.14	54.58	145.53	128.33	460.61	12.48	19.20	3.46	10.56	14.99	2.50	28.29	32.92	8.30	2.95	4.07	9.75	7.01	2.46	1.65	0.02	0.00	
0.00	64.47	164.66	114.31	211.87	183.17	889.68	18.10	43.93	2.95	10.80	30.06	3.98	30.23	68.48	6.84	4.29	4.31	7.54	7.98	1.90	1.54	0.02	0.01	
0.00	24.70	24.44	17.43	94.16	103.98	106.64	8.32	10.10	2.14	5.76	7.79	1.52	21.67	12.23	8.80	3.46	4.62	5.43	9.05	1.31	1.48	0.01	0.01	
0.00	25.07	10.79	11.31	61.09	94.21	37.23	7.37	7.09	2.22	6.41	7.30	1.67	22.98	8.59	8.33	3.63	4.79	3.87	10.21	0.82	1.42	0.02	0.01	
0.00	26.58	11.69	11.89	72.09	110.95	35.53	8.60	7.68	2.23	7.57	6.79	1.72	22.66	8.01	9.87	4.04	5.01	2.14	11.34	0.52	1.43	0.02	0.00	
0.00	31.86	12.01	11.78	113.85	119.86	47.41	7.91	7.43	2.03	9.01	5.28	1.64	24.62	6.97	9.85	3.59	5.91	0.96	12.51	0.27	1.53	0.03	0.01	
0.00	32.63	13.85	11.89	131.91	140.11	57.39	6.10	5.08	1.57	9.16	5.68	1.73	25.79	8.87	9.42	3.06	6.37	0.74	13.43	0.27	1.67	0.03	0.01	
0.00	32.88	12.64	12.17	135.48	167.31	48.40	6.99	5.56	1.35	10.01	4.91	1.71	25.54	8.76	9.41	1.88	6.86	0.80	14.23	0.21	1.82	0.04	0.01	
0.00	29.76	9.99	10.45	162.46	136.78	47.06	8.10	4.36	1.38	11.33	4.31	1.83	23.80	9.18	8.42	1.93	7.82	0.62	14.72	0.17	1.95	0.03	0.01	
0.00	34.24	16.38	13.21	177.31	112.76	57.12	8.32	4.55	1.86	13.69	4.65	1.93	19.81	9.55	10.21	1.47	8.52	0.34	15.16	0.19	2.12	0.02	0.00	
0.00	35.78	12.99	11.78	172.00	116.26	60.15	7.31	4.22	1.60	12.09	4.13	1.99	25.69	10.58	10.58	1.56	9.33	0.29	15.40	0.20	2.23	0.02	0.00	
0.00	27.72	11.11	10.90	121.67	126.96	51.74	5.47	3.58	1.17	8.74	4.36	1.90	25.30	8.05	7.97	2.08	9.69	0.20	15.54	0.15	2.31	0.01	0.01	
0.00	34.53	14.84	12.80	99.08	128.46	56.16	6.95	4.91	1.97	9.10	3.97	1.77	28.30	10.99	10.73	2.16	9.96	0.21	15.64	0.19	2.30	0.01	0.01	
0.00	24.78	12.32	8.80	65.15	117.02	34.06	6.39	4.50	1.53	6.91	3.74	1.85	19.21	8.76	8.09	2.08	10.21	0.17	15.56	0.14	2.31	0.01	0.00	
0.00	27.40	16.38	9.28	71.60	125.35	35.89	5.70	3.12	1.50	6.08	3.85	1.85	20.76	12.32	8.71	2.41	10.13	0.25	15.47	0.12	2.28	0.01	0.00	
0.00	23.87	14.44	10.40	75.78	127.40	38.86	7.45	7.51	3.06	5.69	4.29	1.73	24.68	9.59	9.06	2.46	9.74	0.26	15.25	0.19	2.24	0.01	0.01	
0.00	16.02	10.35	7.08	67.80	126.83	33.09	6.86	5.19	2.13	4.97	4.01	1.74	16.73	8.50	6.31	2.58	9.36	0.31	15.01	0.12	2.20	0.01	0.01	
0.00	28.37	17.16	10.08	82.47	127.83	39.77	7.98	6.41	2.55	6.71	4.04	1.72	26.19	10.32	9.43	2.77	9.58	0.34	14.58	0.11	2.11	0.01	0.01	
0.00	31.21	23.69	10.11	79.18	148.03	41.39	10.58	6.89	3.13	5.39	4.18	1.84	27.48	15.38	11.98	4.57	8.75	0.49	14.02	0.17	1.97	0.02	0.01	
0.00	37.64	29.42	11.46	73.50	158.94	63.22	9.42	8.77	3.44	6.76	3.23	1.93	27.99	19.54	12.34	5.74	8.92	0.57	13.62	0.18	1.88	0.03	0.01	
0.00	21.22	12.09	9.52	52.29	123.32	47.04	6.64	8.38	2.90	6.06	3.88	1.99	15.75	8.04	4.15	4.62	8.36	0.38	13.03	0.13	1.76	0.02	0.01	
0.00	18.68	8.74	8.67	76.89	129.02	35.06	6.88	4.91	2.16	6.25	3.24	1.95	16.63	6.65	4.30	3.80	7.85	0.32	12.67	0.14	1.71	0.01	0.01	
0.00	14.12	10.72	7.82	76.41	117.16	32.76	6.28	5.28	1.94	5.28	4.06	2.05	15.54	7.38	4.25	3.13	8.01	0.22	12.25	0.14	1.64	0.01	0.01	
0.00	12.71	9.00	6.51	43.49	99.31	26.53	5.04	4.65	1.69	4.32	3.17	2.10	13.66	5.69	3.51	2.93	7.58	0.26	12.09	0.11	1.70	0.01	0.01	
0.00	12.99	9.30	5.68	46.27	132.15	27.21	4.71	5.02	1.37	5.53	4.18	2.13	16.09	7.14	5.21	2.43	7.64	0.26	11.84	0.15	1.70	0.01	0.01	
0.00	10.41	7.20	5.72	24.16	109.38	19.58	3.92	3.43	0.80	4.86	3.71	2.10	16.63	7.00	3.96	2.68	6.80	0.34	11.55	0.11	1.65	0.02	0.01	
0.00	12.47	7.62	4.90	27.81	109.81	21.21	3.99	3.67	0.83	4.88	3.81	2.20	15.53	6.16	4.38	2.30	6.42	0.31	11.36	0.09	1.67	0.01	0.01	
0.00	17.87	11.07	5.34	33.11	98.30	25.77	4.30	5.34	0.79	5.34	3.37	2.01	17.71	8.00	4.87	2.99	6.60	0.43	11.13	0.10	1.67	0.02	0.01	
0.00	12.23	9.00	5.65	22.89	102.72	22.32	3.63	4.98	0.82	4.68	3.94	2.07	12.48	8.71	4.51	1.65	5.14	0.37	10.95	0.12	1.70	0.01	0.01	
0.00	18.64	14.67	6.77	31.43	121.12	29.46	5.47	8.12	0.92	6.69	4.35	2.06	18.10	7.84	4.90	2.72	5.63	0.64	10.61	0.20	1.65	0.02	0.01	
0.00	11.07	8.71	5.54	24.15	81.93	20.78	3.67	5.77	0.66	4.90	4.28	1.86	11.94	4.67	4.26	2.06	5.09	0.52	10.36	0.18	1.63	0.02	0.01	
0.00	26.23	16.34	8.60	50.52	108.12	34.46	5.89	7.04	0.68	7.07	5.97	1.90	23.95	12.41	10.22	3.25	4.51	0.73	10.01	0.25	1.58	0.03	0.01	
0.00	24.45	12.82	9.70	47.73	104.34	38.36	5.17	6.20	0.76	7.31	4.52	2.27	21.76	9.09	11.02	4.28	4.94	0.89	9.80	0.33	1.65	0.03	0.01	
0.00	14.78	9.98	6.27	20.76	84.66	27.77	5.94	6.16	0.69	4.83	4.33	1.91	13.29	6.50	5.72	5.10	3.78	0.74	9.34	0.36	1.72	0.03	0.00	
0.00	21.90	22.80	10.49	49.00	150.35	65.02	7.76	12.79	1.47	10.15	7.04	2.19	20.44	10.25	8.96	8.23	4.93	1.38	8.76	0.68	1.77	0.05	0.01	
