gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	2.57	10.46	6.45	-0.05	0.96	0.01	20.10	-12.80	-18.69	4.55	1.03	20.04	0.00	-20.69	7.91	3.20	-4.01	9.25	9.36	0.00	-20.82	-12.14	-12.98	
2.00	2.62	10.48	6.53	-0.04	0.96	0.01	20.39	-12.73	-19.99	3.62	2.62	20.32	0.00	-21.28	7.69	3.23	-4.86	9.26	9.69	0.00	-20.82	-11.95	-12.86	
3.00	2.78	10.33	6.53	-0.04	0.95	0.01	20.75	-12.66	-20.95	1.52	2.64	19.41	0.00	-21.89	7.30	3.38	-5.83	9.12	9.87	0.00	-20.91	-11.53	-12.63	
4.00	3.01	10.02	6.45	-0.04	0.95	0.02	21.00	-12.44	-20.93	-0.95	1.33	16.81	0.00	-22.46	6.74	3.40	-6.94	8.89	10.13	0.00	-21.00	-10.99	-12.28	
5.00	3.27	9.64	6.31	-0.04	0.95	0.02	21.14	-12.05	-20.55	-3.29	0.01	14.41	0.00	-22.99	6.11	3.29	-8.16	8.51	10.49	0.00	-21.07	-10.41	-11.87	
6.00	3.54	9.25	6.13	-0.04	0.95	0.02	21.12	-11.55	-20.15	-5.13	-1.58	13.22	0.00	-23.48	5.46	3.05	-9.47	7.87	10.89	0.00	-21.11	-9.85	-11.44	
7.00	3.76	8.82	5.96	-0.04	0.95	0.02	20.97	-10.93	-19.39	-6.52	-3.77	11.98	0.00	-23.71	4.77	2.49	-11.12	7.03	11.48	0.00	-21.07	-9.30	-11.02	
8.00	3.92	8.38	5.81	-0.03	0.95	0.02	20.80	-10.31	-18.48	-7.79	-6.09	10.28	0.00	-23.63	4.05	1.72	-13.14	5.89	12.09	0.00	-20.94	-8.74	-10.62	
9.00	4.05	7.87	5.67	-0.03	0.95	0.02	20.71	-9.70	-17.54	-9.32	-7.16	8.29	0.00	-23.24	3.26	0.84	-15.57	4.36	12.53	0.00	-20.80	-8.09	-10.19	
10.00	4.21	7.17	5.51	-0.03	0.95	0.03	20.74	-9.01	-16.68	-11.41	-6.34	6.85	0.00	-22.52	2.28	-0.20	-18.46	2.38	12.74	0.00	-20.72	-7.22	-9.67	
11.00	4.41	6.31	5.34	-0.03	0.95	0.03	20.84	-8.25	-16.22	-14.01	-4.52	6.66	0.00	-21.49	1.13	-1.26	-21.79	-0.06	12.62	0.00	-20.70	-6.16	-9.06	
12.00	4.63	5.47	5.16	-0.03	0.95	0.03	20.83	-7.60	-16.32	-16.61	-2.61	7.31	0.00	-20.18	0.00	-2.16	-25.51	-2.95	12.14	0.00	-20.75	-5.11	-8.40	
