gaitPhase	pelvis_tilt_moment	pelvis_list_moment	pelvis_rotation_moment	pelvis_tx_force	pelvis_ty_force	pelvis_tz_force	hip_flexion_r_moment	hip_adduction_r_moment	hip_rotation_r_moment	hip_flexion_l_moment	hip_adduction_l_moment	hip_rotation_l_moment	lumbar_extension_moment	lumbar_bending_moment	lumbar_rotation_moment	knee_angle_r_moment	knee_angle_l_moment	ankle_angle_r_moment	ankle_angle_l_moment	subtalar_angle_r_moment	subtalar_angle_l_moment	mtp_angle_r_moment	mtp_angle_l_moment	
1.00	-37.92	-12.62	5.14	-8.26	13.37	-9.90	-17.04	-23.03	8.32	-11.71	-19.14	3.96	6.76	-12.82	-2.11	-6.62	4.13	-16.84	-11.80	-0.50	1.99	0.03	0.03	
2.00	-26.07	-10.27	-1.56	11.45	-37.79	-5.05	-12.59	-23.33	6.27	-9.82	-20.60	5.78	4.29	-1.78	-2.34	-5.48	5.78	-17.02	-14.29	-1.60	3.26	0.03	0.03	
3.00	-26.11	-15.77	-0.32	-8.08	-40.41	21.56	-7.31	-22.46	5.78	-12.42	-22.21	8.56	1.29	1.82	-2.30	-4.24	10.86	-16.58	-18.46	-1.91	4.99	0.02	0.03	
4.00	-32.45	-10.79	-6.80	42.42	9.70	25.44	-7.69	-20.84	5.14	-19.37	-24.91	13.77	8.69	11.55	-0.60	-5.35	17.78	-15.79	-24.68	-2.48	7.88	0.03	0.03	
5.00	-22.92	0.01	-15.89	32.67	-35.96	-3.88	3.06	-16.86	2.82	-23.45	-31.45	20.05	9.66	22.49	-0.05	-1.26	29.69	-13.80	-33.83	-2.98	11.82	0.03	0.03	
6.00	-35.62	17.95	-25.98	45.11	-23.43	-19.11	5.48	-11.85	1.20	-31.39	-36.19	26.67	8.76	43.59	1.10	-1.52	44.27	-10.43	-46.70	-2.73	16.38	0.04	0.03	
7.00	-4.57	10.25	-24.24	12.06	-33.51	19.52	15.52	-13.40	1.61	-34.17	-33.29	34.45	32.49	55.51	5.68	2.27	62.38	-7.05	-62.39	-2.32	21.71	0.05	0.03	
8.00	-9.30	9.94	-29.79	-47.48	-20.13	20.38	10.75	-11.51	1.47	-42.24	-33.64	41.22	46.79	61.80	7.21	-0.12	78.16	-4.35	-78.77	-2.39	26.52	0.05	0.03	
9.00	-8.86	11.46	-35.27	-23.25	3.32	3.64	12.26	-8.11	0.79	-45.10	-32.75	44.99	53.77	65.85	7.36	-0.48	83.71	-1.31	-92.39	-1.29	29.82	0.05	0.03	
10.00	15.27	2.90	-37.56	-12.13	-115.33	24.30	15.83	-8.32	0.46	-39.07	-28.67	44.46	53.17	63.66	6.40	0.79	77.12	-0.27	-100.84	-1.25	30.60	0.04	0.03	
