gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	0.93	-6.89	-8.92	-0.05	0.97	0.04	-18.20	4.73	-5.02	-1.70	7.00	16.41	0.00	18.22	-11.19	-4.66	0.93	1.49	0.05	0.00	-17.65	6.13	17.89	
2.00	1.12	-6.88	-8.75	-0.05	0.97	0.03	-18.76	4.41	-5.05	-2.64	7.03	16.62	0.00	18.36	-10.83	-4.80	0.06	1.70	0.06	0.00	-17.83	5.99	17.52	
3.00	1.43	-6.63	-8.47	-0.04	0.97	0.03	-19.36	3.83	-5.17	-3.72	7.00	16.84	0.00	18.53	-10.16	-4.74	-1.62	1.08	-0.32	0.00	-18.10	5.63	16.99	
4.00	1.82	-6.28	-8.12	-0.04	0.96	0.03	-19.98	3.13	-5.37	-4.91	6.85	17.03	0.00	18.61	-9.33	-4.63	-3.59	0.02	-0.60	0.00	-18.38	5.18	16.39	
5.00	2.24	-5.89	-7.76	-0.04	0.96	0.03	-20.54	2.40	-5.68	-6.27	6.55	17.21	0.00	18.54	-8.50	-4.49	-5.36	-1.43	-0.53	0.00	-18.63	4.73	15.81	
6.00	2.64	-5.47	-7.46	-0.04	0.96	0.02	-20.98	1.61	-6.06	-7.86	6.04	17.33	0.00	18.29	-7.69	-4.33	-6.78	-3.20	-0.47	0.00	-18.84	4.23	15.30	
7.00	3.00	-5.01	-7.25	-0.04	0.96	0.02	-21.18	0.78	-6.45	-9.76	5.24	17.30	0.00	17.96	-6.94	-4.26	-8.05	-4.64	-0.72	0.00	-18.99	3.65	14.88	
8.00	3.28	-4.46	-7.10	-0.03	0.96	0.02	-21.03	-0.15	-6.84	-12.04	4.11	17.06	0.00	17.72	-6.19	-4.21	-9.48	-5.02	-1.24	0.00	-19.06	2.93	14.47	
9.00	3.51	-3.76	-7.00	-0.03	0.96	0.02	-20.50	-1.22	-7.25	-14.77	2.62	16.61	0.00	17.60	-5.39	-4.37	-11.21	-4.18	-1.21	0.00	-19.10	2.02	14.04	
10.00	3.68	-2.94	-7.03	-0.03	0.96	0.02	-19.51	-2.49	-7.49	-18.07	0.75	15.81	0.00	17.54	-4.53	-5.00	-13.15	-2.65	-0.42	0.00	-19.14	0.93	13.64	
11.00	3.85	-2.08	-7.07	-0.03	0.96	0.01	-18.17	-3.77	-7.75	-21.86	-1.39	14.74	0.00	17.41	-3.73	-5.88	-14.99	-1.13	0.70	0.00	-19.17	-0.25	13.20	
