gaitPhase	soleus_r	med_gas_r	lat_gas_r	tib_ant_r	
1.00	2.30	0.11	0.43	36.91	
2.00	6.67	0.28	1.26	23.95	
3.00	7.46	0.32	1.45	32.24	
4.00	4.17	0.17	0.79	85.85	
5.00	1.23	0.05	0.24	172.22	
6.00	0.01	0.00	0.00	237.71	
7.00	0.65	0.03	0.13	237.16	
8.00	5.80	0.24	1.17	172.09	
9.00	25.55	1.03	5.17	86.66	
10.00	69.87	2.82	14.17	27.00	
11.00	133.79	5.37	27.14	3.97	
12.00	201.14	8.05	40.79	0.07	
13.00	261.67	10.46	53.03	0.01	
14.00	314.12	12.54	63.66	0.01	
15.00	359.38	14.34	72.82	0.01	
16.00	398.16	15.88	80.66	0.00	
17.00	431.42	17.20	87.39	0.00	
18.00	460.21	18.34	93.21	0.00	
19.00	485.53	19.35	98.34	0.00	
20.00	508.16	20.25	102.92	0.00	
21.00	528.48	21.05	107.03	0.00	
22.00	546.80	21.78	110.73	0.00	
23.00	563.77	22.46	114.17	0.00	
24.00	580.35	23.12	117.53	0.00	
25.00	597.64	23.81	121.03	0.00	
26.00	616.53	24.56	124.83	0.00	
27.00	637.62	25.40	129.09	0.00	
28.00	661.65	26.35	133.95	0.00	
29.00	689.82	27.47	139.65	0.00	
30.00	723.80	28.83	146.53	0.00	
31.00	765.37	30.48	154.93	0.00	
32.00	816.18	32.50	165.18	0.00	
33.00	877.99	34.96	177.69	0.00	
34.00	952.71	37.93	192.78	0.00	
35.00	1041.97	41.49	210.85	0.00	
36.00	1145.40	45.61	231.82	0.00	
37.00	1261.16	50.21	255.19	0.00	
38.00	1385.66	55.16	280.34	0.00	
39.00	1514.74	60.30	306.44	0.00	
40.00	1644.84	65.48	332.78	0.00	
41.00	1773.58	70.61	358.86	0.00	
42.00	1899.55	75.63	384.37	0.00	
43.00	2021.84	80.50	409.11	0.00	
44.00	2139.30	85.17	432.89	0.00	
45.00	2249.88	89.58	455.26	0.00	
46.00	2350.62	93.59	475.65	0.00	
47.00	2438.19	97.08	493.37	0.00	
48.00	2509.81	99.93	507.87	0.00	
49.00	2564.05	102.10	518.85	0.00	
50.00	2600.95	103.57	526.32	0.00	
51.00	2621.49	104.39	530.47	0.00	
52.00	2626.81	104.60	531.55	0.00	
53.00	2616.87	104.21	529.54	0.00	
54.00	2589.42	103.11	523.98	0.00	
55.00	2540.03	101.14	513.98	0.00	
56.00	2462.09	98.03	498.20	0.00	
57.00	2347.17	93.45	474.95	0.00	
58.00	2186.65	87.06	442.47	0.00	
59.00	1975.35	78.64	399.69	0.00	
60.00	1716.07	68.32	347.21	0.00	
61.00	1422.32	56.62	287.79	0.00	
62.00	1118.26	44.52	226.30	0.00	
63.00	832.11	33.13	168.42	0.00	
64.00	588.37	23.44	119.13	0.00	
65.00	401.79	16.02	81.38	0.00	
66.00	273.97	10.95	55.51	0.01	
67.00	194.32	7.79	39.41	0.01	
68.00	146.19	5.87	29.70	0.02	
69.00	113.15	4.56	23.03	0.02	
70.00	87.35	3.52	17.79	0.03	
71.00	67.08	2.69	13.65	0.03	
72.00	52.66	2.10	10.70	0.04	
73.00	43.54	1.71	8.80	0.05	
74.00	37.92	1.47	7.64	0.06	
75.00	33.95	1.31	6.82	0.07	
76.00	30.57	1.18	6.08	0.10	
77.00	27.34	1.05	5.36	0.18	
78.00	24.14	0.94	4.73	0.33	
79.00	21.13	0.84	4.16	0.51	
80.00	18.43	0.75	3.62	0.73	
81.00	16.01	0.66	3.10	1.02	
82.00	13.70	0.58	2.61	1.33	
83.00	11.58	0.50	2.07	1.72	
84.00	9.49	0.44	1.64	2.27	
85.00	7.46	0.39	1.24	2.87	
86.00	5.66	0.32	0.87	3.66	
87.00	4.16	0.26	0.61	4.71	
88.00	3.01	0.21	0.43	5.89	
89.00	2.17	0.17	0.35	7.07	
90.00	1.55	0.14	0.27	8.10	
91.00	1.02	0.10	0.19	9.00	
92.00	0.57	0.07	0.13	9.97	
93.00	0.26	0.05	0.08	11.19	
94.00	0.07	0.03	0.03	13.01	
95.00	0.01	0.01	0.01	16.35	
96.00	0.00	0.00	0.00	22.60	
97.00	0.00	0.00	0.00	32.38	
98.00	0.00	0.00	0.00	42.72	
99.00	0.24	0.02	0.05	45.39	
100.00	2.56	0.12	0.46	34.60	
