gaitPhase	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	
1.00	4.26	-0.58	1.16	0.12	0.99	0.07	-5.13	-3.12	-17.69	-2.53	5.52	14.38	0.00	-4.51	-5.98	-6.08	-4.97	7.12	3.29	0.00	-16.63	-0.40	4.27	
2.00	3.72	-0.63	1.14	0.12	0.99	0.07	-4.47	-3.07	-17.51	-2.62	5.47	14.21	0.00	-3.79	-6.04	-5.84	-5.18	7.11	3.06	0.00	-16.11	-0.40	4.27	
3.00	3.06	-0.69	1.08	0.12	0.99	0.07	-3.63	-3.02	-17.33	-2.76	5.44	14.05	0.00	-2.86	-6.09	-5.59	-5.52	7.16	2.80	0.00	-15.52	-0.40	4.30	
4.00	2.24	-0.75	1.00	0.11	0.99	0.08	-2.57	-2.99	-17.15	-2.95	5.42	13.90	0.00	-1.73	-6.15	-5.43	-5.89	7.18	2.62	0.00	-14.81	-0.39	4.31	
5.00	1.25	-0.80	0.88	0.11	0.99	0.08	-1.27	-2.97	-16.98	-3.22	5.41	13.81	0.00	-0.39	-6.22	-5.40	-6.29	7.21	2.52	0.00	-13.99	-0.39	4.35	
6.00	0.11	-0.86	0.74	0.11	0.99	0.08	0.27	-2.97	-16.86	-3.57	5.43	13.80	0.00	1.17	-6.29	-5.49	-6.75	7.28	2.57	0.00	-13.09	-0.39	4.40	
7.00	-1.15	-0.92	0.58	0.11	0.99	0.08	2.03	-2.99	-16.82	-4.05	5.46	13.88	0.00	2.92	-6.40	-5.77	-7.27	7.36	2.80	0.00	-12.17	-0.39	4.43	
8.00	-2.51	-0.97	0.41	0.11	0.98	0.08	4.00	-3.03	-16.86	-4.68	5.54	14.05	0.00	4.85	-6.51	-6.15	-7.89	7.49	3.14	0.00	-11.25	-0.39	4.46	
9.00	-3.92	-1.01	0.26	0.10	0.98	0.08	6.12	-3.11	-17.00	-5.44	5.65	14.31	0.00	6.94	-6.63	-6.58	-8.64	7.66	3.57	0.00	-10.37	-0.40	4.44	
10.00	-5.38	-1.03	0.15	0.10	0.98	0.08	8.38	-3.23	-17.23	-6.35	5.83	14.64	0.00	9.21	-6.78	-7.04	-9.58	7.89	4.14	0.00	-9.57	-0.43	4.35	
